time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481672811        0                 1425              0                 27534528          27650984          0                 13                127259702000      64023955416       0                 2496             
1481672812        0                 1425              0                 27534584          27651037          0                 13                127259725352      64023977336       0                 2496             
1481672813        0                 1425              0                 27534640          27651091          0                 13                127259748128      64023998704       0                 2496             
1481672814        0                 1425              0                 27534696          27651145          0                 13                127259770904      64024020072       0                 2496             
1481672815        0                 1425              0                 27534760          27651206          0                 13                127259798074      64024043552       0                 2496             
1481672816        0                 1425              0                 27534827          27651272          0                 13                127259827057      64024068024       0                 2496             
1481672817        0                 1425              0                 27534885          27651328          0                 13                127259851838      64024090136       0                 2496             
1481672818        0                 1425              0                 27534939          27651380          0                 13                127259874614      64024111344       0                 2496             
1481672820        0                 1425              0                 27534998          27651437          0                 13                127259898990      64024133856       0                 2496             
1481672821        0                 1425              0                 27535052          27651489          0                 13                127259921766      64024155064       0                 2496             
1481672822        0                 1425              0                 27535111          27651546          0                 13                127259946740      64024177536       0                 2496             
1481672823        0                 1425              0                 27535178          27651611          0                 13                127259975726      64024201816       0                 2496             
1481672824        0                 1425              0                 27535232          27651663          0                 13                127259998502      64024223024       0                 2496             
1481672825        0                 1425              0                 27535286          27651715          0                 13                127260021278      64024244232       0                 2496             
1481672826        0                 1425              0                 27535340          27651767          0                 13                127260044054      64024265440       0                 2496             
1481672827        0                 1425              0                 27535414          27651839          0                 13                127260076860      64024291168       0                 2496             
1481672829        0                 1425              0                 27535468          27651891          0                 13                127260099636      64024312376       0                 2496             
1481672830        0                 1425              0                 27535525          27651946          0                 13                127260123508      64024334672       0                 2496             
1481672831        0                 1425              0                 27535593          27652012          0                 13                127260152686      64024359248       0                 2496             
1481672832        0                 1425              0                 27535651          27652068          0                 13                127260177468      64024381360       0                 2496             
1481672833        0                 1425              0                 27535706          27652121          0                 13                127260200244      64024402648       0                 2496             
1481672834        0                 1425              0                 27535761          27652174          0                 13                127260223212      64024424216       0                 2496             
1481672835        0                 1425              0                 27535824          27652235          0                 13                127260246180      64024446424       0                 2496             
1481672836        0                 1425              0                 27535878          27652287          0                 13                127260268956      64024467632       0                 2496             
1481672837        0                 1425              0                 27535956          27652363          0                 13                127260303050      64024494744       0                 2496             
1481672839        0                 1425              0                 27536010          27652415          0                 13                127260325826      64024515952       0                 2496             
1481672840        0                 1425              0                 27536086          27652489          0                 13                127260375738      64024543136       0                 2496             
1481672841        0                 1425              0                 27536140          27652541          0                 13                127260398514      64024564344       0                 2496             
1481672842        0                 1425              0                 27536199          27652598          0                 13                127260423488      64024586816       0                 2496             
1481672843        0                 1425              0                 27536271          27652668          0                 13                127260454672      64024612296       0                 2496             
1481672844        0                 1425              0                 27536327          27652722          0                 13                127260477832      64024634160       0                 2496             
1481672845        0                 1425              0                 27537427          27653820          0                 13                127260748274      64024857016       0                 2496             
1481672846        0                 1425              0                 27537481          27653872          0                 13                127260771050      64024878224       0                 2496             
1481672847        0                 1425              0                 27537541          27653930          0                 13                127260796216      64024900992       0                 2496             
1481672849        0                 1425              0                 27537607          27653994          0                 13                127260825010      64024924912       0                 2496             
1481672850        0                 1425              0                 27537673          27654058          0                 13                127260852442      64024949520       0                 2496             
1481672851        0                 1425              0                 27537727          27654110          0                 13                127260875218      64024970728       0                 2496             
1481672852        0                 1425              0                 27537799          27654180          0                 13                127260906402      64024996208       0                 2496             
1481672853        0                 1425              0                 27537859          27654238          0                 13                127260931568      64025018976       0                 2496             
1481672854        0                 1425              0                 27537914          27654291          0                 13                127260954536      64025040544       0                 2496             
1481672855        0                 1425              0                 27537978          27654353          0                 13                127260981512      64025064272       0                 2496             
1481672856        0                 1425              0                 27538033          27654406          0                 13                127261004480      64025085840       0                 2496             
1481672857        0                 1425              0                 27538088          27654459          0                 13                127261027448      64025107408       0                 2496             
1481672859        0                 1425              0                 27538142          27654511          0                 13                127261050224      64025128616       0                 2496             
1481672860        0                 1425              0                 27538230          27654597          0                 13                127261089300      64025157992       0                 2496             
1481672861        0                 1425              0                 27538284          27654649          0                 13                127261112076      64025179200       0                 2496             
1481672862        0                 1425              0                 27538338          27654701          0                 13                127261134852      64025200408       0                 2496             
1481672863        0                 1425              0                 27538405          27654766          0                 13                127261163838      64025224688       0                 2496             
1481672864        0                 1425              0                 27538556          27654915          0                 13                127261230614      64026343944       0                 2496             
1481672865        0                 1425              0                 27538800          27655157          0                 13                127261314166      64026654912       0                 2496             
1481672867        0                 1425              0                 27539398          27655752          0                 13                127261534038      64035583567       0                 2496             
1481672869        0                 1425              0                 27540252          27656605          0                 13                127261879765      64167978927       0                 2496             
1481672872        0                 1425              0                 27541412          27657763          0                 13                127262183711      64168225423       0                 2496             
1481672875        0                 1425              0                 27541553          27657902          0                 13                127262291498      64168276215       0                 2496             
1481672877        0                 1425              0                 27541669          27658016          0                 13                127262360278      64168321791       0                 2496             
1481672880        0                 1425              0                 27541817          27658153          0                 13                127262433392      64172582807       0                 2496             
1481672881        0                 1425              0                 27542576          27658910          0                 13                127262680241      64470680287       0                 2496             
1481672882        0                 1425              0                 27542949          27659282          0                 13                127262791721      64592453135       0                 2496             
1481672883        0                 1425              0                 27543215          27659545          0                 13                127262917565      64662848583       0                 2496             
1481672884        0                 1425              0                 27543436          27659764          0                 13                127262992205      64715392847       0                 2496             
1481672885        0                 1425              0                 27543650          27659976          0                 13                127263067261      64756402319       0                 2496             
1481672886        0                 1425              0                 27543858          27660182          0                 13                127263141813      64793206223       0                 2496             
1481672888        0                 1425              0                 27544098          27660419          0                 13                127263241571      64854171903       0                 2496             
1481672889        0                 1425              0                 27544260          27660580          0                 13                127263362303      64871009159       0                 2496             
1481672890        0                 1425              0                 27544565          27660883          0                 13                127263458991      64963449295       0                 2496             
1481672891        0                 1425              0                 27544740          27661056          0                 13                127263582613      64987616359       0                 2496             
1481672892        0                 1425              0                 27544906          27661219          0                 13                127263663731      65010777279       0                 2496             
1481672893        0                 1425              0                 27545100          27661411          0                 13                127263731731      65049389775       0                 2496             
1481672894        0                 1425              0                 27546323          27662632          0                 13                127264030475      65085324791       0                 2496             
1481672896        0                 1425              0                 27546545          27662853          0                 13                127264166051      65122101543       0                 2496             
1481672897        0                 1425              0                 27546844          27663150          0                 13                127264259723      65212418335       0                 2496             
