TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1481672822        110993           1839713599        113023           140820            100966747793     3318318753        69955            35748583840       205885927664     
1481672823        110993           1839713599        113023           140868            100966751781     3318320873        69956            35748583840       205885927664     
1481672824        110993           1839713599        113023           140917            100966755769     3318322995        69956            35748583840       205885927664     
1481672825        110993           1839713599        113023           140966            100966759757     3318325117        69956            35748583840       205885927664     
1481672827        110993           1839713599        113023           141015            100966763745     3318327237        69956            35748583840       205885927664     
1481672828        110993           1839713599        113023           141064            100966767733     3318329358        69956            35748583840       205885927664     
1481672829        110993           1839713599        113023           141113            100966771725     3318331480        69956            35748583840       205885927664     
1481672830        110993           1839713599        113023           141162            100966775717     3318333603        69956            35748583840       205885927664     
1481672831        110995           1839713599        113023           141211            100966779709     3318335727        69956            35748583840       205885927664     
1481672832        110995           1839713599        113023           141260            100966783701     3318337851        69956            35748583840       205885927664     
1481672833        110995           1839713599        113023           141309            100966787693     3318339975        69956            35748583840       205885927664     
1481672834        110995           1839713599        113023           141358            100966791685     3318342097        69956            35748583840       205885927664     
1481672835        110995           1839713599        113023           141407            100966795677     3318344220        69956            35748583840       205885927664     
1481672837        110995           1839713599        113023           141456            100966799669     3318346344        69956            35748583840       205885927664     
1481672838        110995           1839713599        113023           141505            100966803661     3318348465        69958            35748583840       205885927664     
1481672839        110995           1839713599        113023           141554            100966807653     3318350587        69958            35748583840       205885927664     
1481672840        110995           1839713599        113023           141603            100966811645     3318352709        69958            35748583840       205885927664     
1481672841        110997           1839713599        113023           141652            100966815637     3318354832        69958            35748583840       205885927664     
1481672842        110997           1839713599        113023           141701            100966819629     3318356954        69958            35748583840       205885927664     
1481672843        110997           1839713599        113023           141750            100966823621     3318359076        69958            35748583840       205885927664     
1481672844        110997           1839713599        113023           141799            100966827613     3318361199        69958            35748583840       205885927664     
1481672845        110997           1839713599        113023           141848            100966831605     3318363321        69958            35748583840       205885927664     
1481672847        110997           1839713599        113023           141897            100966835597     3318365442        69958            35748583840       205885927664     
1481672848        110997           1839713599        113023           141946            100966839589     3318367563        69958            35748583840       205885927664     
1481672849        110997           1839713599        113023           141995            100966843581     3318369685        69958            35748583840       205885927664     
1481672850        110997           1839713599        113023           142044            100966847573     3318371807        69958            35748583840       205885927664     
1481672851        110999           1839713599        113023           142093            100966851565     3318373929        69958            35748583840       205885927664     
1481672852        111003           1839713599        113023           142142            100966855557     3318376052        69958            35748583840       205885927664     
1481672853        111003           1839713599        113023           142191            100966859549     3318378176        69958            35748583840       205885927664     
1481672854        111003           1839713599        113023           142240            100966863541     3318380299        69958            35748583840       205885927664     
1481672855        111003           1839713599        113023           142289            100966867533     3318382422        69958            35748583840       205885927664     
1481672857        111003           1839713599        113023           142348            100966871525     3318384546        69958            35748583840       205885927664     
1481672859        111003           1839713599        113023           142397            100966875517     3318386669        69958            35748583840       205885927664     
1481672860        111003           1839713599        113023           142446            100966879509     3318388793        69958            35748583840       205885927664     
1481672861        111005           1839713599        113023           142495            100966883501     3318390916        69958            35748583840       205885927664     
1481672862        111005           1839713599        113023           142552            100966887493     3318393038        69958            35748583840       205885927664     
1481672863        111005           1839713599        113023           142601            100966891485     3318395161        69958            35748583840       205885927664     
1481672864        111023           1839730583        113023           142719            100966971157     3318416190        69958            35748583840       205885927664     
1481672865        111027           1839730583        113023           142828            100967050893     3318437226        69958            35748583840       205885927664     
1481672867        111027           1839730583        113023           142982            100967139669     3318458249        70110            36151237024       205885927664     
1481672868        111027           1839730583        113023           143339            101780914553     3318479289        70111            37688868000       205885927664     
1481672869        111027           1839730583        113023           143445            101789382789     3318500296        70111            37688868000       205885927664     
1481672870        111027           1839730583        113023           143551            101789462417     3318521305        70111            37688868000       205885927664     
1481672871        111031           1839730583        113023           143657            101797930633     3318542310        70111            37688868000       205885927664     
1481672872        111031           1839730583        113023           143771            101806398829     3318563313        70111            37688868000       205885927664     
1481672873        111031           1839730583        113023           143877            101806478417     3318584320        70111            37688868000       205885927664     
1481672874        111031           1839730583        113023           143983            101814946589     3318605323        70111            37688868000       205885927664     
1481672876        111031           1839730583        113023           144089            101815026157     3318626329        70112            37688868000       205885927664     
1481672877        111031           1839730583        113023           144205            101823494313     3318647333        70112            37688868000       205885927664     
1481672879        111031           1839730583        113023           144311            101840351037     3318668331        70112            37688868000       205885927664     
1481672881        111033           1839730583        113023           144417            101873985169     3318689349        70112            37688868000       205885927664     
1481672882        111033           1839730583        113023           144531            101874064869     3318710367        70112            37688868000       205885927664     
1481672883        111036           1839730583        113023           144637            101890921785     3318731385        70112            37688868000       205885927664     
1481672884        111036           1839730583        113023           144743            101911973005     3318752403        70112            37688868000       205885927664     
1481672885        111036           1839730583        113023           144849            101912052705     3318773421        70114            37688868000       205885927664     
1481672886        111036           1839730583        113023           144957            101937298229     3318794439        70124            37688868000       205885927664     
1481672888        111036           1839730583        113023           145073            101958349449     3318815457        70132            37688868000       205885927664     
1481672889        111036           1839730583        113023           145179            101962623453     3318836475        70132            37688868000       205885927664     
1481672890        111036           1839730583        113023           145285            101962703153     3318857493        70132            37688868000       205885927664     
1481672891        111040           1839730583        113023           145393            101987948677     3318878511        70132            37688868000       205885927664     
1481672892        111040           1839730583        113023           145505            101988028377     3318899529        70132            37688868000       205885927664     
1481672893        111040           1839730583        113023           145611            102000690989     3318920547        70132            37688868000       205885927664     
1481672894        111040           1839730583        113023           145719            102000770689     3318941565        70132            37688868000       205885927664     
1481672896        111040           1839730583        113023           145825            102026016213     3318962583        70132            37688868000       205885927664     
1481672897        111047           1839730583        113023           145943            102026095917     3318983602        70132            37688868000       205885927664     
1481672898        111047           1839730583        113023           146049            102051341445     3319004621        70134            37688868000       205885927664     
1481672899        111047           1839730583        113023           146155            102064004061     3319025640        70134            37688868000       205885927664     
1481672900        111049           1839730583        113023           146261            102064083765     3319046659        70134            37688868000       205885927664     
1481672902        111051           1839730583        113023           146369            102076746381     3319067678        70134            37688868000       205885927664     
1481672903        111051           1839730583        113023           146483            102076826085     3319088697        70134            37688868000       205885927664     
1481672904        111051           1839730583        113023           146589            102089488701     3319109716        70134            37688868000       205885927664     
1481672905        111051           1839730583        113023           146697            102118928533     3319130735        70134            37688868000       205885927664     
1481672907        111051           1839730583        113023           146813            102123202541     3319151754        70134            37688868000       205885927664     
1481672908        111051           1839730583        113023           146919            102140059461     3319172773        70134            37688868000       205885927664     
1481672909        111051           1839730583        113023           147027            102161110685     3319193792        70134            37688868000       205885927664     
1481672910        111051           1839730583        113023           147133            102161190389     3319214811        70134            37688868000       205885927664     
1481672911        111055           1839730583        113023           147239            102173853005     3319235830        70134            37688868000       205885927664     
1481672912        111055           1839730583        113023           147351            102182321317     3319256849        70134            37688868000       205885927664     
1481672914        111055           1839730583        113023           147457            102190789629     3319277868        70134            37688868000       205885927664     
1481672915        111055           1839730583        113023           147563            102199257941     3319298887        70134            37688868000       205885927664     
1481672916        111055           1839730583        113023           147669            102207726253     3319319906        70134            37688868000       205885927664     
1481672917        111055           1839730583        113023           147785            102220388869     3319340925        70134            37688868000       205885927664     
1481672918        111055           1839730583        113023           147891            102224662877     3319361944        70134            37688868000       205885927664     
1481672919        111055           1839730583        113023           147997            102233131189     3319382963        70134            37688868000       205885927664     
1481672921        111057           1839730583        113023           148103            102241599501     3319403982        70134            37688868000       205885927664     
1481672922        111059           1839730583        113023           148217            102258456421     3319425001        70134            37688868000       205885927664     
1481672923        111059           1839730583        113023           148323            102275313341     3319446020        70134            37688868000       205885927664     
1481672924        111059           1839730583        113023           148429            102287975957     3319467039        70134            37688868000       205885927664     
1481672925        111059           1839730583        113023           148535            102296444269     3319488058        70135            37688868000       205885927664     
1481672926        111059           1839730583        113023           148641            102309106885     3319509077        70135            37688868000       205885927664     
1481672928        111059           1839730583        113023           148755            102317575197     3319530096        70135            37688868000       205885927664     
1481672929        111059           1839730583        113023           148861            102317654901     3319551115        70135            37688868000       205885927664     
1481672930        111059           1839730583        113023           148967            102326123213     3319572134        70135            37688868000       205885927664     
1481672931        111063           1839730583        113023           149073            102334591525     3319593153        70135            37688868000       205885927664     
1481672932        111063           1839730583        113023           149189            102343059837     3319614172        70135            37688868000       205885927664     
1481672933        111063           1839730583        113023           149295            102355722453     3319635191        70137            37688868000       205885927664     
1481672934        111063           1839730583        113023           149401            102368385057     3319656208        70137            37688868000       205885927664     
1481672936        111063           1839730583        113023           149507            102376853357     3319677226        70139            37688868000       205885927664     
1481672937        111063           1839730583        113023           149621            102381127353     3319698244        70139            37688868000       205885927664     
1481672938        111063           1839730583        113023           149727            102397984261     3319719262        70139            37688868000       205885927664     
1481672939        111063           1839730583        113023           149835            102398063953     3319740280        70139            37688868000       205885927664     
1481672940        111063           1839730583        113023           149941            102406532253     3319761298        70139            37688868000       205885927664     
1481672941        111069           1839730583        113023           150047            102415000553     3319782316        70139            37688868000       205885927664     
1481672942        111069           1839730583        113023           150161            102431857461     3319803334        70143            37688868000       205885927664     
