TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1481672809        101516           1214025714        44               863942            2913983102869    20108042451       56978            7703930124        7701219220       
1481672810        101516           1214025714        44               863990            2913983106857    20108044577       56979            7703930124        7701219220       
1481672812        101516           1214025714        44               864039            2913983110845    20108046700       56979            7703930124        7701219220       
1481672813        101516           1214025714        44               864088            2913983114833    20108048824       56979            7703930124        7701219220       
1481672814        101516           1214025714        44               864137            2913983118821    20108050947       56979            7703930124        7701219220       
1481672815        101516           1214025714        44               864186            2913983122809    20108053070       56979            7703930124        7701219220       
1481672816        101516           1214025714        44               864235            2913983126801    20108055195       56979            7703930124        7701219220       
1481672817        101516           1214025714        44               864284            2913983130793    20108057320       56979            7703930124        7701219220       
1481672818        101516           1214025714        44               864333            2913983134785    20108059447       56979            7703930124        7701219220       
1481672819        101518           1214025714        44               864382            2913983138777    20108061572       56979            7703930124        7701219220       
1481672820        101518           1214025714        44               864431            2913983142769    20108063698       56979            7703930124        7701219220       
1481672822        101518           1214025714        44               864480            2913983146761    20108065825       56979            7703930124        7701219220       
1481672823        101518           1214025714        44               864529            2913983150753    20108067952       56979            7703930124        7701219220       
1481672824        101518           1214025714        44               864578            2913983154745    20108070077       56979            7703930124        7701219220       
1481672825        101518           1214025714        44               864627            2913983158737    20108072204       56979            7703930124        7701219220       
1481672826        101518           1214025714        44               864676            2913983162729    20108074328       56979            7703930124        7701219220       
1481672828        101518           1214025714        44               864725            2913983166721    20108076452       56979            7703930124        7701219220       
1481672829        101520           1214025714        44               864774            2913983170713    20108078577       56979            7703930124        7701219220       
1481672830        101520           1214025714        44               864823            2913983174705    20108080702       56979            7703930124        7701219220       
1481672831        101520           1214025714        44               864872            2913983178697    20108082827       56979            7703930124        7701219220       
1481672832        101520           1214025714        44               864921            2913983182689    20108084952       56979            7703930124        7701219220       
1481672833        101520           1214025714        44               864970            2913983186681    20108087078       56979            7703930124        7701219220       
1481672834        101520           1214025714        44               865019            2913983190673    20108089204       56979            7703930124        7701219220       
1481672835        101520           1214025714        44               865068            2913983194665    20108091329       56979            7703930124        7701219220       
1481672837        101520           1214025714        44               865117            2913983198657    20108093455       56979            7703930124        7701219220       
1481672838        101520           1214025714        44               865166            2913983202649    20108095580       56981            7703930124        7701219220       
1481672839        101522           1214025714        44               865215            2913983206641    20108097706       56981            7703930124        7701219220       
1481672840        101526           1214025714        44               865266            2913983210633    20108099833       56981            7703930124        7701219220       
1481672841        101526           1214025714        44               865315            2913983214625    20108101957       56981            7703930124        7701219220       
1481672842        101526           1214025714        44               865364            2913983218617    20108104081       56981            7703930124        7701219220       
1481672843        101526           1214025714        44               865413            2913983222609    20108106206       56981            7703930124        7701219220       
1481672844        101526           1214025714        44               865462            2913983226601    20108108330       56981            7703930124        7701219220       
1481672845        101526           1214025714        44               865519            2913983230593    20108110452       56981            7703930124        7701219220       
1481672847        101526           1214025714        44               865568            2913983234585    20108112578       56981            7703930124        7701219220       
1481672848        101526           1214025714        44               865617            2913983238577    20108114702       56981            7703930124        7701219220       
1481672849        101528           1214025714        44               865666            2913983242569    20108116826       56981            7703930124        7701219220       
1481672850        101528           1214025714        44               865725            2913983246561    20108118950       56981            7703930124        7701219220       
1481672851        101528           1214025714        44               865774            2913983250553    20108121075       56981            7703930124        7701219220       
1481672852        101528           1214025714        44               865823            2913983254545    20108123199       56981            7703930124        7701219220       
1481672853        101528           1214025714        44               865872            2913983258537    20108125324       56981            7703930124        7701219220       
1481672854        101528           1214025714        44               865921            2913983262529    20108127450       56981            7703930124        7701219220       
1481672855        101528           1214025714        44               865978            2913983266521    20108129575       56981            7703930124        7701219220       
1481672857        101528           1214025714        44               866027            2913983270513    20108131700       56981            7703930124        7701219220       
1481672858        101528           1214025714        44               866076            2913983274505    20108133825       56981            7703930124        7701219220       
1481672859        101530           1214025714        44               866125            2913983278497    20108135950       56981            7703930124        7701219220       
1481672860        101530           1214025714        44               866182            2913983282489    20108138075       56981            7703930124        7701219220       
1481672861        101530           1214025714        44               866231            2913983286481    20108140199       56981            7703930124        7701219220       
1481672862        101530           1214025714        44               866280            2913983290473    20108142323       56981            7703930124        7701219220       
1481672863        101538           1214029052        44               866329            2913983294465    20108144446       56981            7703930124        7701219220       
1481672865        101550           1214042698        44               866459            2913983374181    20108165487       56981            7703930124        7701219220       
1481672866        101550           1214042698        44               866566            2913983453785    20108186505       56981            7703930124        7701219220       
1481672867        101550           1214042698        44               866798            2914788849137    20108207541       57038            9644214284        7701219220       
1481672868        101550           1214042698        44               866904            2914788928817    20108228556       57038            9644214284        7701219220       
1481672869        101554           1214042698        44               867010            2914797397081    20108249567       57038            9644214284        7701219220       
1481672871        101554           1214042698        44               867124            2914831031085    20108270568       57038            9644214284        7701219220       
1481672872        101554           1214042698        44               867230            2914831110657    20108291575       57038            9644214284        7701219220       
1481672873        101554           1214042698        44               867336            2914831190229    20108312582       57038            9644214284        7701219220       
1481672874        101554           1214042698        44               867442            2914831269801    20108333588       57038            9644214284        7701219220       
1481672875        101554           1214042698        44               867558            2914852320853    20108354589       57038            9644214284        7701219220       
