CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-51.4362361431,13.2156119347,13.2309670448,30.6179728508,36.1482379436,38.8195898533
unit.000001,-51.4360201359,14.2952990532,14.3371939659,41.5212368965,46.5322580338,48.3712389469
unit.000002,-51.4358370304,14.4079730511,14.4424819946,41.8513250351,46.9348299503,48.5796749592
unit.000003,-51.4355859756,14.442250967,14.4719340801,41.8672609329,46.9392619133,48.6441829205
unit.000004,-51.4354050159,14.5141739845,14.5419700146,42.3385138512,47.640996933,48.7697930336
unit.000005,-51.4352300167,14.5418820381,14.5769958496,43.247647047,48.4441928864,49.893748045
unit.000006,-51.4350531101,14.6049668789,14.6326520443,46.1793818474,51.1601889133,53.2046608925
unit.000007,-51.4348740578,14.6325509548,14.6604819298,46.2596549988,51.1563260555,53.2651760578
unit.000008,-51.4346899986,14.6925859451,14.720459938,46.3637120724,51.5618450642,53.3948340416
unit.000009,-51.4345080853,14.720471859,14.7485818863,46.3892049789,51.3579380512,53.4606928825
unit.000010,-51.434333086,14.7485840321,14.7765820026,46.4687180519,51.4598400593,53.518173933
unit.000011,-51.4341580868,14.7765948772,14.804612875,46.5688128471,53.578332901,54.6471478939
unit.000012,-51.4339821339,14.860724926,14.889729023,46.8623108864,53.4724969864,54.8265788555
unit.000013,-51.4338049889,14.8897399902,14.9175930023,46.9706599712,53.5818829536,54.8952050209
unit.000014,-51.4336230755,14.9453458786,14.9735000134,47.2663779259,53.5900268555,55.0192430019
unit.000015,-51.4334471226,15.0014219284,15.0376200676,48.4722719193,53.497025013,55.1434540749
unit.000016,-51.4332709312,12.0645358562,12.0793409348,12.0812518597,20.6470940113,22.8547718525
unit.000017,-51.433095932,15.0943169594,15.1224360466,51.2480759621,56.29459095,57.4444720745
unit.000018,-51.432915926,15.1224758625,15.1521010399,51.2857649326,56.2981369495,57.5139298439
unit.000019,-51.4327409267,15.2230110168,15.2520868778,53.3071138859,58.4092769623,59.8837718964
unit.000020,-51.4325580597,15.2520639896,15.2805299759,53.5199320316,58.3074100018,59.9367520809
unit.000021,-51.4323821068,15.3086259365,15.3364210129,53.5863630772,58.5127699375,60.0606169701
unit.000022,-51.4322071075,15.3644199371,15.3923070431,53.6471128464,58.723170042,60.1846530437
unit.000023,-51.4320149422,15.4217159748,15.451210022,53.6915988922,58.5163390636,60.3083360195
unit.000024,-51.4318361282,15.4793169498,15.5073390007,56.2297899723,61.2235350609,62.554265976
unit.000025,-51.4316539764,15.5073568821,15.5355010033,56.2531168461,61.3249340057,62.6241559982
unit.000026,-51.431481123,15.5687098503,15.5973608494,56.3636009693,61.3283970356,62.7485198975
