CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-56.815071106,10.8239738941,10.9016900063,820.778364897,1293.06783104,1294.45526886
unit.000001,-56.8148679733,6.07996487617,6.11038994789,6.11292004585,984.235290051,985.170239925
unit.000002,-56.8146870136,6.28219103813,6.34122896194,6.34377002716,477.425251007,479.416128874
unit.000003,-56.8145079613,6.36778187752,6.39581394196,6.39828205109,803.305624008,804.756121874
unit.000004,-56.8142540455,9.47471785545,9.55623483658,718.65831399,1157.03994083,1158.96515203
unit.000005,-56.8140060902,6.51837587357,6.55331587791,6.5561208725,767.947242975,769.693583965
unit.000006,-56.8138270378,6.63276004791,6.6655189991,6.66815185547,999.335544825,1000.45121288
unit.000007,-56.8136520386,6.74357891083,6.77674794197,6.77944302559,870.690934896,871.697341919
unit.000008,-56.8134579659,6.86988997459,6.93411803246,6.9367749691,749.912694931,751.109830856
unit.000009,-56.8132669926,7.03802990913,7.08328604698,7.0861120224,459.389156818,460.837055922
unit.000010,-56.8130869865,7.17801499367,7.21385097504,7.2165119648,672.679489851,673.929486036
unit.000011,-56.8129169941,7.27579689026,7.30453801155,7.30714297295,795.55030489,797.520607948
unit.000012,-56.8127429485,7.75398802757,7.79862093925,7.80132699013,471.381261826,473.228399992
unit.000013,-56.8125650883,8.48829388618,8.52412605286,459.422451019,955.135522842,956.324620008
unit.000014,-56.812390089,9.06798696518,9.10114192963,605.146630049,1016.34742594,1018.06487298
unit.000015,-56.8122060299,7.65664482117,7.68613004684,7.6892118454,536.180017948,538.130816936
unit.000016,-56.8120281696,10.2220098972,10.3070030212,793.393553019,1196.03016305,1197.22770095
unit.000017,-56.8118519783,11.0382359028,11.1520779133,836.616504908,1287.65363097,1289.27135301
unit.000018,-56.8116769791,11.6301229,11.7428719997,879.216611862,1271.00801182,1271.73997998
unit.000019,-56.8115031719,8.06369686127,8.09196186066,265.867743015,557.222342014,558.709403038
