CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-61.2493979931,12.6140182018,12.6296751499,110.118993044,140.506569147,141.28927207
unit.000001,-61.2491798401,11.2637310028,11.3153450489,11.3180890083,42.8262691498,44.7680881023
unit.000002,-61.2489819527,11.3814101219,11.4088160992,37.5098559856,70.0225760937,71.2652890682
unit.000003,-61.248800993,11.4676949978,11.4960420132,40.6364970207,66.7102971077,67.9578900337
unit.000004,-61.2486228943,11.4960291386,11.5223870277,42.8696300983,74.0465290546,75.0650770664
unit.000005,-61.2484459877,11.5749650002,11.6012821198,43.9406499863,70.0290970802,71.3890302181
unit.000006,-61.2482697964,11.6273150444,11.6536870003,46.2525231838,71.8294570446,72.573387146
unit.000007,-61.2480847836,11.6798560619,11.7058720589,47.0687320232,81.7825500965,82.8850631714
unit.000008,-61.2479119301,11.7318542004,11.7804532051,48.5652420521,77.1646289825,78.5007410049
unit.000009,-61.2477378845,13.585570097,13.61206007,178.999062061,216.00712204,218.231523991
unit.000010,-61.2475578785,13.4184820652,13.4452660084,172.756054163,201.346103191,202.836899042
unit.000011,-61.2473838329,13.0070590973,13.0396571159,141.258064985,169.522083998,170.935355186
unit.000012,-61.2472097874,14.0568130016,14.0861430168,216.036804199,252.145601034,254.236135006
unit.000013,-61.2470309734,11.8126280308,11.8404221535,52.8986051083,87.5034031868,88.3180110455
unit.000014,-61.2468509674,11.9159750938,11.9497051239,71.8547730446,107.271809101,108.019762993
unit.000015,-61.2466750145,11.9496040344,11.9816851616,72.1574940681,109.085014105,110.666079044
unit.000016,-61.2465000153,12.0108091831,12.0336050987,74.0969769955,101.25062418,103.292380095
unit.000017,-61.2463238239,12.0962150097,12.1439220905,76.1174001694,110.593239069,111.849939108
unit.000018,-61.2461488247,12.1757521629,12.2209210396,79.5026340485,104.358915091,105.645112991
unit.000019,-61.245965004,12.2443962097,12.2741291523,81.8250310421,110.089804173,111.902142048
unit.000020,-61.2457909584,12.3042941093,12.3324971199,87.5450870991,113.012116194,114.343487024
unit.000021,-61.2456159592,12.3324770927,12.3607721329,101.274693012,125.65635705,126.880922079
unit.000022,-61.2454378605,12.3886530399,12.4172711372,102.984210014,139.602285147,140.91960001
unit.000023,-61.2452638149,12.5013790131,12.5299081802,107.512761116,135.584364176,136.997666121
unit.000024,-61.2450649738,12.5581040382,12.5864031315,108.109777212,144.425948143,145.781264067
unit.000025,-61.2448887825,12.9541649818,12.9807631969,140.524695158,169.419911146,170.811686993
unit.000026,-61.2447149754,12.658370018,12.6874320507,111.038055182,139.700725079,141.167093992
unit.000027,-61.2445437908,12.6874480247,12.7155621052,113.044906139,146.340258121,146.965493202
unit.000028,-61.2443678379,12.7436830997,12.7717490196,119.569996119,153.861605167,155.578646183
unit.000029,-61.244191885,12.8272101879,12.8547291756,135.619132996,166.306895018,167.457977057
unit.000030,-61.2440128326,12.7717599869,12.8005990982,125.687067986,160.282438993,162.026501179
unit.000031,-61.2438387871,12.8805770874,12.9003021717,139.631381035,172.735800982,174.381188154
unit.000032,-61.2436590195,12.9276170731,12.9541511536,139.943001986,165.804251194,167.505443096
unit.000033,-61.2434828281,13.0395290852,13.0670671463,141.958839178,173.644804001,174.193596125
unit.000034,-61.2433109283,13.1242201328,13.1510150433,146.366038084,173.039039135,174.318592072
unit.000035,-61.2431378365,13.1777532101,13.2077491283,153.891880035,178.974153042,180.935042143
unit.000036,-61.2429587841,13.2343401909,13.26040411,163.424263,198.533776999,199.170208216
unit.000037,-61.2427508831,13.3396821022,13.3659551144,169.449944019,198.431585073,199.299969196
unit.000038,-61.2425727844,13.3923790455,13.4185011387,169.65429306,204.064155102,205.205518007
unit.000039,-61.242399931,13.4452900887,13.4722931385,173.076761007,202.053945065,202.838230133
unit.000040,-61.2422258854,13.5017080307,13.5305581093,173.674197197,201.650702,202.960487127
unit.000041,-61.2418968678,13.5590901375,13.58558321,175.986268044,210.087650061,211.740614176
unit.000042,-61.2417218685,13.6120080948,13.640444994,183.422950029,218.021111012,218.233152151
unit.000043,-61.241547823,13.667550087,13.6945691109,197.656393051,228.960272074,230.160853148
unit.000044,-61.2413759232,13.7304170132,13.7627182007,198.56996417,232.87493515,233.583153009
unit.000045,-61.2409617901,11.1241190434,11.1387519836,11.1406550407,43.5342011452,44.8901400566
unit.000046,-61.2405838966,13.8165771961,13.8452210426,201.504538059,232.070624113,233.589955091
unit.000047,-61.2402098179,13.8718900681,13.898127079,202.084071159,228.348705053,228.97511816
unit.000048,-61.2398250103,13.9252011776,13.9606771469,204.093883038,229.458399057,230.276132107
unit.000049,-61.2396428585,14.0242760181,14.0569460392,210.137442112,245.223559141,246.697669983
unit.000050,-61.2394678593,14.9424760342,14.9887170792,257.63312602,284.358332157,286.085007191
unit.000051,-61.2392959595,14.1191601753,14.1576321125,226.671344042,261.284286022,263.039010048
unit.000052,-61.2391149998,14.2102231979,14.2585241795,228.984808207,257.570315123,259.677394152
unit.000053,-61.2389400005,14.3833720684,14.4297590256,230.814233065,258.973080158,259.788578033
unit.000054,-61.2387650013,14.5498092175,14.5953700542,235.118821144,268.8180902,270.022454023
unit.000055,-61.2385878563,14.6439080238,14.6887831688,240.135966063,273.632410049,275.016775131
unit.000056,-61.2384138107,14.7374169827,14.7835512161,245.275789022,275.538463116,276.202064991
unit.000057,-61.2382419109,14.8951201439,14.9424481392,257.608563185,288.974959135,290.576338053
unit.000058,-61.2380619049,14.4302561283,14.455062151,232.110839128,261.386357069,263.164027214
unit.000059,-61.2378838062,15.087939024,15.1351451874,261.314126015,285.966603994,287.183029175
unit.000060,-61.2377099991,15.1351699829,15.1899859905,261.408179998,285.462777138,287.269385099
unit.000061,-61.2375378609,15.2375991344,15.2853651047,264.244784117,295.989844084,297.187606096
unit.000062,-61.2373659611,15.1899731159,15.2375190258,262.735031128,289.57744503,290.699535131
unit.000063,-61.2371809483,12.900635004,12.9276092052,139.738769054,174.14854598,175.504570007
unit.000064,-61.2369968891,12.9807682037,13.007073164,140.638903141,169.317644119,170.887315989
unit.000065,-61.2368237972,13.095870018,13.1242160797,145.765948057,175.956225157,177.686711073
unit.000066,-61.236645937,13.1510620117,13.1777451038,147.071556091,183.384561062,185.236611128
unit.000067,-61.2364728451,13.2076392174,13.2343330383,160.324031115,195.017505169,196.979432106
unit.000068,-61.2362987995,13.2869641781,13.3133370876,166.338181019,197.62706399,199.402074099
unit.000069,-61.2361187935,13.3658790588,13.3923552036,169.551873207,205.171528101,206.271898985
unit.000070,-61.2359449863,11.0494430065,11.0645091534,11.0669651031,38.2954030037,39.2684731483
unit.000071,-61.2357728481,13.4723060131,13.5016930103,173.472018003,200.341128111,201.649655104
unit.000072,-61.2355978489,13.5304980278,13.5590970516,174.178209066,208.686272144,210.675476074
unit.000073,-61.2354228497,11.5485560894,11.5749850273,43.7500870228,72.1278271675,73.8808782101
unit.000074,-61.2352478504,13.6403992176,13.6677072048,195.048876047,229.356223106,230.152016163
unit.000075,-61.2350699902,13.6943790913,13.7304310799,198.460797071,226.641566992,227.905121088
unit.000076,-61.2348968983,13.7627210617,13.7901852131,200.37118721,230.764361143,231.345355034
unit.000077,-61.2347209454,13.7898230553,13.8166260719,201.49054718,235.085511208,235.834935188
unit.000078,-61.2345478535,13.8450710773,13.8722062111,201.693786144,235.589057207,237.012472153
unit.000079,-61.234375,13.8980810642,13.9252381325,203.289671183,233.979485989,234.767284155
unit.000080,-61.2342019081,13.9936640263,14.0243690014,208.711330175,242.212583065,243.501329184
unit.000081,-61.2340238094,11.1387131214,11.1537110806,11.1555991173,37.4946680069,39.2165281773
unit.000082,-61.2338459492,14.0861401558,14.1191811562,218.043850183,253.351224184,255.309391022
unit.000083,-61.2336719036,14.1575870514,14.2094759941,228.378385067,257.565376997,259.665113211
unit.000084,-61.2334988117,14.3362631798,14.3833630085,229.48955512,265.304562092,266.716942072
unit.000085,-61.2333259583,14.502737999,14.5489010811,233.923617125,262.692694187,263.287499189
unit.000086,-61.2331318855,14.5960941315,14.6429691315,235.619606018,264.199310064,265.532630205
unit.000087,-61.2329509258,14.6897091866,14.7365071774,242.25910902,276.341669083,277.38736701
unit.000088,-61.2327468395,14.8401250839,14.8950910568,253.388670206,286.769280195,288.368002176
unit.000089,-61.2325677872,14.9887430668,15.0405051708,259.00270915,289.276107073,290.615013123
unit.000090,-61.23239398,15.0405371189,15.0879089832,261.012763023,291.28134203,292.858054161
unit.000091,-61.2322177887,11.1686050892,11.1833860874,11.1853051186,48.5465509892,49.5526599884
unit.000092,-61.2320358753,14.7849731445,14.840129137,252.189168215,279.950724125,281.754919052
unit.000093,-61.2318599224,14.4561371803,14.5018601418,232.905059099,267.312199116,267.465175152
unit.000094,-61.2316877842,11.1837639809,11.2102131844,11.2129750252,40.6057591438,42.523348093
unit.000095,-61.2315139771,11.211014986,11.2376611233,11.2400820255,47.0388870239,48.1982810497
unit.000096,-61.2313389778,11.2374410629,11.2637250423,11.2662811279,46.1345491409,48.2476451397
unit.000097,-61.2311658859,11.3151271343,11.3440310955,11.3467211723,52.7630531788,54.0413792133
unit.000098,-61.2309808731,11.3439660072,11.3816640377,11.3844811916,43.7251160145,44.8190979958
unit.000099,-61.2308080196,11.4087212086,11.4508221149,38.3134920597,72.2297871113,73.7579181194
unit.000100,-61.2306339741,11.0331771374,11.051928997,11.0561170578,43.9221560955,46.0027720928
unit.000101,-61.2304589748,11.5223531723,11.5485641956,43.557762146,79.4718370438,80.7464630604
unit.000102,-61.2302877903,11.6011149883,11.6273331642,46.1836371422,76.0581481457,77.3359911442
unit.000103,-61.2301077843,11.653673172,11.6798601151,46.8544859886,74.7523040771,76.2498450279
unit.000104,-61.229932785,11.7058570385,11.7318651676,47.8614990711,81.4795701504,81.7002341747
unit.000105,-61.2297539711,11.7813761234,11.8125929832,51.7761700153,85.495647192,87.2360131741
unit.000106,-61.2295839787,11.8404281139,11.873759985,66.7349491119,102.952529192,104.46015811
unit.000107,-61.2294089794,11.8737471104,11.9009490013,70.0725250244,107.474346161,107.893542051
unit.000108,-61.2292368412,11.9006671906,11.9158701897,70.1013290882,107.776605129,109.452194214
unit.000109,-61.2290248871,13.0670471191,13.095813036,144.457036018,173.442149162,174.257614136
unit.000110,-61.2288458347,11.9815680981,12.0110971928,72.2591362,101.244455099,103.275418997
unit.000111,-61.2286729813,12.0336840153,12.06833601,74.1665251255,106.770434141,108.144083023
unit.000112,-61.2284998894,12.1437261105,12.1775250435,77.2406229973,110.996832132,113.03474617
unit.000113,-61.2283279896,12.2159121037,12.2444829941,81.5105040073,113.408467054,114.21944809
unit.000114,-61.2281558514,12.274379015,12.3043160439,85.5483510494,119.536329031,120.833363056
unit.000115,-61.227973938,11.0643901825,11.0790991783,11.0810251236,46.2326631546,48.3206632137
unit.000116,-61.2277989388,12.3606472015,12.3886489868,101.306791067,129.167283058,130.506736994
unit.000117,-61.2276258469,12.4454300404,12.4736940861,106.819331169,140.609302044,142.426723003
unit.000118,-61.2274549007,12.5297930241,12.5580670834,107.795540094,141.916741133,143.614295006
unit.000119,-61.2272808552,12.5864241123,12.6143012047,109.125674009,141.212547064,142.473723173
unit.000120,-61.2271018028,12.6299951077,12.6583461761,110.628919125,145.742271185,146.923616171
unit.000121,-61.226929903,11.0790882111,11.0951201916,11.0971050262,40.5133960247,42.5740439892
unit.000122,-61.2267580032,12.7155590057,12.7436580658,113.438806057,147.039942026,148.108486176
unit.000123,-61.2265849113,12.4172801971,12.4454321861,104.416042089,139.90368104,141.04324913
unit.000124,-61.2264118195,12.85465312,12.8808600903,138.643269062,169.624538183,170.763936996
unit.000125,-61.2262439728,13.3133621216,13.3396611214,169.347912073,203.259769201,204.024028063
unit.000126,-61.2260658741,11.4515311718,11.4673891068,40.5653450489,74.1482071877,75.0900452137
unit.000127,-61.2258927822,12.0681800842,12.0963470936,74.8003971577,108.079688072,109.330036163
unit.000128,-61.2257199287,12.473678112,12.5013442039,107.313148022,138.600303173,139.73516798
unit.000129,-61.2255439758,12.8006460667,12.8273870945,129.206833124,163.39368701,165.25873518
