CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-46.5267159939,10.2893211842,10.3052210808,549.683537006,634.432976007,635.663975
unit.000001,-46.5264968872,8.89903306961,8.92630815506,315.073049068,383.98882103,385.789357185
unit.000002,-46.5263168812,9.03808403015,9.06583809853,323.650840998,398.876396179,400.335446119
unit.000003,-46.5261390209,9.50860214233,9.53699207306,404.081933022,477.327625036,478.777263165
unit.000004,-46.5259640217,9.18200612068,9.21198415756,341.529528141,444.568190098,445.71114397
unit.000005,-46.5257899761,9.24042510986,9.26859402657,368.851602077,440.147309065,441.599085093
unit.000006,-46.5255918503,10.829709053,10.8600161076,632.675317049,688.21006012,689.357742071
unit.000007,-46.5254118443,7.45067715645,7.49031996727,78.9898490906,154.501311064,155.666162968
unit.000008,-46.525236845,7.6822450161,7.71056509018,96.8734571934,174.398986101,175.331927061
unit.000009,-46.5250589848,7.98289299011,8.00905609131,157.352995157,238.283876181,240.288715124
unit.000010,-46.5248839855,8.20210003853,8.22973418236,175.757667065,248.642733097,249.686907053
unit.000011,-46.5247118473,8.53271603584,8.56197214127,244.044056177,322.591730118,323.929598093
unit.000012,-46.5245308876,9.70538306236,9.73342704773,452.453193188,519.819564104,521.049201012
unit.000013,-46.5243530273,9.76646900177,9.79395008087,462.294739008,539.294886112,540.654255152
unit.000014,-46.5241808891,9.83749198914,9.86550116539,466.517366171,549.658295155,551.020924091
unit.000015,-46.5240080357,10.0640931129,10.0905070305,504.692713022,595.654649019,597.447139025
unit.000016,-46.5238349438,7.2364461422,7.25115704536,7.25309109688,77.960725069,79.2581579685
unit.000017,-46.5236628056,10.0379631519,10.0640761852,501.599884987,572.861997128,574.821240187
unit.000018,-46.5234768391,10.1201000214,10.1492340565,521.379228115,588.825289965,590.243064165
unit.000019,-46.5233030319,7.76598715782,7.79356217384,98.8018591404,192.158693075,193.960326195
unit.000020,-46.5231289864,10.2617120743,10.2896120548,546.565932035,612.944417,613.970705032
unit.000021,-46.5229558945,8.29888105392,8.35342812538,221.645498037,288.428359985,289.800733089
unit.000022,-46.5227808952,8.61732196808,8.64495897293,248.589012146,321.083016157,321.839153051
unit.000023,-46.5225999355,10.4465100765,10.4746730328,562.370110035,640.057869196,641.932888985
unit.000024,-46.5223679543,10.5029411316,10.5308771133,588.872390985,656.516216993,658.401836157
unit.000025,-46.5221939087,10.6568520069,10.6853051186,605.555596113,671.06242919,672.826795101
unit.000026,-46.5220079422,10.7457101345,10.7738950253,623.424798965,688.611946106,689.352264166
unit.000027,-46.5218298435,10.8019840717,10.8296761513,630.255795002,684.801710129,686.226109028
