CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-56.4400010109,11.0700039864,11.0848519802,11.0871429443,44.2470989227,45.0460460186
unit.000001,-56.4397549629,12.0803689957,12.1180400848,45.484623909,70.7170929909,72.5611360073
unit.000002,-56.4395370483,12.1526660919,12.1796519756,46.0066230297,78.4477930069,79.4988100529
unit.000003,-56.4393279552,12.2325179577,12.258991003,46.7077789307,72.9195389748,74.8057219982
unit.000004,-56.4391210079,12.3842699528,12.4168839455,48.0397870541,78.751199007,80.6832580566
unit.000005,-56.4388990402,12.4714570045,12.4976699352,48.4266369343,74.6264910698,75.9912490845
unit.000006,-56.4386870861,12.5797319412,12.6071379185,48.7228589058,74.3232040405,76.061342001
unit.000007,-56.4384799004,12.5520219803,12.5797529221,48.6831789017,85.09790802,86.6572389603
unit.000008,-56.4382739067,12.7415990829,12.7679278851,56.9946699142,86.3062319756,87.8426918983
unit.000009,-56.4380669594,13.5925850868,13.6207199097,86.3439559937,121.012255907,122.219805956
unit.000010,-56.4378509521,14.0652608871,14.0945680141,108.9018929,138.198129892,140.060662031
unit.000011,-56.4376349449,14.7034380436,14.7500460148,121.546326876,149.051186085,150.606071949
unit.000012,-56.4374279976,13.0631010532,13.09167099,74.6711370945,108.830255032,110.016544104
unit.000013,-56.4372229576,11.5172660351,11.5434310436,11.5459139347,56.9418520927,58.3457319736
unit.000014,-56.4370129108,13.2798850536,13.3080010414,80.0143499374,110.543826103,111.572151899
unit.000015,-56.4367780685,13.3655519485,13.3939499855,81.5148069859,115.774569035,117.49447298
unit.000016,-56.4365711212,11.0546619892,11.0700440407,11.0720379353,39.0178759098,40.4348709583
unit.000017,-56.4363639355,13.5365040302,13.5645198822,85.1504890919,116.982906103,118.802217007
unit.000018,-56.4361569881,12.7151889801,12.7416260242,55.3809869289,81.3713231087,82.0437729359
unit.000019,-56.4359390736,13.2516279221,13.2798919678,79.903580904,108.843189001,110.140296936
unit.000020,-56.4355609417,13.7714040279,13.8005819321,98.1968119144,124.824786901,126.479213953
unit.000021,-56.4353590012,14.2502310276,14.2800600529,110.946311951,136.288286924,137.704972029
unit.000022,-56.4351630211,14.9365899563,14.9858551025,132.395915031,163.183350086,163.85510397
unit.000023,-56.4349551201,14.0062410831,14.0347208977,106.6418221,135.885138035,137.692018032
unit.000024,-56.4347560406,11.597826004,11.625442028,11.6280760765,48.497369051,50.5392758846
unit.000025,-56.4345550537,14.185874939,14.2155199051,110.596999884,139.315708876,141.258172035
unit.000026,-56.43435812,11.8547558784,11.8850159645,38.7341110706,66.6764678955,67.9475259781
unit.000027,-56.4341619015,14.3593080044,14.3890900612,115.815759897,148.448801041,149.426589966
unit.000028,-56.4339570999,14.4656629562,14.5531690121,117.629175901,149.753679037,151.683114052
unit.000029,-56.4337570667,14.657515049,14.7034919262,121.055212021,150.556425095,151.795649052
unit.000030,-56.4335620403,14.7484030724,14.7948889732,124.76644206,156.772044897,158.40961504
unit.000031,-56.4333679676,14.3132770061,14.3295640945,112.110233068,144.130812883,144.809534073
unit.000032,-56.433175087,14.9857349396,15.032063961,133.309953928,156.67335391,158.427535057
unit.000033,-56.4329710007,14.1560928822,14.1860539913,109.478987932,138.601039886,140.073468924
unit.000034,-56.4327559471,12.2059569359,12.2325119972,46.6078119278,72.3155219555,73.6932210922
unit.000035,-56.4325590134,12.2588210106,12.2854809761,47.2416069508,73.8255109787,75.9383230209
unit.000036,-56.4323620796,12.4169049263,12.4448189735,48.1313018799,83.4863369465,84.237760067
unit.000037,-56.4321639538,12.5244529247,12.5520250797,48.6590549946,76.7380371094,78.3132228851
unit.000038,-56.4319550991,12.6071119308,12.6357810497,49.1373460293,84.4938678741,85.5456390381
unit.000039,-56.4317519665,12.688174963,12.7152070999,54.3658020496,83.6893069744,84.3613269329
unit.000040,-56.4315569401,12.7678918839,12.7956469059,66.7291688919,94.8495779037,96.4539849758
unit.000041,-56.43136096,12.8493099213,12.8802149296,70.0124180317,106.613213062,107.768538952
unit.000042,-56.4311671257,12.9275779724,12.9541928768,70.7651479244,105.402249098,106.49375701
unit.000043,-56.4309630394,13.0071399212,13.0345358849,73.8567578793,105.805942059,106.574631929
unit.000044,-56.430768013,13.0917510986,13.1195878983,76.4803860188,110.848588943,111.448765039
unit.000045,-56.4305720329,13.2357010841,13.2513070107,79.5086538792,104.595099926,105.389906883
unit.000046,-56.4303770065,13.3079199791,13.3371310234,81.0197510719,111.354036093,113.003148079
unit.000047,-56.4301810265,13.3939518929,13.4213280678,82.898526907,109.134521961,111.324754953
unit.000048,-56.4299750328,12.0500519276,12.0802590847,44.2663869858,70.7053980827,72.5116660595
unit.000049,-56.4297790527,13.5645360947,13.5925810337,86.034514904,121.516273975,122.343549013
unit.000050,-56.42958498,13.6207060814,13.6498520374,87.7803719044,116.378772974,117.617398024
unit.000051,-56.4293899536,13.7100150585,13.7380700111,97.5716440678,132.371440887,134.2620399
unit.000052,-56.4291911125,13.8005518913,13.8308138847,102.827817917,133.280713081,134.275739908
unit.000053,-56.4289851189,13.8885281086,13.9171180725,105.331109047,135.579953909,137.568624973
unit.000054,-56.4287750721,13.9775390625,14.0062870979,106.13857007,141.417573929,142.442692041
unit.000055,-56.4285759926,14.0346410275,14.0653541088,108.167906046,143.829118013,144.799282074
unit.000056,-56.4283800125,14.3889210224,14.4290659428,116.421401024,147.044809103,148.240498066
unit.000057,-56.428180933,14.5531010628,14.6123650074,118.845935106,151.560837984,152.870217085
unit.000058,-56.4279770851,11.1152479649,11.1300899982,11.1320140362,42.0361158848,42.8015339375
unit.000059,-56.4277799129,14.7932319641,14.8386390209,126.188844919,151.158824921,152.980879068
unit.000060,-56.4275839329,14.8906080723,14.9390819073,131.010030031,154.466439962,156.178701878
unit.000061,-56.4273869991,15.0320949554,15.0799839497,135.622340918,166.591082096,168.223659039
unit.000062,-56.4268870354,14.4289669991,14.4657828808,117.024209023,144.834331036,145.994102955
unit.000063,-56.4264450073,11.4210340977,11.447535038,11.4501209259,47.183134079,48.4917039871
unit.000064,-56.4259910583,11.7330429554,11.7683119774,11.7711079121,46.6729459763,48.9842619896
unit.000065,-56.4255189896,11.9452118874,11.9852790833,41.6498410702,70.2969059944,71.3265490532
