CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-62.2472589016,13.160284996,13.1746211052,71.3949460983,83.9277639389,84.5558540821
unit.000001,-62.2470479012,13.0766761303,13.1052091122,67.0909941196,79.9179069996,81.0397620201
unit.000002,-62.2468538284,13.1749250889,13.2014410496,73.5022339821,86.4351670742,87.7785260677
unit.000003,-62.2466800213,13.2548799515,13.2815721035,76.2496790886,88.8501591682,90.1066069603
unit.000004,-62.2465000153,13.3080699444,13.3349940777,76.3196020126,88.8466851711,90.2301330566
unit.000005,-62.2463269234,13.3349349499,13.3656101227,76.4267239571,88.8536040783,90.2709031105
unit.000006,-62.2461359501,13.3938281536,13.4222199917,78.9310870171,90.8550429344,91.4142019749
unit.000007,-62.2459478378,13.4222259521,13.4501969814,79.1361689568,91.7608280182,92.598842144
unit.000008,-62.2457690239,14.3505151272,14.3777940273,103.656521082,116.779132128,117.816411972
unit.000009,-62.2455949783,14.689455986,14.7212109566,113.401174068,126.012892962,128.153046131
unit.000010,-62.2454190254,13.5638811588,13.5925331116,83.9633691311,96.4834420681,98.2758979797
unit.000011,-62.2451519966,13.5924711227,13.6234209538,83.9842970371,96.4901659489,98.3178911209
unit.000012,-62.2449469566,13.6770710945,13.7060420513,88.887319088,101.405787945,102.809301138
unit.000013,-62.2447669506,13.736634016,13.7633869648,88.9506640434,101.608063936,102.93295908
unit.000014,-62.2445909977,13.7952930927,13.8261859417,89.1784629822,99.3002419472,100.56358099
unit.000015,-62.2444179058,13.8548779488,13.8835771084,91.2862939835,103.621876001,105.17794013
unit.000016,-62.2442450523,13.943582058,14.0188961029,92.4942500591,106.732282162,108.608590126
unit.000017,-62.2440719604,14.0676550865,14.0958111286,95.3093819618,109.142260075,110.814005136
unit.000018,-62.2438869476,14.1245851517,14.1515541077,96.5290329456,109.147138119,110.93730402
unit.000019,-62.2437119484,14.1524970531,14.1794960499,96.544522047,109.345884085,110.987626076
unit.000020,-62.2435379028,14.2385549545,14.2657170296,101.241596937,113.76591301,115.446074009
unit.000021,-62.2433638573,14.2945721149,14.3215630054,101.482262135,113.361315012,115.569648981
unit.000022,-62.2431828976,12.8760831356,12.9027760029,63.7626240253,76.3912191391,78.0463750362
