CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-317.369319916,8.08349299431,8.09813714027,8.1000649929,185.734022141,186.70749712
unit.000001,-317.369122982,9.96901607513,9.99816298485,175.783947945,328.379095078,329.736815929
unit.000002,-317.368916035,10.8066740036,10.8381471634,293.830457926,391.838176966,393.162343025
unit.000003,-317.368736982,10.3081851006,10.3365249634,188.229077101,339.036031961,340.332226038
unit.000004,-317.368562937,8.7418410778,8.77281308174,8.77561402321,190.59780097,192.048217058
unit.000005,-317.368387938,8.86901593208,8.89551305771,139.151855946,280.3107481,281.586974144
unit.000006,-317.368211985,8.947067976,8.9782500267,141.274116039,289.875163078,291.900727987
unit.000007,-317.368038893,9.03097915649,9.06033205986,147.028702974,295.723933935,296.077974081
unit.000008,-317.367857933,9.11286306381,9.14111709595,149.312242031,306.512356997,308.620736122
unit.000009,-317.367682934,9.16900706291,9.19687700272,153.035614967,312.052808046,312.76592207
unit.000010,-317.367508888,9.25372815132,9.28293800354,154.875241041,310.340130091,311.685802937
unit.000011,-317.367332935,9.3114490509,9.34005904198,155.275828123,312.457956076,313.805495024
unit.000012,-317.367156029,9.39760804176,9.42549109459,157.308772087,296.02929306,297.14350605
unit.000013,-317.366975069,9.48205709457,9.51612401009,159.337780952,316.398427963,317.103979111
unit.000014,-317.366803885,9.54405212402,9.58276414871,160.641407013,319.317825079,320.190423012
unit.000015,-317.366625071,9.60875701904,9.63669800758,165.799291134,337.528017044,339.240249157
unit.000016,-317.366451025,9.69263100624,9.75245213509,170.229294062,332.000951052,332.935235977
unit.000017,-317.366278887,9.78596615791,9.81546401978,171.648705006,319.822952032,321.27225399
unit.000018,-317.366107941,9.84617209435,9.87460112572,172.559077024,322.035011053,323.366353035
unit.000019,-317.365928888,9.90323615074,9.94111299515,173.567363977,341.345390081,342.487323046
unit.000020,-317.365753889,9.99795794487,10.0269069672,175.910098076,327.580137968,328.657019138
unit.000021,-317.365582943,10.0552520752,10.0831339359,178.135231972,329.284539938,329.750473022
unit.000022,-317.365411997,10.1413459778,10.1697030067,179.235151052,336.322664022,338.173150063
unit.000023,-317.365239859,10.1985549927,10.2260971069,185.766296148,344.559464931,345.837691069
unit.000024,-317.365056992,10.2802300453,10.3084290028,187.990571022,337.629826069,339.294894934
unit.000025,-317.364871025,10.3637199402,10.3922200203,190.639485121,335.523885965,337.092894077
unit.000026,-317.364698887,10.6066241264,10.6350901127,196.107360125,352.182687998,353.027660131
unit.000027,-317.364524841,10.6931059361,10.7205090523,198.154796124,344.458160162,344.757559061
unit.000028,-317.364352942,10.7487680912,10.779129982,280.380573988,393.260759115,394.23389411
unit.000029,-317.364178896,10.8380529881,10.873221159,294.172184944,405.687015057,406.607910156
unit.000030,-317.364008904,10.9022650719,10.9319319725,296.061751127,407.492155075,408.759603977
unit.000031,-317.363829851,7.15886902809,7.17362904549,7.17554712296,160.103734016,160.911520004
unit.000032,-317.363657951,10.4779169559,10.5086300373,193.866248131,342.954159975,343.67798996
unit.000033,-317.363491058,10.1694910526,10.1987471581,185.274631977,357.693800926,359.238162994
unit.000034,-317.363317966,7.23043394089,7.25827312469,7.26094794273,140.62432313,141.869117022
unit.000035,-317.363147974,8.71484208107,8.7420809269,8.74564194679,140.424831152,141.886341095
unit.000036,-317.362967968,8.77256298065,8.79971504211,8.80256414413,139.115059137,140.806365013
unit.000037,-317.362796068,8.89523005486,8.92130303383,140.466881037,294.110021114,295.032967091
unit.000038,-317.362624884,8.97826814651,9.00450801849,142.687870979,301.375411034,303.368142128
unit.000039,-317.362450838,9.06003904343,9.08685493469,148.740206957,297.743483067,298.184086084
unit.000040,-317.362278938,9.14102315903,9.16903614998,149.717709064,325.345175028,326.456380129
unit.000041,-317.362107992,9.19687509537,9.22470211983,153.273288965,298.754111052,299.249766111
unit.000042,-317.361929893,9.28287816048,9.31158304214,154.979002953,314.882584095,315.962955952
unit.000043,-317.361754894,9.34007310867,9.36908912659,155.889407158,316.194878101,317.054177046
unit.000044,-317.361582994,9.45375013351,9.48219799995,159.124762058,325.960535049,326.509695053
unit.000045,-317.361413002,7.08125901222,7.09936499596,7.10321998596,149.293166161,150.246181011
unit.000046,-317.361238003,9.58091115952,9.60876703262,162.781096935,339.940724134,341.400151014
unit.000047,-317.361055851,9.6367161274,9.66498804092,168.201043129,314.075892925,314.925415993
unit.000048,-317.360864878,9.75269913673,9.78618693352,170.410768986,313.365932941,313.845453024
unit.000049,-317.360692978,9.81537914276,9.8462741375,172.058800936,330.290086985,330.816230059
unit.000050,-317.360522985,9.87433695793,9.90318393707,172.673638105,335.517203093,337.080740929
unit.000051,-317.360355854,9.94096398354,9.96930599213,175.482825041,327.572962046,328.615850925
unit.000052,-317.360183954,10.0266990662,10.0554490089,177.821292162,327.270107985,328.669840097
unit.000053,-317.360008001,10.0828859806,10.114123106,178.936316013,339.53847909,341.411714077
unit.000054,-317.359828949,10.6623671055,10.6934680939,197.32327795,344.861628056,345.891844988
unit.000055,-317.359642982,10.2259111404,10.2531280518,185.993270159,337.831887007,339.252457142
unit.000056,-317.359398842,10.3362481594,10.363902092,189.398520947,350.277965069,351.946994066
unit.000057,-317.359173059,7.7277700901,7.75530099869,7.7580909729,175.747138023,177.001536131
unit.000058,-317.358999968,7.17364215851,7.18842101097,7.19035005569,207.741238117,209.757437944
unit.000059,-317.358818054,10.4207839966,10.4493060112,191.840645075,330.793792963,331.85649395
unit.000060,-317.358645916,10.508409977,10.5366990566,194.184406996,345.864757061,346.975546122
unit.000061,-317.35847497,10.6348509789,10.6626689434,196.323050976,349.876242161,350.866984129
unit.000062,-317.358301878,10.7203469276,10.7491030693,207.763386965,348.672811031,349.786783934
unit.000063,-317.358129978,10.7789390087,10.8068909645,289.944355965,394.864764929,395.268725157
unit.000064,-317.35795188,10.8727929592,10.9026610851,295.770602942,398.172013998,399.418040037
unit.000065,-317.357780933,10.9317729473,10.9623761177,297.799273014,406.188921928,407.688169956
unit.000066,-317.357611895,10.5364871025,10.6068639755,195.691720963,335.311167955,337.134525061
unit.000067,-317.357439041,7.20380616188,7.23044610023,7.23335504532,155.867257118,156.636086941
unit.000068,-317.357269049,7.25795698166,7.28442502022,7.28689408302,173.526594162,174.841659069
unit.000069,-317.35710001,7.34021496773,7.37133908272,7.37410116196,177.765699148,179.159194946
unit.000070,-317.356907845,7.09758996964,7.1125190258,7.11445999146,136.489654064,137.709939957
unit.000071,-317.356731892,7.4229490757,7.4502389431,7.45289111137,159.296344042,160.960828066
unit.000072,-317.356560946,7.45028114319,7.47734498978,7.48025512695,162.726423979,164.092833996
unit.000073,-317.356389999,7.50646209717,7.53561210632,7.53815507889,169.377712965,170.369481087
unit.000074,-317.356217861,7.53556513786,7.56199407578,7.56447696686,158.484327078,159.831604004
unit.000075,-317.356045961,7.58858513832,7.6146171093,7.61702609062,178.88035202,180.302798986
unit.000076,-317.355864048,7.61461496353,7.64093112946,7.64350795746,179.084234953,180.388424158
unit.000077,-317.355694056,7.67404294014,7.70112395287,7.70361804962,146.980324984,148.136479139
unit.000078,-317.355522871,7.70111298561,7.72778511047,7.73025298119,160.61048007,161.990625143
unit.000079,-317.355352879,7.75518202782,7.78197193146,7.78445911407,170.192913055,170.423058033
