CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-58.4459369183,10.8968019485,10.9130561352,10.9151511192,18.9503540993,20.9821579456
unit.000001,-58.4457290173,12.6272249222,12.6571419239,33.7661869526,40.5863261223,40.8415799141
unit.000002,-58.4454798698,12.7679619789,12.7940590382,34.2945010662,40.7117910385,42.6488499641
unit.000003,-58.4452109337,12.8205199242,12.8466160297,34.4012629986,40.8002140522,42.8477010727
unit.000004,-58.4449489117,13.1775240898,13.2052419186,40.8185260296,46.1370680332,48.0146150589
unit.000005,-58.4447629452,13.5743100643,13.6051750183,45.7859749794,50.6559281349,51.9389810562
unit.000006,-58.444578886,13.910118103,13.9364740849,49.5974750519,55.0883059502,56.3596551418
unit.000007,-58.4443888664,14.366961956,14.3934080601,55.1606519222,60.2208750248,61.6822810173
unit.000008,-58.444204092,13.2051961422,13.2355010509,40.8297231197,45.8319571018,46.7062549591
unit.000009,-58.4440209866,11.2615749836,11.2994339466,18.0908360481,24.5927979946,25.9669151306
unit.000010,-58.4437968731,11.5724151134,11.5984950066,18.7778401375,24.1967580318,26.1693360806
unit.000011,-58.4377598763,11.9187381268,11.9573209286,24.1229200363,29.2221939564,29.9874241352
unit.000012,-58.4375119209,12.2384529114,12.264480114,28.9546539783,33.8504350185,35.4794709682
unit.000013,-58.4371600151,13.5464010239,13.574614048,45.7701339722,50.8582561016,51.8148629665
unit.000014,-58.4369719028,12.7940819263,12.8205139637,34.3101370335,40.7004880905,42.772603035
unit.000015,-58.4367918968,13.3237190247,13.3523960114,40.9539599419,45.9310259819,48.1380069256
unit.000016,-58.4366109371,10.9429841042,10.9579999447,10.9602041245,18.3610510826,19.7986290455
unit.000017,-58.4364309311,13.7375969887,13.7641429901,46.0422871113,51.0695199966,52.6828360558
unit.000018,-58.4362399578,14.4777240753,14.5045120716,56.147411108,60.9278321266,61.9360871315
unit.000019,-58.4360599518,11.1316449642,11.158121109,11.1606519222,18.7484400272,19.4307689667
unit.000020,-58.4358820915,11.4263820648,11.4525279999,18.4185299873,23.1689639091,24.61602211
unit.000021,-58.4356889725,14.0148880482,14.0428500175,50.9349429607,55.8954870701,56.4949939251
unit.000022,-58.4355099201,12.0383200645,12.0647130013,24.3159999847,29.3291859627,31.2963120937
unit.000023,-58.4353199005,14.1480009556,14.1752889156,51.1621389389,56.1060249805,57.9267909527
unit.000024,-58.4351398945,14.2289149761,14.2573180199,51.3005049229,56.3130531311,58.2439961433
unit.000025,-58.4349629879,14.3139281273,14.3405029774,52.5580079556,57.8159301281,58.3732440472
unit.000026,-58.4347839355,14.393435955,14.4243810177,55.732542038,60.7251360416,61.7988801003
unit.000027,-58.4346060753,14.4244549274,14.4511799812,55.924200058,60.7290999889,61.812680006
unit.000028,-58.4344248772,14.2020671368,14.2289891243,51.2246410847,56.308109045,58.1201190948
unit.000029,-58.434237957,13.988681078,14.0149300098,50.9214880466,56.0996060371,57.6799650192
unit.000030,-58.434057951,12.5124540329,12.5421221256,30.9541149139,36.172013998,37.4073469639
unit.000031,-58.4338779449,10.9130511284,10.9281280041,10.9302110672,18.6440989971,19.8791599274
unit.000032,-58.4336919785,12.6571030617,12.6883180141,33.8809049129,40.7080919743,42.1525270939
unit.000033,-58.4335129261,12.7149069309,12.7414560318,34.1849849224,40.7957069874,42.4010579586
unit.000034,-58.4333279133,12.1459150314,12.1719441414,28.3477430344,33.5438380241,35.0927979946
unit.000035,-58.4331479073,12.8464949131,12.8726730347,34.4125390053,40.8149759769,42.9023051262
