#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481737931 6175135 6460361 137622 3 6172269 6448006 140488 12359 15273.35 13001.77 1060.89 3382.19
1481737932 6175164 6460394 137622 3 6172298 6448038 140488 12359 15272.47 13001.03 1062.14 3382.58
1481737933 6175193 6460426 137622 3 6172327 6448071 140488 12359 15272.12 13001.73 1061.34 3382.29
1481737935 6175222 6460459 137622 3 6172356 6448104 140488 12359 15272.64 13001.70 1061.18 3382.26
1481737936 6175252 6460491 137622 3 6172386 6448136 140488 12359 15272.41 13000.64 1062.23 3382.97
1481737937 6175283 6460525 137622 3 6172417 6448170 140488 12359 15272.39 13001.50 1061.44 3382.50
1481737938 6175312 6460559 137622 3 6172446 6448203 140489 12359 15272.27 13001.57 1061.98 3383.17
1481737939 6175342 6460593 137622 3 6172476 6448238 140489 12359 15272.78 13000.84 1061.47 3383.19
1481737940 6175389 6460635 137622 3 6172523 6448280 140489 12359 15267.55 13000.54 1067.04 3383.88
1481737941 6175444 6460671 137622 3 6172578 6448316 140489 12359 15245.90 12999.69 1088.64 3384.28
1481737942 6175476 6460725 137622 3 6172610 6448370 140489 12359 15243.58 12993.23 1091.03 3390.38
1481737943 6175520 6461007 137622 3 6172654 6448652 140489 12359 15242.87 12921.79 1092.11 3462.21
1481737945 6175574 6461707 137622 3 6172708 6449352 140489 12359 15242.11 12229.46 1092.87 4164.35
1481737946 6175625 6462742 137622 3 6172759 6450387 140489 12359 15241.09 11205.82 1093.07 5179.99
1481737947 6175677 6463786 137622 3 6172811 6451430 140489 12359 15241.11 10176.95 1093.15 6212.51
1481737948 6175727 6464831 137622 3 6172861 6452476 140489 12359 15240.46 9149.26 1093.79 7240.18
1481737949 6175779 6465860 137622 3 6172913 6453505 140489 12359 15241.05 8134.48 1093.54 8256.43
1481737950 6175828 6466906 137622 3 6172962 6454551 140489 12359 15241.37 7100.34 1093.28 9286.20
1481737951 6175881 6467948 137622 3 6173015 6455593 140489 12359 15241.10 6073.79 1093.51 10315.30
1481737952 6175929 6469035 137622 3 6173063 6456680 140489 12359 15240.79 5004.77 1094.23 11385.44
1481737954 6175980 6469669 137622 3 6173114 6457314 140489 12359 15240.41 4391.25 1094.20 11992.38
1481737955 6176028 6469685 137622 3 6173162 6457330 140489 12359 15253.82 4486.58 1080.79 11897.42
1481737956 6176057 6469720 137622 3 6173191 6457365 140489 12359 15254.88 4486.14 1080.08 11897.86
1481737957 6176088 6469752 137622 3 6173222 6457397 140489 12359 15253.94 4486.05 1079.55 11897.93
1481737958 6176123 6469784 137622 3 6173257 6457429 140489 12359 15251.25 4485.92 1083.00 11897.73
