,Duration,Framework,Nodes
0,869873,MPIC++,1
1,870116,MPIC++,1
2,870291,MPIC++,1
3,870260,MPIC++,1
4,869689,MPIC++,1
5,869691,MPIC++,1
6,956670,MPIC++,1
7,869315,MPIC++,1
8,869049,MPIC++,1
9,868918,MPIC++,1
10,868798,MPIC++,1
11,869272,MPIC++,1
12,878324,MPIC++,1
13,869807,MPIC++,1
14,869648,MPIC++,1
15,869161,MPIC++,1
16,868933,MPIC++,1
17,869064,MPIC++,1
18,868960,MPIC++,1
19,869446,MPIC++,1
20,869437,MPIC++,1
21,951180,MPIC++,1
22,869337,MPIC++,1
23,869452,MPIC++,1
24,870550,MPIC++,1
25,869326,MPIC++,1
26,869661,MPIC++,1
27,869244,MPIC++,1
28,868967,MPIC++,1
29,869138,MPIC++,1
30,868923,MPIC++,1
31,868914,MPIC++,1
32,868754,MPIC++,1
33,869411,MPIC++,1
34,956226,MPIC++,1
35,869142,MPIC++,1
36,869976,MPIC++,1
37,870206,MPIC++,1
38,952025,MPIC++,1
39,870102,MPIC++,1
40,869372,MPIC++,1
41,869098,MPIC++,1
42,869271,MPIC++,1
43,869032,MPIC++,1
44,868989,MPIC++,1
45,868886,MPIC++,1
46,869066,MPIC++,1
47,869177,MPIC++,1
48,870293,MPIC++,1
49,870135,MPIC++,1
50,870472,MPIC++,1
51,870675,MPIC++,1
52,869771,MPIC++,1
53,868828,MPIC++,1
54,868845,MPIC++,1
55,868881,MPIC++,1
56,868777,MPIC++,1
57,869096,MPIC++,1
58,966001,MPIC++,1
59,869688,MPIC++,1
60,949042,MPIC++,1
61,869614,MPIC++,1
62,869457,MPIC++,1
63,869184,MPIC++,1
64,868951,MPIC++,1
65,869192,MPIC++,1
66,868968,MPIC++,1
67,868881,MPIC++,1
68,869036,MPIC++,1
69,869287,MPIC++,1
70,869122,MPIC++,1
71,868940,MPIC++,1
72,869776,MPIC++,1
73,868979,MPIC++,1
74,868891,MPIC++,1
75,868818,MPIC++,1
76,868899,MPIC++,1
77,868759,MPIC++,1
78,868730,MPIC++,1
79,868992,MPIC++,1
80,868701,MPIC++,1
81,868730,MPIC++,1
82,955249,MPIC++,1
83,868945,MPIC++,1
84,869078,MPIC++,1
85,869016,MPIC++,1
86,950592,MPIC++,1
87,868923,MPIC++,1
88,869163,MPIC++,1
89,869122,MPIC++,1
90,869085,MPIC++,1
91,896265,MPIC++,1
92,869393,MPIC++,1
93,868892,MPIC++,1
94,868826,MPIC++,1
95,868937,MPIC++,1
96,869749,MPIC++,1
97,868902,MPIC++,1
98,868860,MPIC++,1
99,868861,MPIC++,1
100,868945,MPIC++,1
101,868799,MPIC++,1
102,971119,MPIC++,1
103,868834,MPIC++,1
104,868910,MPIC++,1
105,868715,MPIC++,1
106,868821,MPIC++,1
107,868831,MPIC++,1
108,869105,MPIC++,1
109,869138,MPIC++,1
110,869085,MPIC++,1
111,869064,MPIC++,1
112,868873,MPIC++,1
113,868921,MPIC++,1
114,869046,MPIC++,1
115,868868,MPIC++,1
116,868964,MPIC++,1
117,951561,MPIC++,1
118,868933,MPIC++,1
119,868921,MPIC++,1
120,869859,MPIC++,1
121,869333,MPIC++,1
