,Duration,Framework,Nodes
0,1000090.0,MPIC++,1
1,1000070.0,MPIC++,1
2,1000100.0,MPIC++,1
3,1000100.0,MPIC++,1
4,1000080.0,MPIC++,1
5,1000080.0,MPIC++,1
6,1000060.0,MPIC++,1
7,1000080.0,MPIC++,1
8,1000080.0,MPIC++,1
9,1000070.0,MPIC++,1
10,1000100.0,MPIC++,1
11,1000090.0,MPIC++,1
12,1000090.0,MPIC++,1
13,1000090.0,MPIC++,1
14,1000060.0,MPIC++,1
15,1000060.0,MPIC++,1
16,1000060.0,MPIC++,1
17,1000100.0,MPIC++,1
18,1000100.0,MPIC++,1
19,1000070.0,MPIC++,1
20,1000060.0,MPIC++,1
21,1000080.0,MPIC++,1
22,1000090.0,MPIC++,1
23,1000080.0,MPIC++,1
24,1000110.0,MPIC++,1
25,1000100.0,MPIC++,1
26,1000070.0,MPIC++,1
27,1000100.0,MPIC++,1
28,1000110.0,MPIC++,1
29,1000110.0,MPIC++,1
30,1000100.0,MPIC++,1
31,1000100.0,MPIC++,1
32,1000060.0,MPIC++,1
33,1000110.0,MPIC++,1
34,1000100.0,MPIC++,1
35,1000070.0,MPIC++,1
36,1000080.0,MPIC++,1
37,1000100.0,MPIC++,1
38,1000120.0,MPIC++,1
39,1000120.0,MPIC++,1
40,1000120.0,MPIC++,1
41,1000110.0,MPIC++,1
42,1000110.0,MPIC++,1
43,1000120.0,MPIC++,1
44,1000080.0,MPIC++,1
45,1000110.0,MPIC++,1
46,1000100.0,MPIC++,1
47,1000110.0,MPIC++,1
48,1000100.0,MPIC++,1
49,1000090.0,MPIC++,1
50,1000100.0,MPIC++,1
51,1000060.0,MPIC++,1
52,1000100.0,MPIC++,1
53,1000100.0,MPIC++,1
54,1000110.0,MPIC++,1
55,1000090.0,MPIC++,1
56,1000100.0,MPIC++,1
57,1000080.0,MPIC++,1
58,1000100.0,MPIC++,1
59,1000080.0,MPIC++,1
60,1000110.0,MPIC++,1
61,1000080.0,MPIC++,1
62,1000100.0,MPIC++,1
63,1000110.0,MPIC++,1
64,1000110.0,MPIC++,1
65,1000100.0,MPIC++,1
66,1000100.0,MPIC++,1
67,1000100.0,MPIC++,1
68,1000060.0,MPIC++,1
69,1000080.0,MPIC++,1
70,1000100.0,MPIC++,1
71,1000060.0,MPIC++,1
72,1000080.0,MPIC++,1
73,1000060.0,MPIC++,1
74,1000100.0,MPIC++,1
75,1000090.0,MPIC++,1
76,1000080.0,MPIC++,1
77,1000060.0,MPIC++,1
78,1000080.0,MPIC++,1
79,1000070.0,MPIC++,1
80,1000090.0,MPIC++,1
81,1000090.0,MPIC++,1
82,1000070.0,MPIC++,1
83,1000060.0,MPIC++,1
84,1000070.0,MPIC++,1
85,1000080.0,MPIC++,1
86,1000090.0,MPIC++,1
87,1000060.0,MPIC++,1
88,1000080.0,MPIC++,1
89,1000090.0,MPIC++,1
90,1000080.0,MPIC++,1
91,1000060.0,MPIC++,1
92,1000070.0,MPIC++,1
93,1000080.0,MPIC++,1
94,1000090.0,MPIC++,1
95,1000080.0,MPIC++,1
96,1000080.0,MPIC++,1
97,1000130.0,MPIC++,1
98,1000090.0,MPIC++,1
99,1000100.0,MPIC++,1
100,1000110.0,MPIC++,1
101,1000120.0,MPIC++,1
102,1000120.0,MPIC++,1
103,1000130.0,MPIC++,1
104,1000080.0,MPIC++,1
105,1000100.0,MPIC++,1
106,1000130.0,MPIC++,1
107,1000090.0,MPIC++,1
108,1000100.0,MPIC++,1
109,1000120.0,MPIC++,1
110,1000120.0,MPIC++,1
111,1000100.0,MPIC++,1
112,1000070.0,MPIC++,1
113,1000100.0,MPIC++,1
114,1000100.0,MPIC++,1
115,1000120.0,MPIC++,1
116,1000100.0,MPIC++,1
117,1000120.0,MPIC++,1
118,1000110.0,MPIC++,1
119,1000080.0,MPIC++,1
120,1000100.0,MPIC++,1
121,1000100.0,MPIC++,1
122,1000100.0,MPIC++,1
123,1000100.0,MPIC++,1
124,1000100.0,MPIC++,1
125,1000090.0,MPIC++,1
126,1000100.0,MPIC++,1
127,1000100.0,MPIC++,1
128,1000110.0,MPIC++,1
129,1000090.0,MPIC++,1
130,1000110.0,MPIC++,1
131,1000090.0,MPIC++,1
132,1000070.0,MPIC++,1
133,1000090.0,MPIC++,1
134,1000120.0,MPIC++,1
135,1000110.0,MPIC++,1
136,1000110.0,MPIC++,1
137,1000120.0,MPIC++,1
138,1000100.0,MPIC++,1
139,1000100.0,MPIC++,1
140,1000070.0,MPIC++,1
141,1000100.0,MPIC++,1
142,1000100.0,MPIC++,1
143,1000100.0,MPIC++,1
144,1000090.0,MPIC++,1
145,1000060.0,MPIC++,1
146,1000080.0,MPIC++,1
147,1000060.0,MPIC++,1
148,1000060.0,MPIC++,1
149,1000090.0,MPIC++,1
150,1000090.0,MPIC++,1
151,1000090.0,MPIC++,1
152,1000080.0,MPIC++,1
153,1000070.0,MPIC++,1
154,1000060.0,MPIC++,1
155,1000060.0,MPIC++,1
156,1000090.0,MPIC++,1
157,1000080.0,MPIC++,1
158,1000080.0,MPIC++,1
159,1000080.0,MPIC++,1
160,1000080.0,MPIC++,1
161,1000060.0,MPIC++,1
162,1000080.0,MPIC++,1
163,1000070.0,MPIC++,1
164,1000060.0,MPIC++,1
165,1000080.0,MPIC++,1
166,1000090.0,MPIC++,1
167,1000060.0,MPIC++,1
168,1000080.0,MPIC++,1
169,1000080.0,MPIC++,1
170,1000090.0,MPIC++,1
171,1000090.0,MPIC++,1
172,1000090.0,MPIC++,1
173,1000080.0,MPIC++,1
174,1000080.0,MPIC++,1
175,1000080.0,MPIC++,1
176,1000060.0,MPIC++,1
177,1000070.0,MPIC++,1
178,1000060.0,MPIC++,1
179,1000060.0,MPIC++,1
180,1000100.0,MPIC++,1
181,1000100.0,MPIC++,1
182,1000100.0,MPIC++,1
183,1000070.0,MPIC++,1
184,1000060.0,MPIC++,1
185,1000090.0,MPIC++,1
186,1000100.0,MPIC++,1
187,1000070.0,MPIC++,1
188,1000080.0,MPIC++,1
189,1000090.0,MPIC++,1
190,1000100.0,MPIC++,1
191,1000090.0,MPIC++,1
192,1000090.0,MPIC++,1
193,1000060.0,MPIC++,1
194,1000100.0,MPIC++,1
195,1000100.0,MPIC++,1
196,1000100.0,MPIC++,1
197,1000080.0,MPIC++,1
198,1000100.0,MPIC++,1
199,1000090.0,MPIC++,1
200,1000090.0,MPIC++,1
201,1000110.0,MPIC++,1
202,1000100.0,MPIC++,1
203,1000130.0,MPIC++,1
204,1000100.0,MPIC++,1
205,1000130.0,MPIC++,1
206,1000120.0,MPIC++,1
207,1000080.0,MPIC++,1
208,1000100.0,MPIC++,1
209,1000100.0,MPIC++,1
210,1000080.0,MPIC++,1
