,Nodes,Run,ID,Measurement,Duration
697,2,5,40,Communication,9.98973846436e-05
698,2,5,40,Barrier,55.9536411762
699,2,5,41,Execution,112.119057178
700,2,5,41,Communication,4.60147857666e-05
701,2,5,41,Barrier,55.7722790241
702,2,5,42,Execution,111.944641113
703,2,5,42,Communication,6.29425048828e-05
704,2,5,42,Barrier,55.9467248917
705,2,5,43,Execution,111.790159941
706,2,5,43,Communication,6.98566436768e-05
707,2,5,43,Barrier,56.1011810303
708,2,5,44,Execution,111.91727519
709,2,5,44,Communication,6.60419464111e-05
710,2,5,44,Barrier,55.9739229679
711,2,5,45,Execution,111.756817818
712,2,5,45,Communication,6.98566436768e-05
713,2,5,45,Barrier,56.1343040466
714,2,5,46,Execution,111.686197996
715,2,5,46,Communication,5.98430633545e-05
716,2,5,46,Barrier,56.2051599026
717,2,5,47,Execution,111.706712961
718,2,5,47,Communication,6.38961791992e-05
719,2,5,47,Barrier,56.184388876
720,3,1,0,Execution,152.863700151
721,3,1,0,Communication,0.000117063522339
722,3,1,0,Barrier,11.6244020462
723,3,1,1,Execution,144.44541502
724,3,1,1,Communication,4.31537628174e-05
725,3,1,1,Barrier,19.9550111294
726,3,1,2,Execution,144.43603611
727,3,1,2,Communication,4.79221343994e-05
728,3,1,2,Barrier,19.965307951
729,3,1,3,Execution,144.437323093
730,3,1,3,Communication,4.48226928711e-05
731,3,1,3,Barrier,19.9640130997
732,3,1,4,Execution,144.431534767
733,3,1,4,Communication,4.72068786621e-05
734,3,1,4,Barrier,19.9696671963
735,3,1,5,Execution,144.436802149
736,3,1,5,Communication,3.79085540771e-05
737,3,1,5,Barrier,19.9645910263
738,3,1,6,Execution,144.435015917
739,3,1,6,Communication,4.72068786621e-05
740,3,1,6,Barrier,19.9664049149
741,3,1,7,Execution,144.425230026
742,3,1,7,Communication,3.79085540771e-05
743,3,1,7,Barrier,19.9664878845
744,3,1,8,Execution,144.441673994
745,3,1,8,Communication,5.10215759277e-05
746,3,1,8,Barrier,19.9596869946
747,3,1,9,Execution,144.442577839
748,3,1,9,Communication,3.60012054443e-05
749,3,1,9,Barrier,19.9588320255
750,3,1,10,Execution,144.437136173
751,3,1,10,Communication,4.6968460083e-05
752,3,1,10,Barrier,19.9638907909
753,3,1,11,Execution,144.438791037
754,3,1,11,Communication,3.50475311279e-05
755,3,1,11,Barrier,19.9624021053
756,3,1,12,Execution,144.449712992
757,3,1,12,Communication,5.69820404053e-05
758,3,1,12,Barrier,19.951734066
759,3,1,13,Execution,144.454513073
760,3,1,13,Communication,3.81469726562e-05
761,3,1,13,Barrier,19.9669890404
762,3,1,14,Execution,144.462403059
763,3,1,14,Communication,4.6968460083e-05
764,3,1,14,Barrier,19.9675109386
765,3,1,15,Execution,144.467270851
766,3,1,15,Communication,3.88622283936e-05
767,3,1,15,Barrier,19.9624371529
768,3,1,16,Execution,144.47835803
769,3,1,16,Communication,0.000162124633789
770,3,1,16,Barrier,19.9663910866
771,3,1,17,Execution,144.483093977
772,3,1,17,Communication,3.60012054443e-05
773,3,1,17,Barrier,19.9689531326
774,3,1,18,Execution,144.510538101
775,3,1,18,Communication,4.6968460083e-05
776,3,1,18,Barrier,19.934237957
777,3,1,19,Execution,144.459722042
778,3,1,19,Communication,4.29153442383e-05
779,3,1,19,Barrier,19.9704079628
780,3,1,20,Execution,144.473613024
781,3,1,20,Communication,5.10215759277e-05
782,3,1,20,Barrier,19.9634048939
783,3,1,21,Execution,144.466212988
784,3,1,21,Communication,3.69548797607e-05
785,3,1,21,Barrier,19.9634740353
786,3,1,22,Execution,144.456675053
787,3,1,22,Communication,5.19752502441e-05
788,3,1,22,Barrier,19.9647700787
789,3,1,23,Execution,144.453258038
790,3,1,23,Communication,4.00543212891e-05
791,3,1,23,Barrier,19.952947855
792,3,1,24,Execution,160.69750309
793,3,1,24,Communication,5.00679016113e-05
794,3,1,24,Barrier,0.0107500553131
795,3,1,25,Execution,160.692387819
796,3,1,25,Communication,3.48091125488e-05
797,3,1,25,Barrier,0.0136680603027
798,3,1,26,Execution,160.695140123
799,3,1,26,Communication,3.79085540771e-05
800,3,1,26,Barrier,0.0109689235687
801,3,1,27,Execution,160.691742897
802,3,1,27,Communication,4.29153442383e-05
803,3,1,27,Barrier,0.0146481990814
804,3,1,28,Execution,160.691605091
805,3,1,28,Communication,4.29153442383e-05
806,3,1,28,Barrier,0.0147500038147
807,3,1,29,Execution,160.691635132
808,3,1,29,Communication,3.40938568115e-05
809,3,1,29,Barrier,0.0147969722748
810,3,1,30,Execution,160.690222025
811,3,1,30,Communication,3.88622283936e-05
812,3,1,30,Barrier,0.0147850513458
813,3,1,31,Execution,160.691511154
814,3,1,31,Communication,4.60147857666e-05
815,3,1,31,Barrier,0.0146918296814
816,3,1,32,Execution,160.697026968
817,3,1,32,Communication,9.32216644287e-05
818,3,1,32,Barrier,0.00902390480042
819,3,1,33,Execution,160.697842836
820,3,1,33,Communication,3.09944152832e-05
821,3,1,33,Barrier,0.00847506523132
822,3,1,34,Execution,160.693834782
823,3,1,34,Communication,3.69548797607e-05
824,3,1,34,Barrier,0.0123291015625
825,3,1,35,Execution,160.696453094
826,3,1,35,Communication,4.10079956055e-05
827,3,1,35,Barrier,0.00977802276611
828,3,1,36,Execution,160.700052023
829,3,1,36,Communication,4.38690185547e-05
830,3,1,36,Barrier,0.00372195243835
831,3,1,37,Execution,160.699006081
832,3,1,37,Communication,3.60012054443e-05
833,3,1,37,Barrier,0.00611901283264
834,3,1,38,Execution,160.698615074
835,3,1,38,Communication,3.88622283936e-05
836,3,1,38,Barrier,0.00611782073975
837,3,1,39,Execution,160.699131966
838,3,1,39,Communication,3.50475311279e-05
839,3,1,39,Barrier,0.00609493255615
840,3,1,40,Execution,160.687023163
841,3,1,40,Communication,4.2200088501e-05
842,3,1,40,Barrier,0.0182609558105
843,3,1,41,Execution,160.698812962
844,3,1,41,Communication,3.60012054443e-05
845,3,1,41,Barrier,0.00628185272217
846,3,1,42,Execution,160.698681831
847,3,1,42,Communication,4.00543212891e-05
848,3,1,42,Barrier,0.00648498535156
849,3,1,43,Execution,160.698881865
850,3,1,43,Communication,3.91006469727e-05
851,3,1,43,Barrier,0.00624799728394
852,3,1,44,Execution,160.703711033
853,3,1,44,Communication,3.60012054443e-05
854,3,1,44,Barrier,0.00135803222656
855,3,1,45,Execution,160.701277971
856,3,1,45,Communication,3.19480895996e-05
857,3,1,45,Barrier,0.00379800796509
858,3,1,46,Execution,160.701366901
859,3,1,46,Communication,3.60012054443e-05
860,3,1,46,Barrier,0.00382518768311
861,3,1,47,Execution,160.705050945
862,3,1,47,Communication,4.00543212891e-05
863,3,1,47,Barrier,5.10215759277e-05
864,3,1,48,Execution,160.274999857
865,3,1,48,Communication,6.91413879395e-05
866,3,1,48,Barrier,0.430567979813
867,3,1,49,Execution,160.267812014
868,3,1,49,Communication,4.00543212891e-05
869,3,1,49,Barrier,0.437694072723
870,3,1,50,Execution,160.26809907
871,3,1,50,Communication,4.29153442383e-05
872,3,1,50,Barrier,0.43762087822
873,3,1,51,Execution,160.266726971
874,3,1,51,Communication,4.00543212891e-05
875,3,1,51,Barrier,0.4389128685
876,3,1,52,Execution,160.268719912
877,3,1,52,Communication,4.6968460083e-05
878,3,1,52,Barrier,0.436815977097
879,3,1,53,Execution,160.281821966
880,3,1,53,Communication,3.50475311279e-05
881,3,1,53,Barrier,0.423943996429
882,3,1,54,Execution,160.277799129
883,3,1,54,Communication,4.41074371338e-05
884,3,1,54,Barrier,0.427862882614
885,3,1,55,Execution,160.284304857
886,3,1,55,Communication,4.00543212891e-05
887,3,1,55,Barrier,0.421523094177
888,3,1,56,Execution,160.275691986
889,3,1,56,Communication,5.31673431396e-05
890,3,1,56,Barrier,0.430041074753
891,3,1,57,Execution,160.382149935
892,3,1,57,Communication,3.81469726562e-05
893,3,1,57,Barrier,0.323332071304
894,3,1,58,Execution,160.297714949
895,3,1,58,Communication,4.10079956055e-05
896,3,1,58,Barrier,0.407868862152
897,3,1,59,Execution,160.286473036
898,3,1,59,Communication,3.71932983398e-05
899,3,1,59,Barrier,0.419157028198
900,3,1,60,Execution,160.28858304
901,3,1,60,Communication,4.81605529785e-05
902,3,1,60,Barrier,0.416566133499
903,3,1,61,Execution,160.283626795
904,3,1,61,Communication,3.88622283936e-05
905,3,1,61,Barrier,0.422170162201
906,3,1,62,Execution,160.270931959
907,3,1,62,Communication,3.91006469727e-05
908,3,1,62,Barrier,0.434866905212
909,3,1,63,Execution,160.273698092
910,3,1,63,Communication,4.31537628174e-05
911,3,1,63,Barrier,0.432111978531
912,3,1,64,Execution,160.274127007
913,3,1,64,Communication,0.000102043151855
914,3,1,64,Barrier,0.43128490448
915,3,1,65,Execution,160.260467052
916,3,1,65,Communication,3.79085540771e-05
917,3,1,65,Barrier,0.445253133774
918,3,1,66,Execution,160.259505987
919,3,1,66,Communication,4.10079956055e-05
920,3,1,66,Barrier,0.446311950684
921,3,1,67,Execution,160.249017
922,3,1,67,Communication,4.50611114502e-05
923,3,1,67,Barrier,0.456815958023
924,3,1,68,Execution,160.263755083
925,3,1,68,Communication,4.19616699219e-05
926,3,1,68,Barrier,0.441916942596
927,3,1,69,Execution,160.252526999
928,3,1,69,Communication,3.88622283936e-05
929,3,1,69,Barrier,0.45319890976
930,3,1,70,Execution,160.278503895
931,3,1,70,Communication,4.19616699219e-05
932,3,1,70,Barrier,0.42719912529
933,3,1,71,Execution,160.27966404
934,3,1,71,Communication,3.69548797607e-05
935,3,1,71,Barrier,0.426099061966
936,3,2,0,Execution,121.970392942
937,3,2,0,Communication,0.000139951705933
938,3,2,0,Barrier,27.0903038979
939,3,2,1,Execution,113.330847979
940,3,2,1,Communication,4.31537628174e-05
941,3,2,1,Barrier,35.6913619041
942,3,2,2,Execution,113.324295998
943,3,2,2,Communication,4.91142272949e-05
944,3,2,2,Barrier,35.6977679729
945,3,2,3,Execution,113.297636986
946,3,2,3,Communication,3.50475311279e-05
947,3,2,3,Barrier,35.7250151634
948,3,2,4,Execution,113.299293995
949,3,2,4,Communication,5.69820404053e-05
950,3,2,4,Barrier,35.7193660736
951,3,2,5,Execution,113.334508896
952,3,2,5,Communication,3.69548797607e-05
953,3,2,5,Barrier,35.6868309975
954,3,2,6,Execution,113.327698946
955,3,2,6,Communication,4.50611114502e-05
956,3,2,6,Barrier,35.694963932
957,3,2,7,Execution,113.29737401
958,3,2,7,Communication,4.79221343994e-05
959,3,2,7,Barrier,35.7251429558
960,3,2,8,Execution,21.8007390499
961,3,2,8,Communication,7.31945037842e-05
962,3,2,8,Barrier,15.8469507694
963,3,2,9,Execution,113.307581902
964,3,2,9,Communication,3.50475311279e-05
965,3,2,9,Barrier,35.7149841785
966,3,2,10,Execution,113.312410116
967,3,2,10,Communication,4.10079956055e-05
968,3,2,10,Barrier,35.7098100185
969,3,2,11,Execution,113.336137056
970,3,2,11,Communication,4.50611114502e-05
971,3,2,11,Barrier,35.6861920357
972,3,2,12,Execution,112.430103064
973,3,2,12,Communication,5.60283660889e-05
974,3,2,12,Barrier,36.5919680595
975,3,2,13,Execution,112.415284872
976,3,2,13,Communication,4.19616699219e-05
977,3,2,13,Barrier,36.6073689461
978,3,2,14,Execution,112.420701027
979,3,2,14,Communication,4.81605529785e-05
980,3,2,14,Barrier,36.6017940044
981,3,2,15,Execution,112.431320906
982,3,2,15,Communication,4.88758087158e-05
983,3,2,15,Barrier,36.6099610329
984,3,2,16,Execution,112.407156944
985,3,2,16,Communication,5.69820404053e-05
986,3,2,16,Barrier,36.6154849529
987,3,2,17,Execution,112.405834913
988,3,2,17,Communication,3.981590271e-05
989,3,2,17,Barrier,36.6156020164
990,3,2,18,Execution,112.39646697
991,3,2,18,Communication,4.79221343994e-05
992,3,2,18,Barrier,36.6260559559
993,3,2,19,Execution,112.410465002
994,3,2,19,Communication,4.10079956055e-05
995,3,2,19,Barrier,36.6121389866
996,3,2,20,Execution,112.421975136
997,3,2,20,Communication,4.81605529785e-05
998,3,2,20,Barrier,36.6006629467
999,3,2,21,Execution,112.435581923
1000,3,2,21,Communication,4.00543212891e-05
1001,3,2,21,Barrier,36.6057901382
1002,3,2,22,Execution,112.409534931
1003,3,2,22,Communication,5.00679016113e-05
1004,3,2,22,Barrier,36.6131019592
1005,3,2,23,Execution,112.415498972
1006,3,2,23,Communication,4.6968460083e-05
1007,3,2,23,Barrier,36.6070671082
1008,3,2,24,Execution,128.129051924
1009,3,2,24,Communication,0.000110864639282
1010,3,2,24,Barrier,20.7713530064
1011,3,2,25,Execution,128.131357908
1012,3,2,25,Communication,3.50475311279e-05
1013,3,2,25,Barrier,20.7692110538
1014,3,2,26,Execution,21.5802578926
1015,3,2,26,Communication,3.88622283936e-05
1016,3,2,26,Barrier,4.50611114502e-05
1017,3,2,27,Execution,128.139295101
1018,3,2,27,Communication,4.79221343994e-05
1019,3,2,27,Barrier,20.7613010406
1020,3,2,28,Execution,128.125560999
1021,3,2,28,Communication,4.00543212891e-05
1022,3,2,28,Barrier,20.7746858597
1023,3,2,29,Execution,128.170970917
1024,3,2,29,Communication,3.69548797607e-05
1025,3,2,29,Barrier,20.7295680046
1026,3,2,30,Execution,128.144542933
1027,3,2,30,Communication,4.2200088501e-05
1028,3,2,30,Barrier,20.7563350201
1029,3,2,31,Execution,128.127646923
1030,3,2,31,Communication,4.10079956055e-05
1031,3,2,31,Barrier,20.7730391026
1032,3,2,32,Execution,128.127801895
1033,3,2,32,Communication,9.01222229004e-05
1034,3,2,32,Barrier,20.7730569839
1035,3,2,33,Execution,128.127932072
1036,3,2,33,Communication,3.81469726562e-05
1037,3,2,33,Barrier,20.7729759216
1038,3,2,34,Execution,128.116495848
1039,3,2,34,Communication,3.981590271e-05
1040,3,2,34,Barrier,20.7842261791
1041,3,2,35,Execution,128.123364925
1042,3,2,35,Communication,3.60012054443e-05
1043,3,2,35,Barrier,20.773058176
1044,3,2,36,Execution,128.13182807
1045,3,2,36,Communication,5.19752502441e-05
1046,3,2,36,Barrier,20.7665610313
1047,3,2,37,Execution,128.126543999
1048,3,2,37,Communication,4.29153442383e-05
1049,3,2,37,Barrier,20.77439785
1050,3,2,38,Execution,128.126014948
1051,3,2,38,Communication,4.50611114502e-05
1052,3,2,38,Barrier,20.7754530907
1053,3,2,39,Execution,128.125812054
1054,3,2,39,Communication,3.69548797607e-05
1055,3,2,39,Barrier,20.7754750252
1056,3,2,40,Execution,128.127113104
1057,3,2,40,Communication,4.50611114502e-05
1058,3,2,40,Barrier,20.7747218609
1059,3,2,41,Execution,128.124303102
1060,3,2,41,Communication,4.00543212891e-05
1061,3,2,41,Barrier,20.7772040367
1062,3,2,42,Execution,21.2410929203
1063,3,2,42,Communication,3.69548797607e-05
1064,3,2,42,Barrier,0.364176988602
1065,3,2,43,Execution,128.127184153
1066,3,2,43,Communication,4.29153442383e-05
1067,3,2,43,Barrier,20.7744779587
1068,3,2,44,Execution,128.125984907
1069,3,2,44,Communication,4.31537628174e-05
1070,3,2,44,Barrier,20.7756109238
1071,3,2,45,Execution,128.130055904
1072,3,2,45,Communication,3.981590271e-05
1073,3,2,45,Barrier,20.7711811066
1074,3,2,46,Execution,128.133504868
1075,3,2,46,Communication,4.19616699219e-05
1076,3,2,46,Barrier,20.7679860592
1077,3,2,47,Execution,128.125920057
1078,3,2,47,Communication,3.81469726562e-05
1079,3,2,47,Barrier,20.7755169868
1080,3,2,48,Execution,113.707221985
1081,3,2,48,Communication,7.70092010498e-05
1082,3,2,48,Barrier,35.1943190098
1083,3,2,49,Execution,113.583678961
1084,3,2,49,Communication,3.38554382324e-05
1085,3,2,49,Barrier,35.3181581497
1086,3,2,50,Execution,113.625536919
1087,3,2,50,Communication,4.60147857666e-05
1088,3,2,50,Barrier,35.2769529819
1089,3,2,51,Execution,113.618348837
1090,3,2,51,Communication,4.91142272949e-05
1091,3,2,51,Barrier,35.2832741737
1092,3,2,52,Execution,113.920242786
1093,3,2,52,Communication,4.41074371338e-05
1094,3,2,52,Barrier,34.9817910194
1095,3,2,53,Execution,113.57424593
1096,3,2,53,Communication,3.60012054443e-05
1097,3,2,53,Barrier,35.3276920319
1098,3,2,54,Execution,113.730144978
1099,3,2,54,Communication,4.31537628174e-05
1100,3,2,54,Barrier,35.1718099117
1101,3,2,55,Execution,113.625628948
1102,3,2,55,Communication,3.88622283936e-05
1103,3,2,55,Barrier,35.2761080265
1104,3,2,56,Execution,113.632811069
1105,3,2,56,Communication,5.41210174561e-05
1106,3,2,56,Barrier,35.2689769268
1107,3,2,57,Execution,113.706692934
1108,3,2,57,Communication,3.60012054443e-05
1109,3,2,57,Barrier,35.1951520443
1110,3,2,58,Execution,113.600745916
1111,3,2,58,Communication,4.10079956055e-05
1112,3,2,58,Barrier,35.3010129929
1113,3,2,59,Execution,113.703063965
1114,3,2,59,Communication,4.81605529785e-05
1115,3,2,59,Barrier,35.198704958
1116,3,2,60,Execution,113.294532061
1117,3,2,60,Communication,5.79357147217e-05
1118,3,2,60,Barrier,35.6044049263
1119,3,2,61,Execution,113.500324965
1120,3,2,61,Communication,3.71932983398e-05
1121,3,2,61,Barrier,35.3995881081
1122,3,2,62,Execution,113.433690071
1123,3,2,62,Communication,4.31537628174e-05
1124,3,2,62,Barrier,35.4663579464
1125,3,2,63,Execution,113.454857826
1126,3,2,63,Communication,3.69548797607e-05
1127,3,2,63,Barrier,35.445097208
1128,3,2,64,Execution,113.307450056
1129,3,2,64,Communication,0.000116109848022
1130,3,2,64,Barrier,35.5922579765
1131,3,2,65,Execution,113.352602005
1132,3,2,65,Communication,3.79085540771e-05
1133,3,2,65,Barrier,35.5474410057
1134,3,2,66,Execution,113.352530003
1135,3,2,66,Communication,4.10079956055e-05
1136,3,2,66,Barrier,35.5475151539
1137,3,2,67,Execution,113.488042831
1138,3,2,67,Communication,4.29153442383e-05
1139,3,2,67,Barrier,35.4118402004
1140,3,2,68,Execution,113.508752108
1141,3,2,68,Communication,5.19752502441e-05
1142,3,2,68,Barrier,35.3910338879
1143,3,2,69,Execution,113.383360147
1144,3,2,69,Communication,3.81469726562e-05
1145,3,2,69,Barrier,35.5165629387
1146,3,2,70,Execution,113.256836891
1147,3,2,70,Communication,4.19616699219e-05
1148,3,2,70,Barrier,35.6431801319
1149,3,2,71,Execution,113.311841965
1150,3,2,71,Communication,4.29153442383e-05
1151,3,2,71,Barrier,35.5879650116
1152,3,3,0,Execution,115.398253918
1153,3,3,0,Communication,0.000151872634888
1154,3,3,0,Barrier,73.8862550259
1155,3,3,1,Execution,106.702863932
1156,3,3,1,Communication,3.981590271e-05
1157,3,3,1,Barrier,82.5738751888
1158,3,3,2,Execution,106.714558125
1159,3,3,2,Communication,5.00679016113e-05
1160,3,3,2,Barrier,82.5596189499
1161,3,3,3,Execution,106.706370831
1162,3,3,3,Communication,4.98294830322e-05
1163,3,3,3,Barrier,82.5638501644
1164,3,3,4,Execution,106.695940018
1165,3,3,4,Communication,7.00950622559e-05
1166,3,3,4,Barrier,82.5756969452
1167,3,3,5,Execution,106.740067005
1168,3,3,5,Communication,3.69548797607e-05
1169,3,3,5,Barrier,82.5365180969
1170,3,3,6,Execution,106.699245214
1171,3,3,6,Communication,5.79357147217e-05
1172,3,3,6,Barrier,82.572329998
1173,3,3,7,Execution,106.691894054
1174,3,3,7,Communication,3.79085540771e-05
1175,3,3,7,Barrier,82.5795710087
1176,3,3,8,Execution,106.725776911
1177,3,3,8,Communication,6.00814819336e-05
1178,3,3,8,Barrier,82.5434601307
1179,3,3,9,Execution,106.705775023
1180,3,3,9,Communication,3.69548797607e-05
1181,3,3,9,Barrier,82.5665719509
1182,3,3,10,Execution,106.710849047
1183,3,3,10,Communication,5.10215759277e-05
1184,3,3,10,Barrier,82.5603699684
1185,3,3,11,Execution,106.696073055
1186,3,3,11,Communication,4.81605529785e-05
1187,3,3,11,Barrier,82.5752978325
1188,3,3,12,Execution,105.767106056
1189,3,3,12,Communication,6.29425048828e-05
1190,3,3,12,Barrier,83.5029571056
1191,3,3,13,Execution,105.784863949
1192,3,3,13,Communication,4.10079956055e-05
1193,3,3,13,Barrier,83.4906308651
1194,3,3,14,Execution,105.645825863
1195,3,3,14,Communication,5.3882598877e-05
1196,3,3,14,Barrier,83.623388052
1197,3,3,15,Execution,105.64461422
1198,3,3,15,Communication,4.79221343994e-05
1199,3,3,15,Barrier,83.6255588531
1200,3,3,16,Execution,105.633125067
1201,3,3,16,Communication,6.103515625e-05
1202,3,3,16,Barrier,83.6366219521
1203,3,3,17,Execution,105.760584116
1204,3,3,17,Communication,3.91006469727e-05
1205,3,3,17,Barrier,83.5151369572
1206,3,3,18,Execution,105.654415131
1207,3,3,18,Communication,5.3882598877e-05
1208,3,3,18,Barrier,83.6158409119
1209,3,3,19,Execution,105.629719973
1210,3,3,19,Communication,4.6968460083e-05
1211,3,3,19,Barrier,83.6404030323
1212,3,3,20,Execution,105.651710033
1213,3,3,20,Communication,5.10215759277e-05
1214,3,3,20,Barrier,83.6186289787
1215,3,3,21,Execution,105.647228003
1216,3,3,21,Communication,4.19616699219e-05
1217,3,3,21,Barrier,83.6282441616
1218,3,3,22,Execution,84.2550120354
1219,3,3,22,Communication,4.79221343994e-05
1220,3,3,22,Barrier,4.98294830322e-05
1221,3,3,23,Execution,105.638216972
1222,3,3,23,Communication,4.38690185547e-05
1223,3,3,23,Barrier,83.6311230659
1224,3,3,24,Execution,117.172985792
1225,3,3,24,Communication,6.19888305664e-05
1226,3,3,24,Barrier,72.0027740002
1227,3,3,25,Execution,117.190306902
1228,3,3,25,Communication,3.60012054443e-05
1229,3,3,25,Barrier,71.9910211563
1230,3,3,26,Execution,117.172719002
1231,3,3,26,Communication,5.19752502441e-05
1232,3,3,26,Barrier,72.0031049252
1233,3,3,27,Execution,117.181806087
1234,3,3,27,Communication,5.00679016113e-05
1235,3,3,27,Barrier,71.9941580296
1236,3,3,28,Execution,117.18038106
1237,3,3,28,Communication,4.79221343994e-05
1238,3,3,28,Barrier,71.9957990646
1239,3,3,29,Execution,117.224689007
1240,3,3,29,Communication,3.81469726562e-05
1241,3,3,29,Barrier,71.9565238953
1242,3,3,30,Execution,117.168039083
1243,3,3,30,Communication,4.60147857666e-05
1244,3,3,30,Barrier,72.0080320835
1245,3,3,31,Execution,117.167978048
1246,3,3,31,Communication,3.81469726562e-05
1247,3,3,31,Barrier,72.0080590248
1248,3,3,32,Execution,117.180634022
1249,3,3,32,Communication,0.000102043151855
1250,3,3,32,Barrier,71.9953689575
1251,3,3,33,Execution,117.177867889
1252,3,3,33,Communication,3.79085540771e-05
1253,3,3,33,Barrier,72.0033950806
1254,3,3,34,Execution,117.171641827
1255,3,3,34,Communication,4.88758087158e-05
1256,3,3,34,Barrier,72.0042099953
1257,3,3,35,Execution,117.181696892
1258,3,3,35,Communication,5.81741333008e-05
1259,3,3,35,Barrier,71.9940590858
1260,3,3,36,Execution,117.106837034
1261,3,3,36,Communication,4.88758087158e-05
1262,3,3,36,Barrier,72.0681769848
1263,3,3,37,Execution,117.112353086
1264,3,3,37,Communication,4.00543212891e-05
1265,3,3,37,Barrier,72.0693650246
1266,3,3,38,Execution,117.112112045
1267,3,3,38,Communication,4.57763671875e-05
1268,3,3,38,Barrier,72.064136982
1269,3,3,39,Execution,117.108775854
1270,3,3,39,Communication,3.91006469727e-05
1271,3,3,39,Barrier,72.0668201447
1272,3,3,40,Execution,117.105690956
1273,3,3,40,Communication,4.6968460083e-05
1274,3,3,40,Barrier,72.0710480213
1275,3,3,41,Execution,117.106878042
1276,3,3,41,Communication,3.91006469727e-05
1277,3,3,41,Barrier,72.0751647949
1278,3,3,42,Execution,117.107953072
1279,3,3,42,Communication,4.41074371338e-05
1280,3,3,42,Barrier,72.0683939457
1281,3,3,43,Execution,117.105527878
1282,3,3,43,Communication,4.29153442383e-05
1283,3,3,43,Barrier,72.071005106
1284,3,3,44,Execution,117.107023001
1285,3,3,44,Communication,5.00679016113e-05
1286,3,3,44,Barrier,72.0693318844
1287,3,3,45,Execution,117.106811047
1288,3,3,45,Communication,3.79085540771e-05
1289,3,3,45,Barrier,72.0747129917
1290,3,3,46,Execution,117.110517025
1291,3,3,46,Communication,4.88758087158e-05
1292,3,3,46,Barrier,72.0657000542
1293,3,3,47,Execution,137.266216993
1294,3,3,47,Communication,3.88622283936e-05
1295,3,3,47,Barrier,51.9101080894
1296,3,3,48,Execution,134.064387083
1297,3,3,48,Communication,5.81741333008e-05
1298,3,3,48,Barrier,55.111495018
1299,3,3,49,Execution,134.057784796
1300,3,3,49,Communication,3.50475311279e-05
1301,3,3,49,Barrier,55.1235451698
1302,3,3,50,Execution,134.055202961
1303,3,3,50,Communication,4.29153442383e-05
1304,3,3,50,Barrier,55.1207129955
1305,3,3,51,Execution,134.060326815
1306,3,3,51,Communication,4.60147857666e-05
1307,3,3,51,Barrier,55.1155161858
1308,3,3,52,Execution,134.051826954
1309,3,3,52,Communication,4.60147857666e-05
1310,3,3,52,Barrier,55.1242301464
1311,3,3,53,Execution,134.052893162
1312,3,3,53,Communication,3.50475311279e-05
1313,3,3,53,Barrier,55.1284098625
1314,3,3,54,Execution,134.053698063
1315,3,3,54,Communication,4.29153442383e-05
1316,3,3,54,Barrier,55.1221749783
1317,3,3,55,Execution,134.052716017
1318,3,3,55,Communication,4.60147857666e-05
1319,3,3,55,Barrier,55.1231799126
1320,3,3,56,Execution,134.062730789
1321,3,3,56,Communication,4.79221343994e-05
1322,3,3,56,Barrier,55.1130070686
1323,3,3,57,Execution,134.058887005
1324,3,3,57,Communication,3.60012054443e-05
1325,3,3,57,Barrier,55.1222097874
1326,3,3,58,Execution,134.061491013
1327,3,3,58,Communication,5.10215759277e-05
1328,3,3,58,Barrier,55.11429286
1329,3,3,59,Execution,134.062657833
1330,3,3,59,Communication,4.00543212891e-05
1331,3,3,59,Barrier,55.1130890846
1332,3,3,60,Execution,134.084053993
1333,3,3,60,Communication,4.98294830322e-05
1334,3,3,60,Barrier,55.0919508934
1335,3,3,61,Execution,134.069118977
1336,3,3,61,Communication,3.981590271e-05
1337,3,3,61,Barrier,55.1125791073
1338,3,3,62,Execution,134.068180799
1339,3,3,62,Communication,4.31537628174e-05
1340,3,3,62,Barrier,55.1086142063
1341,3,3,63,Execution,134.068896055
1342,3,3,63,Communication,4.50611114502e-05
1343,3,3,63,Barrier,55.1073079109
1344,3,3,64,Execution,134.065068007
1345,3,3,64,Communication,0.000101804733276
1346,3,3,64,Barrier,55.1111090183
1347,3,3,65,Execution,134.065242052
1348,3,3,65,Communication,3.81469726562e-05
1349,3,3,65,Barrier,55.116492033
1350,3,3,66,Execution,134.065269947
1351,3,3,66,Communication,4.31537628174e-05
1352,3,3,66,Barrier,55.1111180782
1353,3,3,67,Execution,134.065515995
1354,3,3,67,Communication,4.50611114502e-05
1355,3,3,67,Barrier,55.1110548973
1356,3,3,68,Execution,134.070348978
1357,3,3,68,Communication,4.57763671875e-05
1358,3,3,68,Barrier,55.1060039997
1359,3,3,69,Execution,134.07396698
1360,3,3,69,Communication,3.91006469727e-05
1361,3,3,69,Barrier,55.1076920033
1362,3,3,70,Execution,134.081537962
1363,3,3,70,Communication,4.10079956055e-05
1364,3,3,70,Barrier,55.0949211121
1365,3,3,71,Execution,134.072072983
1366,3,3,71,Communication,4.31537628174e-05
1367,3,3,71,Barrier,55.10415411
1368,3,4,0,Execution,98.576570034
1369,3,4,0,Communication,0.000114917755127
1370,3,4,0,Barrier,65.1811981201
1371,3,4,1,Execution,32.8866789341
1372,3,4,1,Communication,4.29153442383e-05
1373,3,4,1,Barrier,43.5568151474
1374,3,4,2,Execution,95.7059690952
1375,3,4,2,Communication,5.81741333008e-05
1376,3,4,2,Barrier,74.0996389389
