TIMESTAMP        work-RQ          work-RD          work-WR          
1481763598 1226955 24631515045 98500405058
1481763599 1226955 24631515045 98500405058
1481763601 1226955 24631515045 98500405058
1481763602 1226955 24631515045 98500405058
1481763603 1226955 24631515045 98500405058
1481763604 1226955 24631515045 98500405058
1481763605 1226955 24631515045 98500405058
1481763606 1226955 24631515045 98500405058
1481763607 1226955 24631515045 98500405058
1481763608 1226955 24631515045 98500405058
1481763610 1226955 24631515045 98500405058
1481763611 1226955 24631515045 98500405058
1481763612 1226955 24631515045 98500405058
1481763613 1226955 24631515045 98500405058
1481763614 1226955 24631515045 98500405058
1481763615 1226955 24631515045 98500405058
1481763616 1226955 24631515045 98500405058
1481763617 1226955 24631515045 98500405058
1481763619 1226955 24631515045 98500405058
1481763620 1226955 24631515045 98500405058
1481763621 1226955 24631515045 98500405058
1481763622 1226955 24631515045 98500405058
1481763623 1226955 24631515045 98500405058
1481763624 1226955 24631515045 98500405058
1481763625 1226955 24631515045 98500405058
1481763626 1226955 24631515045 98500405058
1481763628 1226955 24631515045 98500405058
1481763629 1226955 24631515045 98500405058
1481763630 1226955 24631515045 98500405058
1481763631 1226955 24631515045 98500405058
1481763632 1226955 24631515045 98500405058
1481763633 1226955 24631515045 98500405058
1481763634 1226955 24631515045 98500405058
1481763635 1226955 24631515045 98500405058
1481763636 1226955 24631515045 98500405058
1481763638 1226955 24631515045 98500405058
1481763639 1226956 24631515045 98500405058
1481763640 1226956 24631515045 98500405058
1481763641 1226957 24631515045 98500405058
1481763642 1226957 24631515045 98500405058
1481763643 1226957 24631515045 98500405058
1481763644 1226957 24631515045 98500405058
1481763646 1226957 24631515045 98500405058
1481763647 1226957 24631515045 98500405058
1481763648 1226957 24631515045 98500405058
1481763649 1226957 24631515045 98500405058
1481763650 1226957 24631515045 98500405058
1481763651 1226957 24631515045 98500405058
1481763652 1226957 24631515045 98500405058
1481763653 1226957 24631515045 98500405058
1481763655 1226957 24631515045 98500405058
1481763656 1226957 24631515045 98500405058
1481763657 1226957 24631515045 98500405058
1481763658 1226957 24631515045 98500405058
1481763659 1226957 24631515045 98500405058
1481763660 1226957 24631515045 98500405058
1481763661 1226957 24631515045 98500405058
1481763662 1226957 24631515045 98500405058
1481763664 1226958 24631515045 98500405058
1481763665 1226958 24631515045 98500405058
1481763666 1226959 24631515045 98500405058
1481763667 1226959 24631515045 98500405058
1481763668 1226959 24631515045 98500405058
1481763669 1226959 24631515045 98500405058
1481763671 1226959 24631515045 98500405058
1481763672 1226959 24631515045 98500405058
1481763673 1226959 24631515045 98500405058
1481763674 1226959 24631515045 98500405058
1481763675 1226959 24631515045 98500405058
1481763676 1226959 24631515045 98500405058
1481763677 1226959 24631515045 98500405058
1481763679 1226959 24631515045 98500405058
1481763680 1226959 24631515045 98500405058
1481763681 1226959 24631515045 98500405058
1481763682 1226959 24631515045 98500405058
1481763683 1226959 24631515045 98500405058
1481763684 1226959 24631515045 98500405058
1481763685 1226959 24631515045 98500405058
1481763687 1226959 24631515045 98500405058
1481763688 1226959 24631515045 98500405058
1481763689 1226960 24631515045 98500405058
1481763690 1226961 24631515045 98500405058
1481763691 1226961 24631515045 98500405058
1481763692 1226961 24631515045 98500405058
1481763693 1226961 24631515045 98500405058
1481763695 1226961 24631515045 98500405058
1481763696 1226961 24631515045 98500405058
1481763697 1226961 24631515045 98500405058
1481763698 1226961 24631515045 98500405058
1481763699 1226961 24631515045 98500405058
1481763700 1226961 24631515045 98500405058
