#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481824023 83822286 82602020 23935 1844 83819169 82589590 27052 14274 14732.11 13553.03 1602.13 2831.01
1481824024 83822314 82602052 23935 1844 83819197 82589622 27052 14274 14732.18 13552.02 1602.43 2831.57
1481824025 83822344 82602085 23935 1844 83819227 82589654 27052 14274 14732.42 13552.77 1602.24 2831.26
1481824026 83822374 82602116 23935 1844 83819257 82589686 27052 14274 14732.31 13552.35 1601.93 2832.43
1481824027 83822403 82602149 23935 1844 83819287 82589719 27052 14274 14731.03 13552.02 1603.57 2831.98
1481824028 83822434 82602180 23935 1844 83819318 82589750 27052 14274 14730.88 13552.29 1602.92 2831.72
1481824029 83822465 82602213 23935 1844 83819348 82589783 27052 14274 14731.80 13552.04 1602.81 2831.92
1481824031 83822495 82602245 23935 1844 83819378 82589815 27052 14274 14730.99 13552.01 1602.82 2832.34
1481824032 83822525 82602278 23935 1844 83819408 82589848 27052 14274 14731.95 13551.28 1602.66 2832.30
1481824033 83822555 82602311 23935 1844 83819438 82589880 27052 14274 14730.78 13551.79 1603.02 2831.81
1481824034 83822587 82602341 23935 1844 83819470 82589911 27052 14274 14732.20 13552.29 1602.05 2831.72
1481824035 83822617 82602373 23935 1844 83819500 82589943 27052 14274 14730.68 13551.65 1603.14 2831.97
1481824036 83822647 82602405 23935 1844 83819531 82589975 27052 14274 14732.09 13550.81 1602.91 2832.84
1481824037 83822677 82602438 23935 1844 83819561 82590008 27052 14274 14731.93 13552.04 1602.68 2831.98
1481824038 83822707 82602470 23935 1844 83819590 82590040 27052 14274 14732.11 13552.02 1602.14 2831.99
1481824040 83822738 82602502 23935 1844 83819622 82590072 27052 14274 14732.44 13551.76 1602.20 2831.86
1481824041 83822768 82602535 23935 1844 83819651 82590105 27052 14274 14731.89 13551.82 1602.75 2832.18
1481824042 83822798 82602568 23935 1844 83819681 82590138 27052 14274 14731.55 13551.29 1602.65 2832.34
1481824043 83822828 82602601 23935 1844 83819712 82590171 27052 14274 14732.18 13552.16 1602.80 2831.87
1481824044 83822859 82602633 23935 1844 83819742 82590203 27052 14274 14731.96 13550.92 1602.29 2832.71
1481824045 83822890 82602666 23935 1844 83819773 82590236 27052 14274 14731.43 13552.40 1602.45 2831.98
1481824046 83822920 82602698 23935 1844 83819803 82590268 27052 14274 14731.43 13551.28 1603.22 2832.33
1481824047 83822951 82602730 23935 1844 83819834 82590300 27052 14274 14731.80 13551.76 1602.81 2832.60
1481824048 83822982 82602763 23935 1844 83819865 82590333 27052 14274 14731.48 13551.91 1602.77 2832.11
1481824050 83823033 82602808 23935 1844 83819916 82590378 27052 14274 14722.99 13549.77 1610.89 2833.09
1481824051 83823084 82602867 23935 1844 83819967 82590437 27052 14274 14705.77 13542.68 1628.87 2841.30
1481824052 83823114 82602902 23935 1844 83819997 82590472 27052 14274 14705.12 13542.37 1629.05 2841.23
1481824053 83823145 82602937 23935 1844 83820028 82590507 27052 14274 14705.21 13543.28 1629.40 2841.11
1481824054 83823178 82603266 23935 1844 83820061 82590836 27052 14274 14704.35 13434.94 1629.46 2949.07
1481824055 83823209 82603364 23935 1844 83820093 82590934 27052 14274 14705.10 13369.89 1629.51 3014.49
1481824056 83823241 82603470 23935 1844 83820124 82591040 27052 14274 14704.05 13298.22 1630.19 3085.80
1481824057 83823274 82603589 23935 1844 83820157 82591159 27052 14274 14703.91 13211.02 1629.95 3172.57
1481824059 83823307 82603683 23935 1844 83820190 82591253 27052 14274 14703.83 13151.62 1630.39 3232.39
1481824060 83823337 82603774 23935 1844 83820220 82591344 27052 14274 14704.27 13095.33 1629.93 3288.67
1481824061 83823368 82603864 23935 1844 83820251 82591434 27052 14274 14704.10 13039.40 1629.72 3345.28
1481824062 83823400 82603944 23935 1844 83820283 82591514 27052 14274 14704.35 12992.90 1630.23 3391.45
1481824063 83823433 82604034 23935 1844 83820316 82591604 27052 14274 14703.56 12934.75 1630.29 3449.60
1481824064 83823464 82604127 23935 1844 83820347 82591697 27052 14274 14703.71 12878.07 1631.64 3505.96
1481824065 83823497 82604217 23935 1844 83820380 82591787 27052 14274 14703.91 12821.27 1630.72 3562.73
1481824066 83823527 82604309 23935 1844 83820410 82591879 27052 14274 14704.21 12763.92 1630.39 3627.00
1481824068 83823561 82604404 23935 1844 83820444 82591974 27052 14274 14703.73 12701.95 1630.52 3682.07
1481824069 83823590 82604504 23935 1844 83820473 82592074 27052 14274 14703.51 12636.08 1631.11 3749.72
1481824070 83823622 82604601 23935 1844 83820505 82592171 27052 14274 14703.69 12575.61 1630.56 3808.40
1481824071 83823653 82604691 23935 1844 83820536 82592261 27052 14274 14704.19 12519.55 1630.05 3864.45
1481824072 83823685 82604798 23935 1844 83820568 82592368 27052 14274 14704.42 12441.46 1629.81 3945.46
1481824073 83823716 82604887 23935 1844 83820599 82592457 27052 14274 14703.84 12392.17 1630.41 3991.40
1481824074 83823750 82604976 23935 1844 83820633 82592546 27052 14274 14704.38 12334.87 1630.23 4048.73
1481824075 83823781 82605078 23935 1844 83820664 82592648 27052 14274 14703.85 12267.41 1629.62 4116.24
1481824077 83823812 82605169 23935 1844 83820695 82592739 27052 14274 14704.02 12211.04 1630.62 4172.59
1481824078 83823843 82605261 23935 1844 83820726 82592831 27052 14274 14703.28 12153.96 1630.89 4230.01
1481824079 83823874 82605353 23935 1844 83820757 82592923 27052 14274 14704.00 12096.68 1629.79 4286.94
1481824080 83823908 82605454 23935 1844 83820791 82593024 27052 14274 14702.97 12029.38 1631.66 4354.21
1481824081 83823939 82605540 23935 1844 83820822 82593110 27052 14274 14704.34 11976.46 1631.04 4411.19
1481824082 83823969 82605630 23935 1844 83820853 82593200 27052 14274 14704.12 11921.63 1631.25 4462.36
1481824083 83824000 82605715 23935 1844 83820883 82593285 27052 14274 14704.49 11870.27 1630.89 4518.84
1481824084 83824032 82605801 23935 1844 83820915 82593370 27052 14274 14703.64 11819.01 1630.61 4565.65
1481824086 83824063 82605898 23935 1844 83820946 82593468 27052 14274 14702.97 11756.47 1630.85 4627.14
1481824087 83824093 82605991 23935 1844 83820976 82593561 27052 14274 14703.18 11698.03 1631.47 4685.96
1481824088 83824126 82606091 23935 1844 83821009 82593661 27052 14274 14702.88 11632.79 1630.94 4751.23
1481824089 83824158 82606183 23935 1844 83821041 82593753 27052 14274 14703.97 11575.12 1631.04 4809.28
1481824090 83824190 82606273 23935 1844 83821073 82593843 27052 14274 14703.61 11519.15 1630.27 4864.86
1481824091 83824223 82606360 23935 1844 83821106 82593930 27052 14274 14704.08 11464.95 1630.53 4918.68
1481824092 83824251 82606456 23935 1844 83821134 82594026 27052 14274 14703.96 11406.48 1630.28 4977.54
1481824093 83824282 82606548 23935 1844 83821165 82594118 27052 14274 14704.36 11348.27 1630.98 5034.99
1481824095 83824313 82606648 23935 1844 83821196 82594218 27052 14274 14704.29 11281.62 1630.30 5102.39
1481824096 83824343 82606741 23935 1844 83821226 82594311 27052 14274 14704.33 11222.64 1629.92 5160.97
1481824097 83824374 82606828 23935 1844 83821257 82594398 27052 14274 14704.39 11168.96 1630.96 5216.52
1481824098 83824406 82606901 23935 1844 83821289 82594471 27052 14274 14704.16 11132.43 1630.05 5251.98
1481824099 83824435 82606993 23935 1844 83821318 82594563 27052 14274 14704.40 11074.90 1630.21 5309.13
1481824100 83824468 82607077 23935 1844 83821351 82594647 27052 14274 14703.31 11019.70 1630.55 5364.29
1481824101 83824498 82607157 23935 1844 83821381 82594727 27052 14274 14703.55 10979.11 1629.88 5404.88
1481824102 83824531 82607247 23935 1844 83821414 82594817 27052 14274 14703.81 10920.98 1630.82 5462.67
1481824104 83824561 82607338 23935 1844 83821444 82594908 27052 14274 14704.16 10864.58 1630.85 5519.06
1481824105 83824594 82607430 23935 1844 83821477 82595000 27052 14274 14703.27 10808.32 1630.98 5575.69
1481824106 83824626 82607505 23935 1844 83821509 82595075 27052 14274 14703.48 10762.74 1631.14 5620.89
1481824107 83824657 82607601 23935 1844 83821540 82595171 27052 14274 14703.53 10705.19 1631.07 5678.81
1481824108 83824688 82607680 23935 1844 83821571 82595250 27052 14274 14703.78 10659.88 1631.19 5727.28
1481824109 83824724 82607767 23935 1844 83821607 82595336 27052 14274 14703.10 10604.86 1632.26 5779.52
1481824110 83824755 82607848 23935 1844 83821637 82595418 27052 14274 14702.84 10558.00 1631.74 5825.64
1481824111 83824785 82607938 23935 1844 83821668 82595508 27052 14274 14703.58 10501.93 1630.67 5882.09
1481824113 83824815 82608023 23935 1844 83821698 82595593 27052 14274 14702.81 10451.69 1631.44 5932.69
1481824114 83824845 82608116 23935 1844 83821728 82595685 27052 14274 14702.30 10394.56 1632.39 5989.43
1481824115 83824881 82608203 23935 1844 83821763 82595773 27052 14274 14702.40 10336.29 1632.20 6047.72
1481824116 83824911 82608272 23935 1844 83821794 82595842 27052 14274 14702.47 10300.30 1631.85 6087.68
1481824117 83824942 82608353 23935 1844 83821825 82595922 27052 14274 14703.19 10255.95 1630.67 6128.02
1481824118 83824972 82608443 23935 1844 83821855 82596013 27052 14274 14702.49 10200.43 1631.39 6183.19
1481824119 83825003 82608534 23935 1844 83821886 82596104 27052 14274 14703.27 10144.48 1631.37 6239.51
1481824120 83825033 82608615 23935 1844 83821916 82596184 27052 14274 14702.60 10098.35 1631.66 6290.75
1481824122 83825064 82608718 23935 1844 83821947 82596288 27052 14274 14702.52 10029.46 1631.36 6354.96
1481824123 83825098 82608784 23935 1844 83821981 82596354 27052 14274 14702.30 9994.04 1632.32 6389.63
1481824124 83825130 82608876 23935 1844 83822013 82596446 27052 14274 14702.35 9935.61 1631.54 6447.61
1481824125 83825159 82608968 23935 1844 83822042 82596537 27052 14274 14702.82 9880.01 1631.79 6503.58
