TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1483660329        348146           9231984272        6987619          639211            209264400429     168851211290      1534489          2322987822379     697773378805     
1483660330        348146           9231984272        6987619          639211            209264400429     168851211290      1534538          2322987826367     697773380928     
1483660331        348146           9231984272        6987619          639211            209264400429     168851211290      1534587          2322987830355     697773383051     
1483660332        348167           9231992800        6987619          639211            209264400429     168851211290      1534654          2322987846219     697773388139     
1483660333        348171           9231992800        6987619          639211            209264400429     168851211290      1534724          2322987870047     697773395214     
1483660335        348171           9231992800        6987619          639211            209264400429     168851211290      1534811          2323038226645     697773402284     
1483660336        348171           9231992800        6987619          639211            209264400429     168851211290      1534957          2323469529697     697773409360     
1483660337        348171           9231992800        6987619          639211            209264400429     168851211290      1535021          2323641519993     697773416439     
1483660338        348171           9231992800        6987619          639211            209264400429     168851211290      1535085          2323809315985     697773423517     
1483660339        348171           9231992800        6987619          639211            209264400429     168851211290      1535149          2323972917673     697773430596     
1483660340        348171           9231992800        6987619          639211            209264400429     168851211290      1535213          2324119742133     697773437672     
1483660341        348171           9231992800        6987619          639211            209264400429     168851211290      1535277          2324266566593     697773444747     
1483660342        348175           9231992800        6987619          639211            209264400429     168851211290      1535341          2324421779673     697773451824     
1483660344        348175           9231992800        6987619          639211            209264400429     168851211290      1535405          2324602158577     697773458903     
1483660345        348175           9231992800        6987619          639211            209264400429     168851211290      1535469          2324761565961     697773465980     
1483660346        348175           9231992800        6987619          639211            209264400429     168851211290      1535533          2324895807521     697773473059     
1483660347        348175           9231992800        6987619          639212            209264400429     168851211290      1535597          2325021660473     697773480136     
1483660348        348175           9231992800        6987619          639212            209264400429     168851211290      1535661          2325113958993     697773487212     
1483660349        348175           9231992800        6987619          639212            209264400429     168851211290      1535725          2325244006237     697773494287     
1483660350        348175           9231992800        6987619          639212            209264400429     168851211290      1535789          2325407607913     697773501363     
1483660351        348175           9231992800        6987619          639212            209264400429     168851211290      1535853          2325554432385     697773508441     
1483660353        348179           9231992800        6987619          639213            209264400429     168851211290      1535917          2325713839757     697773515518     
1483660354        348179           9231992800        6987619          639213            209264400429     168851211290      1535981          2325898412953     697773522593     
1483660355        348179           9231992800        6987619          639213            209264400429     168851211290      1536045          2326062014629     697773529668     
1483660356        348179           9231992800        6987619          639213            209264400429     168851211290      1536109          2326271753661     697773536747     
