TIMESTAMP        scratch-RQ       scratch-RD       scratch-WR       
1.000000          214.000000        0.039872          0.014482         
2.000000          214.000000        0.039872          0.014478         
3.000000          232.000000        0.051724          0.017441         
4.000000          251.000000        0.059636          0.019434         
6.000000          142.000000        25.204165         0.011694         
7.000000          375.000000        431.371790        0.027350         
8.000000          355.000000        628.522768        0.032427         
9.000000          306.000000        533.171034        0.037274         
10.000000         384.000000        707.873394        0.037626         
11.000000         288.000000        926.338220        0.038779         
12.000000         283.000000        679.608376        0.037269         
13.000000         283.000000        620.888132        0.037273         
15.000000         141.500000        341.901340        0.018637         
16.000000         283.000000        599.916600        0.037268         
17.000000         283.000000        599.916612        0.037277         
18.000000         283.000000        646.053944        0.037273         
19.000000         283.000000        595.722308        0.037272         
20.000000         283.000000        495.059000        0.037275         
21.000000         283.000000        637.665348        0.037276         
22.000000         283.000000        528.613432        0.037272         
24.000000         141.500000        354.484252        0.018635         
25.000000         283.000000        797.048900        0.037271         
26.000000         283.000000        696.385580        0.037265         
27.000000         283.000000        683.802704        0.037275         
28.000000         283.000000        750.911556        0.037272         
29.000000         283.000000        604.110904        0.037266         
30.000000         285.000000        646.053956        0.037271         
31.000000         283.000000        633.471032        0.037267         
33.000000         143.500000        318.832670        0.018634         
34.000000         283.000000        654.442580        0.037278         
35.000000         301.000000        650.248240        0.037264         
36.000000         291.000000        616.693832        0.037274         
37.000000         291.000000        675.414088        0.037271         
38.000000         283.000000        637.665364        0.037270         
39.000000         293.000000        616.693844        0.037280         
40.000000         301.000000        637.665340        0.037274         
42.000000         146.500000        360.775722        0.018640         
43.000000         283.000000        646.053948        0.037270         
44.000000         291.000000        620.888136        0.037274         
45.000000         295.000000        654.442568        0.037275         
46.000000         293.000000        650.248264        0.037277         
47.000000         291.000000        650.248252        0.037271         
48.000000         285.000000        578.945096        0.037276         
50.000000         150.000000        285.278250        0.018642         
51.000000         299.000000        696.385596        0.037274         
52.000000         293.000000        679.608392        0.037275         
53.000000         283.000000        595.722324        0.037276         
54.000000         291.000000        595.722276        0.037267         
55.000000         291.000000        608.305224        0.037267         
56.000000         293.000000        629.276732        0.037276         
57.000000         291.000000        671.219772        0.037270         
59.000000         141.500000        333.512740        0.018637         
60.000000         301.000000        662.831176        0.037275         
61.000000         291.000000        734.134332        0.037271         
62.000000         293.000000        725.745712        0.037277         
63.000000         283.000000        604.110884        0.037262         
64.000000         293.000000        704.774192        0.037274         
65.000000         291.000000        679.608356        0.037267         
66.000000         293.000000        671.219772        0.037273         
67.000000         291.000000        662.831164        0.037278         
69.000000         145.500000        312.541216        0.018636         
70.000000         295.000000        604.110904        0.037271         
71.000000         295.000000        637.665324        0.037268         
72.000000         293.000000        641.859664        0.037281         
73.000000         289.000000        654.442576        0.037279         
74.000000         295.000000        625.082460        0.037275         
75.000000         301.000000        671.219780        0.037275         
76.000000         283.000000        696.385608        0.037279         
78.000000         145.500000        291.569714        0.018638         
79.000000         291.000000        671.219788        0.037277         
80.000000         293.000000        570.556516        0.037281         
81.000000         291.000000        746.717248        0.037275         
82.000000         291.000000        646.053992        0.037277         
83.000000         285.000000        557.973596        0.037280         
84.000000         291.000000        620.888156        0.037272         
86.000000         151.500000        239.140904        0.018637         
87.000000         295.000000        574.750800        0.037278         
88.000000         285.000000        549.584988        0.037280         
89.000000         293.000000        646.053968        0.037278         
90.000000         293.000000        608.305244        0.037282         
91.000000         291.000000        629.276740        0.037275         
92.000000         291.000000        633.471044        0.037268         
94.000000         145.500000        356.581422        0.018640         
95.000000         291.000000        612.499572        0.037285         
96.000000         293.000000        591.528032        0.037283         
97.000000         293.000000        633.471084        0.037281         
