time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1484068879        0                 1068              0                 129595266         129546712         0                 147607            303031735235      238169065406      0                 32122280         
1484068880        0                 1068              0                 129595334         129546777         0                 147607            303031763328      238169091150      0                 32122280         
1484068881        0                 1068              0                 129595393         129546834         0                 147607            303031787856      238169114350      0                 32122280         
1484068882        0                 1068              0                 129595454         129546893         0                 147607            303031812768      238169138206      0                 32122280         
1484068884        0                 1068              0                 129595515         129546952         0                 147607            303031837680      238169162062      0                 32122280         
1484068885        0                 1068              0                 129595597         129547029         0                 147607            303031871980      238169189838      0                 32122280         
1484068886        0                 1068              0                 129595658         129547091         0                 147607            303031897028      238169214390      0                 32122280         
1484068887        0                 1068              0                 129595722         129547153         0                 147607            303031923556      238169239342      0                 32122280         
1484068888        0                 1068              0                 129595780         129547209         0                 147607            303031947892      238169262246      0                 32122280         
1484068889        0                 1068              0                 129595839         129547266         0                 147607            303031972420      238169285446      0                 32122280         
1484068890        0                 1068              0                 129595928         129547353         0                 147607            303032009577      238169315670      0                 32122280         
1484068891        0                 1068              0                 129596005         129547428         0                 147607            303032042905      238169347406      0                 32122280         
1484068892        0                 1068              0                 129596224         129547645         0                 147607            303032117721      238171535766      0                 32122280         
1484068894        0                 1068              0                 129596299         129547718         0                 147607            303032149121      238171565526      0                 32122280         
1484068895        0                 1068              0                 129596392         129547808         0                 147607            303032201484      238171598790      0                 32122280         
1484068896        0                 1068              0                 129596751         129548168         0                 147607            303032310388      238182173001      0                 32122280         
1484068897        0                 1068              0                 129597357         129548765         0                 147607            303032489300      238322269849      0                 32122280         
1484068898        0                 1068              0                 129598010         129549412         0                 147607            303032662812      238624404041      0                 32122280         
1484068899        1                 1068              0                 129598664         129550051         0                 147607            303032839740      238920245145      0                 32122280         
1484068900        0                 1068              0                 129599200         129550595         0                 147607            303033013774      239152105265      0                 32122280         
1484068901        0                 1068              0                 129599837         129551237         0                 147607            303033179670      239448995193      0                 32122280         
1484068903        0                 1068              0                 129600395         129551787         0                 147607            303033330438      239699729857      0                 32122280         
1484068904        0                 1068              0                 129601971         129553368         0                 147607            303033706526      239969537193      0                 32122280         
1484068905        0                 1068              0                 129602655         129554054         0                 147607            303033911736      240280068401      0                 32122280         
1484068906        1                 1068              0                 129603255         129554638         0                 147607            303034074704      240548635721      0                 32122280         
1484068907        0                 1068              0                 129603981         129555357         0                 147607            303034267040      240886436665      0                 32122280         
1484068908        0                 1068              0                 129604722         129556111         0                 147607            303034457336      241244166881      0                 32122280         
1484068909        0                 1068              0                 129605380         129556769         0                 147607            303034655151      241540013841      0                 32122280         
1484068910        0                 1068              0                 129606017         129557403         0                 147607            303034856289      241821174505      0                 32122280         
1484068911        0                 1068              0                 129606743         129558124         0                 147607            303035047561      242161072321      0                 32122280         
1484068913        0                 1068              0                 129607467         129558858         0                 147607            303035234441      242508312777      0                 32122280         
1484068914        0                 1068              0                 129608200         129559580         0                 147607            303035442642      242842968217      0                 32122280         
1484068915        1                 1068              0                 129608814         129560199         0                 147607            303035629985      243117834601      0                 32122280         
1484068916        0                 1068              0                 129609564         129560950         0                 147607            303035825353      243473467225      0                 32122280         
1484068917        0                 1068              0                 129610002         129561388         0                 147607            303035945569      243662314529      0                 32122280         
1484068918        0                 1068              0                 129610492         129561891         0                 147607            303036075313      243885777449      0                 32122280         
1484068919        0                 1068              0                 129611197         129562588         0                 147607            303036263409      244209942153      0                 32122280         
1484068920        0                 1068              0                 129611938         129563314         0                 147607            303036493189      244538307345      0                 32122280         
1484068922        0                 1068              0                 129612579         129563954         0                 147607            303036662397      244835197609      0                 32122280         
1484068923        0                 1068              0                 129613101         129564495         0                 147607            303036797741      245080687753      0                 32122280         
1484068924        0                 1068              0                 129613482         129564881         0                 147607            303036903909      245239119545      0                 32122280         
1484068925        0                 1068              0                 129613578         129564979         0                 147607            303036965050      245239154737      0                 32122280         
1484068926        0                 1068              0                 129613652         129565051         0                 147607            303036996258      245239184201      0                 32122280         
1484068927        0                 1068              0                 129613734         129565131         0                 147607            303037029402      245239215769      0                 32122280         
1484068928        0                 1068              0                 129614811         129566206         0                 147607            303037285250      245239437913      0                 32122280         
1484068929        0                 1068              0                 129614894         129566287         0                 147607            303037320010      245239469689      0                 32122280         
1484068930        0                 1068              0                 129614994         129566390         0                 147607            303037388623      245239506193      0                 32122280         
1484068931        0                 1068              0                 129615070         129566464         0                 147607            303037419831      245239535753      0                 32122280         
1484068933        0                 1068              0                 129615191         129566583         0                 147607            303037463271      245239665281      0                 32122280         
1484068934        0                 1068              0                 129615259         129566649         0                 147607            303037491807      245239690705      0                 32122280         
1484068935        0                 1068              0                 129615339         129566730         0                 147607            303037541307      245239719473      0                 32122280         
1484068936        0                 1068              0                 129615400         129566789         0                 147607            303037565835      245239742833      0                 32122280         
1484068937        0                 1068              0                 129615460         129566847         0                 147607            303037591075      245239766465      0                 32122280         
1484068938        0                 1068              0                 129615520         129566905         0                 147607            303037615795      245239790025      0                 32122280         
1484068939        0                 1068              0                 129615611         129566994         0                 147607            303037653787      245239820809      0                 32122280         
1484068940        0                 1068              0                 129615674         129567055         0                 147607            303037679307      245239845257      0                 32122280         
