TIMESTAMP        home1-RQ         home1-RD         home1-WR         
1.000000          56.000000         24.969158         0.000405         
3.000000          16.500000         0.002729          0.000000         
4.000000          47.000000         24.973847         0.000404         
5.000000          62.000000         24.979714         0.000000         
6.000000          34.000000         20.877903         0.000000         
7.000000          21.000000         0.010207          0.000000         
8.000000          47.000000         24.979714         0.000000         
9.000000          49.000000         24.973602         0.000405         
10.000000         47.000000         0.013987          0.000000         
12.000000         23.000000         10.441126         0.000000         
13.000000         48.000000         24.981334         0.000405         
14.000000         62.000000         24.975163         0.000405         
15.000000         53.000000         0.015666          0.000000         
16.000000         35.000000         24.979115         0.000405         
17.000000         66.000000         24.987402         0.000405         
18.000000         44.000000         0.006667          0.000000         
19.000000         49.000000         24.983563         0.000405         
21.000000         34.000000         12.494717         0.000202         
22.000000         65.000000         24.983263         0.000405         
23.000000         25.000000         0.010207          0.000000         
24.000000         203.000000        0.007986          0.000000         
25.000000         201.000000        0.268664          0.000000         
26.000000         39.000000         25.943604         0.015684         
27.000000         356.000000        416.275351        0.002345         
28.000000         23.000000         0.000000          0.000000         
30.000000         20.000000         0.000000          0.000000         
31.000000         27.000000         0.000000          0.000000         
32.000000         12.000000         0.000000          0.000000         
33.000000         27.000000         0.000000          0.000000         
34.000000         40.000000         0.000000          0.000000         
35.000000         15.000000         0.000000          0.000000         
36.000000         0.000000          0.000000          0.000000         
37.000000         0.000000          0.000000          0.000000         
38.000000         8.000000          0.000000          0.000000         
40.000000         6.000000          0.000000          0.000000         
41.000000         8.000000          0.000000          0.000000         
42.000000         9.000000          0.000000          0.000000         
43.000000         8.000000          0.000000          0.000000         
44.000000         16.000000         0.000000          0.000000         
45.000000         6.000000          0.000000          0.000000         
46.000000         1.000000          0.000000          0.000000         
47.000000         0.000000          0.000000          0.000000         
48.000000         14.000000         0.000000          0.000000         
50.000000         3.500000          0.000000          0.000000         
51.000000         6.000000          0.000000          0.000000         
52.000000         8.000000          0.000000          0.000000         
