TIMESTAMP        work-RQ          work-RD          work-WR          
1484068888 44175618 80394887228822 1208529779851
1484068889 44175618 80394887228822 1208529779851
1484068891 44175618 80394887228822 1208529779851
1484068892 44175618 80394887228822 1208529779851
1484068893 44175618 80394887228822 1208529779851
1484068894 44175618 80394887228822 1208529779851
1484068895 44175618 80394887228822 1208529779851
1484068896 44175618 80394887228822 1208529779851
1484068897 44175618 80394887228822 1208529779851
1484068898 44175618 80394887228822 1208529779851
1484068900 44175618 80394887228822 1208529779851
1484068901 44175618 80394887228822 1208529779851
1484068902 44175618 80394887228822 1208529779851
1484068903 44175618 80394887228822 1208529779851
1484068904 44175618 80394887228822 1208529779851
1484068905 44175618 80394887228822 1208529779851
1484068906 44175618 80394887228822 1208529779851
1484068907 44175618 80394887228822 1208529779851
1484068909 44175618 80394887228822 1208529779851
1484068910 44175618 80394887228822 1208529779851
1484068911 44175618 80394887228822 1208529779851
1484068912 44175618 80394887228822 1208529779851
1484068913 44175619 80394887228822 1208529779851
1484068914 44175619 80394887228822 1208529779851
1484068915 44175619 80394887228822 1208529779851
1484068916 44175619 80394887228822 1208529779851
1484068918 44175621 80394887228822 1208529779851
1484068919 44175621 80394887228822 1208529779851
1484068920 44175622 80394887228822 1208529779851
1484068921 44175623 80394887228822 1208529779851
1484068922 44175624 80394887228822 1208529779851
1484068923 44175625 80394887228822 1208529779851
1484068924 44175625 80394887228822 1208529779851
1484068925 44175626 80394887228822 1208529779851
1484068926 44175626 80394887228822 1208529779851
1484068928 44175627 80394887228822 1208529779851
1484068929 44175628 80394887228822 1208529779851
1484068930 44175629 80394887228822 1208529779851
1484068931 44175631 80394887228822 1208529779851
1484068932 44175632 80394887228822 1208529779851
1484068933 44175632 80394887228822 1208529779851
1484068934 44175633 80394887228822 1208529779851
1484068935 44175633 80394887228822 1208529779851
1484068936 44175635 80394887228822 1208529779851
1484068938 44175636 80394887228822 1208529779851
1484068939 44175636 80394887228822 1208529779851
1484068940 44175636 80394887228822 1208529779851
1484068941 41704131 79997325193212 1202713435439
