CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-934.672723055,7.08615994453,7.09837985039,7.13317394257,10.7639818192,16.6045057774
unit.000001,-934.672528028,12.320991993,12.35450387,12.3654139042,15.8402109146,25.5665619373
unit.000002,-934.672387123,12.4056987762,12.4547579288,12.4651799202,15.9437129498,25.6834688187
unit.000003,-934.672234058,12.5505578518,12.6252608299,12.6420619488,16.1518568993,25.9422547817
unit.000004,-934.672088146,12.6356987953,12.7396998405,12.753592968,16.2606379986,26.0482909679
unit.000005,-934.671937227,11.4808337688,11.6051619053,11.6162939072,15.0069608688,24.6137359142
unit.000006,-934.671783209,12.8240838051,13.0168719292,13.0192379951,16.359390974,26.3022727966
unit.000007,-934.671632051,12.5110168457,12.5834498405,12.5857110023,16.0490047932,25.8885958195
unit.000008,-934.671485186,6.38691091537,6.40911388397,6.48937988281,10.6371297836,14.5214438438
unit.000009,-934.671344995,6.47587180138,6.49668478966,6.54844880104,10.0922858715,14.5766158104
unit.000010,-934.671205044,6.62598776817,6.65009999275,6.6578848362,10.6582238674,16.1461098194
unit.000011,-934.671065092,6.73160886765,6.75396180153,6.75618982315,10.6519157887,16.1937279701
unit.000012,-934.670924187,6.8487098217,6.87434196472,6.87686991692,10.655009985,16.2501299381
unit.000013,-934.670778036,7.16781497002,7.19418597221,7.19641590118,10.7705318928,16.6601388454
unit.000014,-934.670642138,7.26562690735,7.28765177727,7.28996896744,10.9926528931,16.7663788795
unit.000015,-934.670510054,7.3747677803,7.39807581902,7.40056395531,11.1089708805,16.9161069393
unit.000016,-934.670378208,7.46926689148,7.49330997467,7.49570798874,11.4284448624,18.2092268467
unit.000017,-934.670246124,7.53475785255,7.55806183815,7.56051492691,11.3283548355,17.026640892
unit.000018,-934.670112133,7.64969396591,7.67189598083,7.67418980598,11.5377299786,18.3072679043
unit.000019,-934.669968128,7.71501588821,7.73599791527,7.73825287819,11.5394389629,18.3657407761
unit.000020,-934.669835091,7.78210878372,7.80288887024,7.80522084236,11.7588338852,18.4629349709
unit.000021,-934.669695139,7.89557385445,7.91910099983,7.92140078545,11.1019179821,17.1305749416
unit.000022,-934.669559002,8.00981998444,8.03394389153,8.03632283211,11.7618558407,18.6250269413
unit.000023,-934.669427156,8.10288596153,8.12532877922,8.1276819706,16.8671839237,24.4576759338
unit.000024,-934.669292212,6.90103387833,6.91370582581,6.92273688316,10.6456239223,14.8902859688
unit.000025,-934.669161081,8.28438186646,8.30783677101,8.31020998955,11.9751079082,18.7746579647
unit.000026,-934.66903019,6.58177685738,6.60288190842,6.62772488594,10.6395688057,14.7314379215
unit.000027,-934.668897152,8.43773794174,8.458329916,8.46093893051,12.4165158272,20.1872289181
unit.000028,-934.668765068,8.52450680733,8.54685688019,8.54919290543,12.3115668297,20.2446238995
unit.000029,-934.668619156,8.63594484329,8.65944480896,8.66185879707,12.3097908497,20.3504328728
unit.000030,-934.668486118,8.72708177567,8.74931788445,8.75164580345,12.5440309048,20.4408149719
unit.000031,-934.66835618,8.84504079819,8.86593699455,8.86829996109,12.7554759979,20.5444898605
unit.000032,-934.66821909,8.95683789253,8.98027682304,8.98261880875,12.4227778912,20.664700985
unit.000033,-934.668090105,9.02893590927,9.05316781998,9.0556268692,12.9772028923,20.7522079945
unit.000034,-934.667959213,9.14401984215,9.16699981689,9.1694188118,12.760545969,20.8776218891
unit.000035,-934.667828083,9.2153968811,9.2370569706,9.23944783211,12.8735079765,20.9606289864
unit.000036,-934.667673111,9.30468177795,9.32594180107,9.32833480835,13.2999927998,21.0643298626
unit.000037,-934.66753006,6.4543569088,6.47588992119,6.53284096718,10.6502878666,16.1412739754
unit.000038,-934.667398214,8.08165478706,8.10283493996,8.10768294334,16.6628489494,24.4484128952
unit.000039,-934.667268038,6.66970086098,6.70959496498,6.71192288399,10.5330169201,14.7864518166
unit.000040,-934.6671381,6.7790119648,6.800770998,6.80302190781,10.7574408054,16.2456188202
unit.000041,-934.667005062,7.09861397743,7.12517380714,7.14768195152,10.8781909943,16.6080818176
unit.000042,-934.666875124,7.22008180618,7.24367880821,7.24594283104,10.9864587784,16.7127389908
unit.000043,-934.66674614,7.33256697655,7.35303497314,7.35515379906,11.1072359085,16.8638370037
unit.000044,-934.666610003,7.42246294022,7.44451379776,7.44683885574,10.6486029625,15.0670778751
unit.000045,-934.666479111,7.49314594269,7.51387000084,7.51618099213,11.2124898434,16.9742128849
unit.000046,-934.666348219,7.55807781219,7.57984900475,7.58235383034,11.3227438927,17.0725269318
unit.000047,-934.666217089,6.87401890755,6.88714385033,6.89324784279,10.6443078518,14.8870477676
unit.000048,-934.666086197,7.73587393761,7.75867676735,7.76120281219,11.645554781,18.4111077785
unit.000049,-934.665955067,6.53841090202,6.55894494057,6.59021091461,10.4230508804,14.6765677929
unit.000050,-934.665821075,7.9411649704,7.96417498589,7.96652293205,11.8654899597,18.5731949806
unit.000051,-934.665687084,9.62799286842,9.65248394012,9.6549217701,13.3164768219,22.404255867
unit.000052,-934.665546179,11.9271807671,11.9512019157,11.9934008121,15.5335738659,25.0762228966
unit.000053,-934.665410042,12.172713995,12.2150998116,12.2172548771,15.4296228886,25.3633549213
unit.000054,-934.66527915,8.17107582092,8.19451785088,8.19708681107,15.5259308815,23.450360775
unit.000055,-934.665145159,10.3747189045,10.4064438343,10.4221968651,13.6298408508,23.1906728745
unit.000056,-934.665012121,6.70948982239,6.73167395592,6.73385477066,10.5374488831,14.8350839615
unit.000057,-934.664879084,8.30785083771,8.32821989059,8.33058977127,12.1887898445,18.7810099125
unit.000058,-934.664746046,8.39461278915,8.4154458046,8.41771793365,12.5405659676,20.1371178627
unit.000059,-934.664594173,8.45829176903,8.4787838459,8.48125886917,12.4244787693,20.1922478676
unit.000060,-934.664454222,8.59054589272,8.61369585991,8.61616683006,12.4211249352,20.3382577896
unit.000061,-934.664323092,8.68109893799,8.70130991936,8.70365381241,12.3037648201,20.4029998779
unit.000062,-934.664191008,8.79655098915,8.81925582886,8.82183980942,12.6454558372,20.5074768066
unit.000063,-934.664060116,8.88775587082,8.91298699379,8.91540980339,12.6476759911,20.5960738659
unit.000064,-934.663912058,8.98031878471,9.00463986397,9.00729393959,12.7663037777,20.7001438141
unit.000065,-934.663774014,9.0967028141,9.11931085587,9.12168097496,12.979626894,20.8200008869
unit.000066,-934.663628101,9.16694784164,9.19096183777,9.19336700439,13.1961948872,20.9087438583
unit.000067,-934.663490057,9.26005482674,9.28346681595,9.28587079048,12.9813477993,21.0124838352
unit.000068,-934.663351059,9.32593393326,9.34963583946,9.35226178169,13.3146979809,22.2475099564
unit.000069,-934.663211107,6.92468285561,6.93879389763,6.95198488235,10.6564807892,16.3010587692
unit.000070,-934.663061142,8.05726695061,8.08170986176,8.08403897285,11.6563019753,18.6707248688
unit.000071,-934.662907124,9.78297996521,9.80316591263,9.80546593666,13.4141659737,22.5617239475
unit.000072,-934.662746191,9.84728693962,9.86974382401,9.87209296227,13.4160268307,22.6332368851
unit.000073,-934.662557125,10.0006148815,10.0217700005,10.0240747929,13.6273798943,22.8230309486
unit.000074,-934.66237402,10.1109759808,10.1329729557,10.1353139877,13.841039896,22.8942408562
unit.000075,-934.662144184,10.2254288197,10.2588799,10.2677438259,13.312297821,23.0340538025
unit.000076,-934.661929131,10.2909758091,10.3205208778,10.3350579739,13.9523358345,23.0864207745
unit.000077,-934.661788225,10.3948178291,10.4259347916,10.4388849735,13.9539539814,23.2066237926
unit.000078,-934.661638021,10.5129778385,10.5566449165,10.5726358891,13.8475189209,23.3466229439
unit.000079,-934.661499023,10.5782339573,10.62687397,10.6461849213,14.1677308083,23.4144339561
unit.000080,-934.661359072,10.6696808338,10.719014883,10.7249019146,14.1640648842,23.5541949272
unit.000081,-934.661211014,10.807281971,10.8513789177,10.8597807884,14.3743619919,23.7103989124
unit.000082,-934.661073208,10.8720669746,10.9265298843,10.9343748093,14.4867868423,23.7776348591
unit.000083,-934.660930157,10.9676759243,11.0160088539,11.026725769,14.4809799194,23.8823108673
unit.000084,-934.660791159,11.1090478897,11.1578857899,11.1688959599,14.5868737698,24.0387949944
unit.000085,-934.660640001,11.2407879829,11.2876257896,11.3030679226,14.7965757847,24.1975028515
unit.000086,-934.660482168,11.3047289848,11.3570179939,11.368917942,14.7983808517,24.2915229797
unit.000087,-934.660332203,11.4180469513,11.5,11.5203278065,14.3798069954,24.4056429863
unit.000088,-934.66019702,11.5243148804,11.6584808826,11.670593977,15.2095298767,24.6661269665
unit.000089,-934.660067081,11.6282157898,11.7993187904,11.83720994,15.2117989063,24.8140349388
unit.000090,-934.659934044,7.0443379879,7.05884695053,7.08574295044,10.7617168427,16.5054018497
unit.000091,-934.659802198,11.9059247971,11.9380078316,11.9778869152,15.3224477768,25.0333218575
unit.000092,-934.65963316,9.95609498024,9.97772192955,9.98008394241,13.7396359444,22.7700829506
unit.000093,-934.659478188,12.0853948593,12.1082909107,12.1189448833,15.4259459972,25.2543859482
unit.000094,-934.659335136,12.21367383,12.2464878559,12.2615139484,15.6350238323,25.4158418179
unit.000095,-934.659197092,8.70125889778,8.72707676888,8.72954082489,12.0837948322,18.8853809834
unit.000096,-934.659060001,9.28353285789,9.30472397804,9.30721592903,12.983052969,21.0333819389
unit.000097,-934.658915997,9.97773194313,10.0007238388,10.0031688213,13.7344708443,22.7896687984
unit.000098,-934.658786058,12.5937919617,12.6835508347,12.6945729256,16.2527089119,25.9946229458
unit.000099,-934.658648014,12.7006149292,12.8305828571,12.8416669369,16.2624368668,26.1457870007
unit.000100,-934.658516169,12.783356905,12.9437839985,12.957036972,16.2588818073,26.2498338223
unit.000101,-934.658384085,12.8647768497,13.0756118298,13.0779979229,16.4626557827,26.3558349609
unit.000102,-934.658251047,11.9974098206,12.035987854,12.0569498539,15.6311018467,25.1384627819
unit.000103,-934.658121109,7.51386094093,7.53480696678,7.537129879,11.3210229874,17.0205438137
unit.000104,-934.657991171,7.91911888123,7.9411008358,7.94340491295,11.6499979496,18.5668067932
unit.000105,-934.657859087,10.0435838699,10.0691659451,10.0715529919,13.7453579903,22.841698885
unit.000106,-934.657719135,10.1330828667,10.1577079296,10.1602258682,13.736219883,22.9295217991
unit.000107,-934.657587051,10.2453057766,10.2672109604,10.2826559544,13.0897319317,21.1893119812
unit.000108,-934.657457113,10.3548719883,10.3958258629,10.4068508148,13.9505808353,23.1545798779
unit.000109,-934.657324076,10.4425258636,10.4654159546,10.4794018269,13.9556338787,23.2586410046
unit.000110,-934.657194138,6.31526398659,6.35825586319,6.43307590485,10.2040989399,14.3689618111
unit.000111,-934.657062054,10.6251068115,10.6851677895,10.6874859333,14.2676098347,23.5022788048
unit.000112,-934.656933069,9.82466077805,9.84728384018,9.8498737812,13.5242469311,22.6140627861
unit.000113,-934.656803131,10.8294317722,10.8750498295,10.882545948,14.3816308975,23.7259969711
unit.000114,-934.656668186,10.9189639091,10.9599339962,10.9676029682,13.8491818905,23.8297109604
unit.000115,-934.656527042,9.39464378357,9.4169960022,9.41949391365,13.3181908131,22.2994759083
unit.000116,-934.656393051,6.60285687447,6.62606692314,6.64365196228,10.5313317776,14.7346358299
unit.000117,-934.656260014,7.35298895836,7.37483096123,7.37722587585,11.1000437737,16.8694927692
unit.000118,-934.656130075,12.2362718582,12.2579529285,12.2777709961,15.8383259773,25.449187994
unit.000119,-934.655986071,11.8407979012,11.8707869053,11.9295129776,15.4206979275,24.9712657928
unit.000120,-934.655845165,11.6714677811,11.8432648182,11.8672897816,15.3165769577,24.866453886
unit.000121,-934.655687094,10.9441077709,10.9829518795,10.9905509949,14.3835158348,23.866506815
unit.000122,-934.655546188,11.3690168858,11.4367539883,11.4555737972,14.9009099007,24.3534369469
unit.000123,-934.655408144,11.2636899948,11.3106467724,11.3249697685,14.8001859188,24.2391529083
unit.000124,-934.655271053,11.5449159145,11.6907618046,11.7019729614,15.2136647701,24.7094068527
unit.000125,-934.655129194,12.3616268635,12.4041719437,12.4154729843,15.7414767742,25.6231758595
unit.000126,-934.654981136,12.4492199421,12.5067219734,12.5245649815,14.5901949406,25.7473368645
unit.000127,-934.654849052,10.2672908306,10.2909719944,10.2978429794,13.7414259911,23.0503408909
unit.000128,-934.654680014,10.8514847755,10.8977088928,10.9053537846,14.3761718273,23.7623109818
unit.000129,-934.654549122,7.0719268322,7.08624792099,7.11662077904,10.9908339977,16.5563168526
unit.000130,-934.654414177,8.74930977821,8.77335476875,8.7756998539,12.5351688862,20.4552199841
unit.000131,-934.654281139,12.8460419178,13.037763834,13.0573108196,16.3618309498,26.3128218651
unit.000132,-934.654151201,6.55897593498,6.58153796196,6.60622191429,9.88222694397,14.679931879
unit.000133,-934.653873205,9.91290378571,9.93459582329,9.93685889244,13.6254549026,22.7180278301
unit.000134,-934.653732061,8.32829999924,8.34893488884,8.35123896599,12.192414999,18.8266367912
unit.000135,-934.653594017,8.93565797806,8.95696091652,8.95931887627,12.6493778229,20.6476788521
unit.000136,-934.653460026,9.561647892,9.62810182571,9.63069987297,13.3069579601,22.3715748787
unit.000137,-934.653315067,10.1802318096,10.2223348618,10.2297198772,13.8434488773,22.9817228317
unit.000138,-934.653169155,10.7870349884,10.8198847771,10.8281259537,14.4788329601,23.6738488674
unit.000139,-934.653037071,11.3950009346,11.4860019684,11.4980518818,15.0086488724,24.396447897
unit.000140,-934.652904034,12.0408809185,12.0628199577,12.0873868465,15.4343748093,25.1904089451
unit.000141,-934.652773142,12.6568739414,12.7811069489,12.7920608521,16.1555259228,26.0930957794
unit.000142,-934.652637005,12.7423877716,12.8891937733,12.9001569748,16.2570250034,26.1978337765
unit.000143,-934.652495146,7.44445681572,7.4693198204,7.47166395187,11.3266458511,16.9683289528
unit.000144,-934.652362108,7.98680090904,8.00993680954,8.01232099533,10.9882137775,17.1767919064
unit.000145,-934.65223217,8.50208497047,8.52439880371,8.52675700188,12.3079497814,20.2373509407
unit.000146,-934.65210104,9.11932086945,9.14400577545,9.14648079872,13.0922238827,20.8566148281
unit.000147,-934.651971102,6.96508789062,6.9783809185,6.99571800232,10.876554966,16.3521738052
unit.000148,-934.651756048,11.5040588379,11.6268029213,11.6378068924,15.108027935,24.6568329334
unit.000149,-934.651612043,9.7626619339,9.78457689285,9.78656888008,12.7622108459,21.1373529434
unit.000150,-934.651478052,11.6061608791,11.7761669159,11.8227698803,15.314893961,24.7706418037
unit.000151,-934.651346207,12.279643774,12.3125939369,12.3249008656,15.8437077999,25.5121648312
unit.000152,-934.651213169,8.91298079491,8.93568277359,8.9381377697,12.7572689056,20.6123209
unit.000153,-934.651080132,11.9512088299,11.9965808392,12.0078098774,15.5295219421,25.0855829716
unit.000154,-934.650950193,7.60317492485,7.62637686729,7.62865996361,11.3245368004,17.0786399841
unit.000155,-934.650816202,8.21765184402,8.24067783356,8.24304199219,11.9733469486,18.6769797802
unit.000156,-934.650680065,9.9346408844,9.95608377457,9.95846295357,13.6315608025,22.7374958992
unit.000157,-934.650552034,6.32816791534,6.36007285118,6.44711685181,10.307861805,14.4211108685
unit.000158,-934.650418997,9.41695380211,9.4416179657,9.44414377213,13.3052499294,22.3190429211
unit.000159,-934.650278091,10.5584559441,10.6041879654,10.6201298237,14.16188097,23.3985819817
