t,value
1501941350,-1
1501941360,-1
1501941370,4717
1501941380,4717
1501941390,4717
1501941400,4717
1501941410,4717
1501941420,4717
1501941430,4717
1501941440,9818
1501941450,9818
1501941460,9818
1501941470,9818
1501941480,9818
1501941490,9818
1501941500,10496
1501941510,10496
1501941520,10496
1501941530,10496
1501941540,10496
1501941550,7456
1501941560,7456
1501941570,7456
1501941580,7456
1501941590,7456
1501941600,7456
1501941610,7456
1501941620,10606
1501941630,10606
1501941640,10606
1501941650,10606
1501941660,10606
1501941670,10606
1501941680,9891
1501941690,9891
1501941700,9891
1501941710,9891
1501941720,9891
1501941730,9891
1501941740,9469
1501941750,9469
1501941760,9469
1501941770,9469
1501941780,9469
1501941790,9469
1501941800,9370
1501941810,9370
1501941820,9370
1501941830,9370
1501941840,9370
1501941850,9370
1501941860,10329
1501941870,10329
1501941880,10329
1501941890,10329
1501941900,10329
1501941910,10329
1501941920,9213
1501941930,9213
1501941940,9213
1501941950,9213
1501941960,9213
1501941970,9213
1501941980,9458
1501941990,9458
1501942000,9458
1501942010,9458
1501942020,9458
1501942030,9458
1501942040,10269
1501942050,10269
1501942060,10269
1501942070,10269
1501942080,10269
1501942090,10269
1501942100,9306
1501942110,9306
1501942120,9306
1501942130,9306
1501942140,9306
1501942150,9306
1501942160,9646
1501942170,9646
1501942180,9646
1501942190,9646
1501942200,9646
1501942210,9646
1501942220,9640
1501942230,9640
1501942240,9640
1501942250,9640
1501942260,9640
1501942270,9640
1501942280,9462
1501942290,9462
1501942300,9462
1501942310,9462
1501942320,9462
1501942330,9462
1501942340,9555
1501942350,9555
1501942360,9555
1501942370,9555
1501942380,9555
1501942390,9555
1501942400,10203
1501942410,10203
1501942420,10203
1501942430,10203
1501942440,10203
1501942450,10203
1501942460,9890
1501942470,9890
1501942480,9890
1501942490,9890
1501942500,9890
1501942510,9890
1501942520,9064
1501942530,9064
1501942540,9064
1501942550,9064
1501942560,9064
1501942570,9064
1501942580,9996
1501942590,9996
1501942600,9996
1501942610,9996
1501942620,9996
1501942630,9996
1501942640,9158
1501942650,9158
1501942660,9158
1501942670,9158
1501942680,9158
1501942690,9158
1501942700,9962
1501942710,9962
1501942720,9962
1501942730,9962
1501942740,9962
1501942750,9962
1501942760,10010
1501942770,10010
1501942780,10010
1501942790,10010
1501942800,10010
1501942810,10010
1501942820,9317
1501942830,9317
1501942840,9317
1501942850,9317
1501942860,9317
1501942870,9317
1501942880,9686
1501942890,9686
1501942900,9686
1501942910,9686
1501942920,9686
1501942930,9686
1501942940,9233
1501942950,9233
1501942960,9233
1501942970,9233
1501942980,9233
1501942990,5878
1501943000,5878
