t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507677764,1,9.274908,9.274908,9.274908,0.000000,9.274908,9.274908,9.274908,9.274908,9.274908,9.274908,0.096381,0.184009,0.196694,0.198892,calls/second,milliseconds
1507677774,1,9.274908,9.274908,9.274908,0.000000,9.274908,9.274908,9.274908,9.274908,9.274908,9.274908,0.049191,0.155760,0.190246,0.196694,calls/second,milliseconds
1507677784,346,99.755261,0.693378,0.003405,5.511962,0.016437,0.309973,0.960923,6.141801,9.274908,99.755261,11.408192,4.017690,0.987296,0.463772,calls/second,milliseconds
1507677794,587,99.755261,0.537296,0.003405,4.363728,0.131221,0.245103,0.790043,4.719558,8.855154,99.755261,14.554908,8.447301,2.070046,0.836597,calls/second,milliseconds
1507677804,587,99.755261,0.537296,0.003405,4.363728,0.131221,0.245103,0.790043,4.719558,8.855154,99.755261,11.663506,7.150486,2.002182,0.827353,calls/second,milliseconds
1507677814,587,99.755261,0.537296,0.003405,4.363728,0.131221,0.245103,0.790043,4.719558,8.855154,99.755261,9.730338,6.052756,1.936543,0.818211,calls/second,milliseconds
1507677824,587,99.755261,0.537296,0.003405,4.363728,0.131221,0.245103,0.790043,4.719558,8.855154,99.755261,8.346961,5.123547,1.873055,0.809170,calls/second,milliseconds
1507677834,587,99.755261,0.537296,0.003405,4.363728,0.131221,0.245103,0.790043,4.719558,8.855154,99.755261,7.307760,4.336989,1.811649,0.800229,calls/second,milliseconds
1507677844,636,99.755261,0.470529,0.001186,4.009082,0.012367,0.223321,0.720992,4.719558,7.793932,99.755261,7.040820,4.454747,1.914236,0.845680,calls/second,milliseconds
1507677854,835,99.755261,0.388536,0.001186,3.033672,0.013472,0.296967,0.636856,3.858316,6.141801,23.530471,8.322232,6.143310,2.343593,1.001383,calls/second,milliseconds
1507677864,840,99.755261,0.389625,0.001186,3.014137,0.014332,0.308917,0.636856,3.858316,6.141801,23.530471,7.613773,6.015782,2.445843,1.050953,calls/second,milliseconds
1507677874,932,99.755261,0.371124,0.001186,2.710563,0.014124,0.328609,0.605660,3.858316,5.442069,23.530471,7.745178,6.514846,2.667708,1.141046,calls/second,milliseconds
