Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.16482
100,1000,3,5000,120,48,0.65865
100,10000,3,5000,120,48,9.90827
100,100000,3,5000,120,48,80.45914
100,1000000,3,5000,120,48,859.56629
