Produce_batch_from,Produce_batch_until,        Num_Messages,Number_of_points_per_Message,        Number_Dim,Message_size_in_Bytes,        APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,3,310, 0.0,0.0,20171205-140702
5000,10000,1,5000,3,309, 310.0,4589.53717561,20171205-140702
0,5000,2,5000,3,304, 620.0,4636.27567321,20171205-140702
5000,10000,3,5000,3,307, 924.0,3498.17163128,20171205-140703
10000,15000,4,5000,3,309, 1232.0,4342.69224298,20171205-140703
15000,20000,5,5000,3,306, 1541.0,5012.21173834,20171205-140703
20000,25000,6,5000,3,310, 1848.0,5576.56081926,20171205-140703
25000,30000,7,5000,3,308, 2158.0,6076.57936813,20171205-140703
30000,35000,8,5000,3,308, 2467.0,6364.31672036,20171205-140703
35000,40000,9,5000,3,310, 2776.0,6812.92317739,20171205-140703
40000,45000,10,5000,3,307, 3086.0,7224.82979459,20171205-140703
45000,50000,11,5000,3,305, 3394.0,7528.11794563,20171205-140703
50000,55000,12,5000,3,303, 3699.0,7794.29461589,20171205-140703
55000,60000,13,5000,3,313, 4003.0,8029.93105942,20171205-140703
60000,65000,14,5000,3,307, 4317.0,8135.62894997,20171205-140703
65000,70000,15,5000,3,310, 4624.0,8219.14501398,20171205-140703
70000,75000,16,5000,3,306, 4935.0,8411.0100905,20171205-140703
75000,80000,17,5000,3,311, 5241.0,8579.91673295,20171205-140703
80000,85000,18,5000,3,313, 5552.0,8740.12735855,20171205-140703
85000,90000,19,5000,3,305, 5865.0,8898.83519555,20171205-140703
90000,95000,20,5000,3,309, 6170.0,8916.82818394,20171205-140703
95000,100000,21,5000,3,312, 6479.0,8949.47589494,20171205-140703
0,5000,22,5000,3,313, 6792.0,7406.32553791,20171205-140703
5000,10000,23,5000,3,313, 7106.0,6787.62612029,20171205-140703
10000,15000,24,5000,3,315, 7419.0,6581.5860456,20171205-140703
15000,20000,25,5000,3,315, 7735.0,6741.34560352,20171205-140703
20000,25000,26,5000,3,307, 8050.0,6869.83789296,20171205-140703
25000,30000,27,5000,3,307, 8358.0,6935.2245683,20171205-140703
30000,35000,28,5000,3,313, 8666.0,7008.34968018,20171205-140703
