Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,192,0.16406
100,1000,3,5000,120,192,0.81669
100,10000,3,5000,120,192,6.65343
100,100000,3,5000,120,192,63.43881
100,1000000,3,5000,120,192,615.61124
