CU, New, StageIn, Allocate, Exec, StageOut, Done
unit.000000,-50.0951499939,5.70680499077,5.7123029232,5.90435504913,41.8269250393,43.3639650345
unit.000001,-50.0948469639,5.72819304466,5.73277211189,5.94785308838,41.9298260212,43.7401750088
unit.000002,-50.094452858,5.71978807449,5.72681307793,5.93095898628,40.7142009735,41.7716009617
unit.000003,-50.0941569805,5.75727510452,5.76288509369,6.00226402283,43.7599740028,44.9321439266
unit.000004,-50.0938658714,36.7207119465,36.7242541313,42.648868084,76.4629919529,77.9363570213
unit.000005,-50.0935740471,54.1335189342,54.1369810104,54.1408979893,88.835449934,90.2449910641
unit.000006,-50.0932619572,12.2068021297,12.2799880505,12.2873330116,49.6412279606,51.0189859867
unit.000007,-50.0929329395,13.5415301323,13.5451979637,38.6155769825,74.4590201378,76.4888401031
unit.000008,-50.0926089287,21.3707029819,21.3742740154,39.9108171463,71.3165781498,72.8021399975
unit.000009,-50.0922839642,111.409369946,111.412795067,111.41673708,145.813856125,146.871278048
unit.000010,-50.0919599533,127.730598927,127.734274149,127.742017031,159.378055096,161.050785065
unit.000011,-50.0916368961,5.52354812622,5.5317530632,5.79549002647,45.0647120476,47.8538291454
unit.000012,-50.0913050175,31.9247961044,31.9286770821,42.3409330845,75.1593661308,76.6446449757
unit.000013,-50.0909788609,5.76585006714,5.77362895012,6.01437211037,38.6976289749,39.707556963
unit.000014,-50.0906529427,24.625275135,24.6303520203,41.0971341133,74.544588089,76.5612449646
unit.000015,-50.0903279781,42.9222991467,42.9255011082,43.3908851147,78.7795670033,79.4040260315
unit.000016,-50.0900008678,57.2795569897,57.283121109,57.2869040966,92.0669231415,92.7394399643
unit.000017,-50.0896759033,48.0664839745,48.0696339607,48.0736479759,85.1001191139,86.3329510689
unit.000018,-50.0893480778,85.376265049,85.3926489353,85.3965940475,122.984075069,124.190454006
unit.000019,-50.0890209675,99.897616148,99.9011580944,106.664716959,135.811227083,137.036638021
unit.000020,-50.088696003,55.4306550026,55.4340951443,55.4378240108,91.0595440865,91.5808360577
unit.000021,-50.0883698463,57.6579749584,57.6618270874,57.6658740044,89.6504039764,90.5406141281
unit.000022,-50.0880429745,58.7572729588,58.7590069771,66.6107280254,97.600069046,99.1531169415
unit.000023,-50.0877180099,62.5921781063,62.5883579254,71.3225240707,104.854401112,106.090693951
unit.000024,-50.0873868465,65.1219871044,65.1263639927,74.1220850945,106.693289995,107.758960962
unit.000025,-50.0870630741,66.9652519226,66.9696559906,74.1686000824,106.666676998,107.668802023
unit.000026,-50.0867369175,69.2951009274,69.2987229824,74.4512119293,111.18217206,113.062164068
unit.000027,-50.0864129066,70.9394049644,70.9424800873,74.5681490898,107.367561102,109.075353146
unit.000028,-50.0860898495,73.4930310249,73.4976029396,75.6772661209,113.281182051,114.422904968
unit.000029,-50.0857670307,75.5258820057,75.5275809765,76.4665551186,110.697649956,111.773683071
unit.000030,-50.0854408741,78.5806190968,78.5838339329,78.5875680447,126.169137955,127.69383502
unit.000031,-50.0851168633,81.0490319729,81.0526311398,81.0563950539,115.028043032,115.599537134
unit.000032,-50.0847940445,84.3866400719,84.3901360035,84.3941020966,116.236454964,116.741654158
unit.000033,-50.0844709873,86.8062140942,86.8096749783,86.8138101101,121.167191029,122.829831123
unit.000034,-50.0841479301,88.6322741508,88.6377511024,88.6522200108,119.757981062,121.370305061
unit.000035,-50.0837829113,91.7804319859,91.7823970318,91.7958440781,127.706347942,129.226185083
