Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,96,0.16310
100,1000,3,5000,120,96,0.68029
100,10000,3,5000,120,96,6.17068
100,100000,3,5000,120,96,63.23151
100,1000000,3,5000,120,96,645.89731
