Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.26599
100,1000,3,5000,120,48,0.81220
100,10000,3,5000,120,48,7.89808
100,100000,3,5000,120,48,80.98654
100,1000000,3,5000,120,48,1122.01061
