Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,384,0.13702
100,1000,3,5000,120,384,1.48431
100,10000,3,5000,120,384,5.98299
100,100000,3,5000,120,384,57.56129
100,1000000,3,5000,120,384,582.80881
