Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,308.0,3475.24435071,20171108-153140
0,5000,2,5000,619.0,3990.54141133,20171108-153141
5000,10000,3,5000,927.0,3932.23158189,20171108-153141
10000,15000,4,5000,1235.0,3371.60945307,20171108-153141
15000,20000,5,5000,1549.0,3467.9933533,20171108-153141
20000,25000,6,5000,1858.0,3440.50553292,20171108-153141
25000,30000,7,5000,2171.0,3427.45286376,20171108-153141
30000,35000,8,5000,2478.0,3409.44730431,20171108-153141
35000,40000,9,5000,2792.0,3231.84057739,20171108-153141
40000,45000,10,5000,3101.0,3280.97180564,20171108-153141
45000,50000,11,5000,3409.0,3168.09213766,20171108-153141
50000,55000,12,5000,3723.0,3085.0670305,20171108-153142
55000,60000,13,5000,4031.0,3131.18538774,20171108-153142
60000,65000,14,5000,4342.0,3173.36650943,20171108-153142
65000,70000,15,5000,4648.0,3207.62100724,20171108-153142
70000,75000,16,5000,4961.0,3376.78288871,20171108-153142
75000,80000,17,5000,5268.0,3509.13199032,20171108-153142
80000,85000,18,5000,5577.0,3665.19438323,20171108-153142
85000,90000,19,5000,5891.0,3810.80657561,20171108-153142
90000,95000,20,5000,6201.0,3959.43378479,20171108-153142
95000,100000,21,5000,6514.0,4097.35015322,20171108-153142
0,5000,22,5000,6822.0,3791.85189198,20171108-153142
5000,10000,23,5000,7136.0,3692.54024973,20171108-153142
10000,15000,24,5000,7449.0,3600.94643686,20171108-153142
15000,20000,25,5000,7756.0,3638.78297595,20171108-153142
20000,25000,26,5000,8064.0,3632.62237806,20171108-153143
25000,30000,27,5000,8377.0,3679.05569721,20171108-153143
30000,35000,28,5000,8690.0,3649.83585177,20171108-153143
35000,40000,29,5000,9002.0,3705.54391075,20171108-153143
40000,45000,30,5000,9315.0,3785.87311599,20171108-153143
45000,50000,31,5000,9629.0,3862.51703581,20171108-153143
50000,55000,32,5000,9944.0,3925.50075648,20171108-153143
55000,60000,33,5000,10256.0,3992.03925075,20171108-153143
60000,65000,34,5000,10569.0,4070.33235955,20171108-153143
65000,70000,35,5000,10877.0,4139.22457123,20171108-153143
70000,75000,36,5000,11186.0,4205.10509777,20171108-153143
75000,80000,37,5000,11496.0,4270.17879222,20171108-153143
80000,85000,38,5000,11807.0,4339.87563956,20171108-153143
85000,90000,39,5000,12123.0,4398.71527027,20171108-153143
90000,95000,40,5000,12440.0,4470.81108709,20171108-153143
95000,100000,41,5000,12753.0,4524.34911255,20171108-153143
100000,105000,42,5000,13066.0,4563.87367838,20171108-153143
105000,110000,43,5000,13366.0,4599.62844833,20171108-153143
110000,115000,44,5000,13665.0,4658.44084143,20171108-153143
115000,120000,45,5000,13982.0,4710.11668705,20171108-153143
120000,125000,46,5000,14299.0,4747.12663325,20171108-153143
125000,130000,47,5000,14619.0,4797.81977737,20171108-153143
130000,135000,48,5000,14939.0,4851.63211357,20171108-153143
135000,140000,49,5000,15236.0,4897.48117064,20171108-153143
140000,145000,50,5000,15534.0,4942.10822173,20171108-153144
145000,150000,51,5000,15847.0,5009.30801405,20171108-153144
150000,155000,52,5000,16161.0,5070.67139003,20171108-153144
155000,160000,53,5000,16474.0,5115.93159218,20171108-153144
160000,165000,54,5000,16787.0,5160.8322363,20171108-153144
165000,170000,55,5000,17103.0,5205.82694913,20171108-153144
170000,175000,56,5000,17419.0,5224.64891769,20171108-153144
175000,180000,57,5000,17727.0,5284.36203329,20171108-153144
180000,185000,58,5000,18034.0,5337.54981004,20171108-153144
185000,190000,59,5000,18343.0,5395.38083794,20171108-153144
190000,195000,60,5000,18653.0,5434.24764404,20171108-153144
195000,200000,61,5000,18966.0,5491.89149925,20171108-153144
200000,205000,62,5000,19280.0,5542.43905702,20171108-153144
205000,210000,63,5000,19594.0,5593.37971679,20171108-153144
210000,215000,64,5000,19909.0,5648.88262098,20171108-153144
215000,220000,65,5000,20223.0,5699.19499651,20171108-153144
220000,225000,66,5000,20538.0,5737.88618082,20171108-153144
225000,230000,67,5000,20852.0,5793.3296677,20171108-153144
230000,235000,68,5000,21166.0,5841.38303921,20171108-153144
235000,240000,69,5000,21491.0,5890.99575212,20171108-153144
240000,245000,70,5000,21816.0,5949.51127562,20171108-153144
245000,250000,71,5000,22117.0,5992.13997896,20171108-153144
250000,255000,72,5000,22418.0,6041.26055458,20171108-153144
255000,260000,73,5000,22739.0,6087.98480632,20171108-153144
260000,265000,74,5000,23061.0,6134.73105917,20171108-153144
265000,270000,75,5000,23371.0,6163.99597808,20171108-153144
270000,275000,76,5000,23681.0,6189.56279571,20171108-153144
275000,280000,77,5000,24000.0,6193.66842735,20171108-153144
280000,285000,78,5000,24320.0,6223.671972,20171108-153144
285000,290000,79,5000,24618.0,6248.72314048,20171108-153144
290000,295000,80,5000,24917.0,6274.09892703,20171108-153144
295000,300000,81,5000,25232.0,6302.28568067,20171108-153144
300000,305000,82,5000,25548.0,6349.25539825,20171108-153144
305000,310000,83,5000,25851.0,6373.39971056,20171108-153144
310000,315000,84,5000,26154.0,6416.51586674,20171108-153144
315000,320000,85,5000,26461.0,6444.40872327,20171108-153144
320000,325000,86,5000,26768.0,6487.87378545,20171108-153144
325000,330000,87,5000,27070.0,6522.73627695,20171108-153145
330000,335000,88,5000,27372.0,6556.96230868,20171108-153145
335000,340000,89,5000,27687.0,6599.23385585,20171108-153145
340000,345000,90,5000,28003.0,6622.81131084,20171108-153145
345000,350000,91,5000,28314.0,6656.58424549,20171108-153145
350000,355000,92,5000,28626.0,6691.29003173,20171108-153145
