#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1483748426 63651073 54803578 202 1352451 63641368 54791222 9907 1364808 15132.99 13070.15 1201.96 3313.86
1483748427 63651103 54803610 202 1352451 63641398 54791253 9907 1364808 15131.82 13069.34 1202.00 3314.28
1483748429 63651134 54803640 202 1352451 63641429 54791284 9907 1364808 15131.74 13069.32 1201.72 3314.30
1483748430 63651164 54803673 202 1352451 63641460 54791316 9907 1364808 15131.86 13069.61 1201.95 3314.35
1483748431 63651195 54803705 202 1352451 63641490 54791348 9907 1364808 15132.40 13069.13 1202.60 3314.47
1483748432 63651227 54803737 202 1352451 63641522 54791380 9907 1364808 15131.90 13068.93 1202.32 3315.07
1483748433 63651258 54803769 202 1352451 63641553 54791412 9907 1364808 15131.97 13069.01 1202.20 3314.20
1483748434 63651288 54803801 202 1352451 63641583 54791444 9907 1364808 15132.09 13069.65 1202.52 3314.36
1483748435 63651318 54803834 202 1352451 63641613 54791478 9907 1364808 15132.11 13070.14 1202.15 3313.47
1483748436 63651349 54803866 202 1352451 63641644 54791510 9907 1364808 15132.35 13068.89 1201.90 3314.76
1483748437 63651378 54803899 202 1352451 63641673 54791543 9907 1364808 15132.69 13069.32 1201.89 3314.70
1483748439 63651409 54803932 202 1352451 63641704 54791575 9907 1364808 15132.64 13069.25 1201.61 3314.35
1483748440 63651439 54803965 202 1352451 63641734 54791608 9907 1364808 15132.23 13069.33 1202.02 3314.64
1483748441 63651469 54803998 202 1352451 63641764 54791641 9907 1364808 15132.45 13069.22 1202.15 3315.14
1483748442 63651499 54804031 202 1352451 63641794 54791674 9907 1364808 15132.75 13069.79 1201.92 3314.21
1483748443 63651531 54804062 202 1352451 63641826 54791706 9907 1364808 15133.24 13068.86 1201.77 3315.07
1483748444 63651578 54804105 202 1352451 63641873 54791748 9907 1364808 15127.95 13067.80 1206.27 3316.92
