CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,5.68137812614,5.68400406837,6.02898406982,489.390834093,493.578529119
unit.000001,Euclidean_dist_1_16195,N/A,5.64713406563,5.64982914925,5.85807108879,998.015654087,1002.14110613
unit.000002,Euclidean_dist_1_32389,N/A,5.65255403519,5.65511918068,5.88113617897,1031.16570902,1037.24009705
unit.000003,Euclidean_dist_1_48583,N/A,5.65993714333,5.66257500648,5.91908407211,1001.59889507,1005.2412281
unit.000004,Euclidean_dist_1_64777,N/A,5.667979002,5.67083716393,5.95419502258,1080.71144009,1084.79729199
unit.000005,Euclidean_dist_1_80971,N/A,5.67357110977,5.67619609833,5.97795414925,1028.24050713,1032.08726621
unit.000006,Euclidean_dist_1_97165,N/A,5.70174217224,5.7042222023,6.12522721291,945.994035006,954.688042164
unit.000007,Euclidean_dist_1_113359,N/A,5.68886518478,5.69126820564,6.06505703926,971.41249299,981.509790182
unit.000008,Euclidean_dist_1_129553,N/A,5.69624209404,5.69887709618,6.10098314285,1057.67175603,1061.03522301
unit.000009,Euclidean_dist_16195_16195,N/A,5.704185009,5.70681214333,6.13799905777,481.70929718,485.353988171
unit.000010,Euclidean_dist_16195_32389,N/A,5.58367109299,5.58966302872,5.59280514717,1036.25735307,1039.31727815
unit.000011,Euclidean_dist_16195_48583,N/A,5.59511709213,5.59855818748,5.63804221153,1092.664042,1095.10237312
unit.000012,Euclidean_dist_16195_64777,N/A,5.60478901863,5.60760617256,5.67522311211,1074.62406802,1077.59655619
unit.000013,Euclidean_dist_16195_80971,N/A,5.61623501778,5.61897921562,5.72477507591,1016.8085382,1021.75436401
unit.000014,Euclidean_dist_16195_97165,N/A,5.62177610397,5.62458920479,5.74879908562,994.939555168,999.03729701
unit.000015,Euclidean_dist_16195_113359,N/A,5.63042402267,5.63352012634,5.78280305862,953.697487116,958.822751999
unit.000016,Euclidean_dist_16195_129553,N/A,5.63646221161,5.63907217979,5.80604600906,942.235326052,946.462466002
unit.000017,Euclidean_dist_32389_32389,N/A,5.64441919327,5.64713215828,5.84663915634,513.209179163,517.354283094
unit.000018,Euclidean_dist_32389_48583,N/A,5.59156608582,5.59516000748,5.62494015694,1014.28605199,1017.62602115
unit.000019,Euclidean_dist_32389_64777,N/A,5.64173698425,5.64443016052,5.83474707603,1047.94554305,1051.72479916
unit.000020,Euclidean_dist_32389_80971,N/A,5.65746116638,5.65994405746,5.90292716026,1060.824265,1065.15696001
unit.000021,Euclidean_dist_32389_97165,N/A,5.60137104988,5.60474014282,5.66288304329,1071.88665318,1075.49295402
unit.000022,Euclidean_dist_32389_113359,N/A,5.6864221096,5.6888961792,6.0529191494,1041.76009011,1045.52168798
unit.000023,Euclidean_dist_32389_129553,N/A,5.68389105797,5.68651819229,6.04073905945,988.12234807,995.937657118
unit.000024,Euclidean_dist_48583_48583,N/A,5.6912651062,5.69375419617,6.07691812515,495.554028034,502.862337112
unit.000025,Euclidean_dist_48583_64777,N/A,5.69889807701,5.7017621994,6.11332607269,964.321209192,972.2348032
unit.000026,Euclidean_dist_48583_80971,N/A,5.58817410469,5.5914940834,5.61114811897,1051.26530409,1053.80546403
unit.000027,Euclidean_dist_48583_97165,N/A,5.66507220268,5.66798305511,5.94256305695,1004.69154501,1011.42181802
unit.000028,Euclidean_dist_48583_113359,N/A,5.59852218628,5.60145306587,5.65023303032,1045.32894802,1048.62789416
unit.000029,Euclidean_dist_48583_129553,N/A,5.60760807991,5.61060714722,5.68846321106,1038.6111052,1042.42209411
unit.000030,Euclidean_dist_64777_64777,N/A,5.6708791256,5.67362117767,5.96617507935,531.066107035,536.033565044
unit.000031,Euclidean_dist_64777_80971,N/A,5.67864012718,5.68144607544,6.0170750618,958.407818079,965.020614147
unit.000032,Euclidean_dist_64777_97165,N/A,5.67617702484,5.67866802216,6.00390720367,979.974381208,988.720894098
unit.000033,Euclidean_dist_64777_113359,N/A,5.61344909668,5.61630320549,5.71222615242,1065.021837,1069.28955817
unit.000034,Euclidean_dist_64777_129553,N/A,5.64971399307,5.65257000923,5.87004303932,1010.50504017,1015.54912019
unit.000035,Euclidean_dist_80971_80971,N/A,5.62734699249,5.6303601265,5.77102398872,502.46927309,506.978783131
unit.000036,Euclidean_dist_80971_97165,N/A,5.61057806015,5.61347198486,5.7004981041,1053.64216208,1057.92768812
unit.000037,Euclidean_dist_80971_113359,N/A,5.70676016808,5.70915412903,6.15518808365,1021.360255,1025.88332605
unit.000038,Euclidean_dist_80971_129553,N/A,5.61901807785,5.62180900574,5.73674607277,1025.09384918,1028.98379707
unit.000039,Euclidean_dist_97165_97165,N/A,5.62460017204,5.62727022171,5.75976800919,505.992684126,510.10100913
unit.000040,Euclidean_dist_97165_113359,N/A,5.63350605965,5.63642001152,5.79477620125,1086.65076804,1090.97882509
unit.000041,Euclidean_dist_97165_129553,N/A,5.63906502724,5.64176011086,5.82286214828,1077.54325008,1081.66860914
unit.000042,Euclidean_dist_113359_113359,N/A,5.69369912148,5.69626116753,6.08826398849,521.635835171,525.70143199
unit.000043,Euclidean_dist_113359_129553,N/A,5.65513706207,5.65754818916,5.89185714722,1068.84887719,1072.38620114
unit.000044,Euclidean_dist_129553_129553,N/A,5.6624879837,5.6651301384,5.93130898476,535.966076136,540.18268919
unit.000045,ConnComp,N/A,1100.12038302,1100.18326712,1100.18967819,1175.84954405,1178.66339111
