CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,5.57494306564,5.57734394073,5.75990796089,1084.59706402,1093.40449905
unit.000001,Euclidean_dist_1_24292,N/A,5.55856585503,5.56199884415,5.69131088257,2181.96485901,2189.15405703
unit.000002,Euclidean_dist_1_48583,N/A,5.54935097694,5.55191206932,5.65215206146,2332.03540087,2337.97328496
unit.000003,Euclidean_dist_1_72874,N/A,5.5721950531,5.57492899895,5.74349498749,2117.35098004,2125.41623998
unit.000004,Euclidean_dist_1_97165,N/A,5.55503988266,5.55833983421,5.67817592621,2189.17865896,2196.28383183
unit.000005,Euclidean_dist_1_121456,N/A,5.53932285309,5.54201793671,5.6116669178,2151.10655284,2157.26034594
unit.000006,Euclidean_dist_24292_24292,N/A,5.58092188835,5.58330702782,5.78931283951,1169.14572787,1174.53677607
unit.000007,Euclidean_dist_24292_48583,N/A,5.56468296051,5.56911087036,5.71683001518,2091.27963805,2097.67356992
unit.000008,Euclidean_dist_24292_72874,N/A,5.52621006966,5.52932906151,5.57134485245,2378.93373895,2383.14720702
unit.000009,Euclidean_dist_24292_97165,N/A,5.55204391479,5.55486106873,5.66508889198,2306.98964596,2316.38473105
unit.000010,Euclidean_dist_24292_121456,N/A,5.58338689804,5.58585786819,5.80595397949,2124.3675139,2130.54442596
unit.000011,Euclidean_dist_48583_48583,N/A,5.56202507019,5.56464290619,5.70350193977,1093.33344793,1099.56500292
unit.000012,Euclidean_dist_48583_72874,N/A,5.53202390671,5.53915500641,5.59786486626,2281.04313207,2285.61250091
unit.000013,Euclidean_dist_48583_97165,N/A,5.51135897636,5.51940393448,5.5227189064,2167.13781595,2171.66716003
unit.000014,Euclidean_dist_48583_121456,N/A,5.51813387871,5.52191996574,5.5449860096,2196.19361997,2201.46069503
unit.000015,Euclidean_dist_72874_72874,N/A,5.52185487747,5.52620387077,5.55847001076,1099.390347,1104.73799086
unit.000016,Euclidean_dist_72874_97165,N/A,5.57728791237,5.5808839798,5.77458405495,2106.41315699,2112.03237391
unit.000017,Euclidean_dist_72874_121456,N/A,5.54207205772,5.54493284225,5.62512803078,2135.17452788,2140.8488059
unit.000018,Euclidean_dist_97165_97165,N/A,5.52930593491,5.53200483322,5.58404684067,1120.74649596,1125.254246
unit.000019,Euclidean_dist_97165_121456,N/A,5.5692088604,5.57214188576,5.7302570343,2315.506217,2321.55928588
unit.000020,Euclidean_dist_121456_121456,N/A,5.54495501518,5.54921889305,5.63864088058,1243.89491987,1250.43704391
unit.000021,ConnComp,N/A,2385.90448785,2385.94408798,2385.94720602,2456.90248895,2459.47034597
