CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,6.09916615486,6.10168409348,6.70116710663,136.780093193,141.265766144
unit.000001,Euclidean_dist_1_8098,N/A,5.94079113007,5.94727516174,5.95043706894,390.977094173,393.260383129
unit.000002,Euclidean_dist_1_16195,N/A,5.94891619682,5.95300507545,5.98410606384,337.901781082,339.34483099
unit.000003,Euclidean_dist_1_24292,N/A,5.95592808723,5.95887899399,6.01084113121,392.169792175,394.325664043
unit.000004,Euclidean_dist_1_32389,N/A,5.96495008469,5.96781420708,6.04894900322,368.996895075,371.272158146
unit.000005,Euclidean_dist_1_40486,N/A,5.97680616379,5.9794781208,6.09764099121,306.126864195,308.292870045
unit.000006,Euclidean_dist_1_48583,N/A,5.98815512657,5.99087810516,6.1432800293,340.470846176,342.472908974
unit.000007,Euclidean_dist_1_56680,N/A,5.99357914925,5.99645519257,6.16729998589,364.463358164,367.018541098
unit.000008,Euclidean_dist_1_64777,N/A,6.00425410271,6.00681805611,6.212485075,395.113887072,397.452501059
unit.000009,Euclidean_dist_1_72874,N/A,6.01355099678,6.01608610153,6.24873518944,318.138025999,319.927879095
unit.000010,Euclidean_dist_1_80971,N/A,6.02127099037,6.02401804924,6.28420710564,288.327530146,296.755573988
unit.000011,Euclidean_dist_1_89068,N/A,6.35632705688,6.35908818245,8.35617804527,455.649139166,457.370087147
unit.000012,Euclidean_dist_1_97165,N/A,5.96207118034,5.96482300758,6.03666615486,372.226366043,373.422766209
unit.000013,Euclidean_dist_1_105262,N/A,6.01868319511,6.02143406868,6.27308106422,397.105015039,399.51958704
unit.000014,Euclidean_dist_1_113359,N/A,6.06748008728,6.07003116608,6.51783204079,370.723870993,372.347225189
unit.000015,Euclidean_dist_1_121456,N/A,6.05949211121,6.06212520599,6.47792720795,399.674132109,402.646195173
unit.000016,Euclidean_dist_1_129553,N/A,6.14896607399,6.15140509605,6.98175907135,402.075806141,404.750326157
unit.000017,Euclidean_dist_1_137650,N/A,6.07747912407,6.07994699478,6.57148814201,429.54995513,432.931694984
unit.000018,Euclidean_dist_8098_8098,N/A,6.08477306366,6.08719420433,6.60885715485,128.338541031,131.933786154
unit.000019,Euclidean_dist_8098_16195,N/A,6.25945997238,6.26194500923,7.77793717384,436.143905163,438.160278082
unit.000020,Euclidean_dist_8098_24292,N/A,6.33299016953,6.33545899391,8.242634058,334.113731146,336.069223166
unit.000021,Euclidean_dist_8098_32389,N/A,6.32958507538,6.33299398422,8.23136210442,461.521018028,462.804290056
unit.000022,Euclidean_dist_8098_40486,N/A,6.30806612968,6.31048512459,8.11958098412,336.993731022,338.220226049
unit.000023,Euclidean_dist_8098_48583,N/A,6.11850118637,6.12078809738,6.80793619156,310.606197119,312.495100975
unit.000024,Euclidean_dist_8098_56680,N/A,6.03646016121,6.03924107552,6.35647201538,398.479186058,401.60500598
unit.000025,Euclidean_dist_8098_64777,N/A,6.13252520561,6.13504505157,6.88961005211,311.614409208,313.546858072
unit.000026,Euclidean_dist_8098_72874,N/A,6.12342405319,6.12578415871,6.83623099327,451.724632025,453.066960096
unit.000027,Euclidean_dist_8098_80971,N/A,6.16575908661,6.16810417175,7.15374207497,316.449204206,317.776110172
unit.000028,Euclidean_dist_8098_89068,N/A,6.20203113556,6.20438218117,7.47516703606,433.766621113,436.058596134
unit.000029,Euclidean_dist_8098_97165,N/A,6.23470115662,6.23710298538,7.65893816948,353.810379028,355.282510042
unit.000030,Euclidean_dist_8098_105262,N/A,6.16811800003,6.17041611671,7.17492318153,349.041861057,350.981132984
unit.000031,Euclidean_dist_8098_113359,N/A,6.17295598984,6.17525911331,7.23308801651,350.076727152,352.056552172
unit.000032,Euclidean_dist_8098_121456,N/A,6.0340051651,6.03664112091,6.34338307381,450.764678001,451.991708994
unit.000033,Euclidean_dist_8098_129553,N/A,6.1873049736,6.18977808952,7.36849617958,322.284968138,324.229426146
unit.000034,Euclidean_dist_8098_137650,N/A,5.95304512978,5.95591020584,5.99828004837,375.57528019,378.638092041
unit.000035,Euclidean_dist_16195_16195,N/A,6.05211114883,6.0545501709,6.44220519066,161.574097157,164.264430046
unit.000036,Euclidean_dist_16195_24292,N/A,5.95888400078,5.96202206612,6.0235581398,317.37974906,318.851823092
unit.000037,Euclidean_dist_16195_32389,N/A,5.97098302841,5.9738240242,6.07403516769,412.607071161,416.235431194
unit.000038,Euclidean_dist_16195_40486,N/A,5.97956204414,5.982391119,6.10879015923,339.558532,341.446708202
unit.000039,Euclidean_dist_16195_48583,N/A,5.99086213112,5.99362015724,6.15498614311,360.087679148,362.714989185
unit.000040,Euclidean_dist_16195_56680,N/A,6.3677611351,6.37865805626,8.41389703751,245.291673183,253.594573975
unit.000041,Euclidean_dist_16195_64777,N/A,6.05696511269,6.0595510006,6.46660518646,295.456838131,297.807482004
unit.000042,Euclidean_dist_16195_72874,N/A,6.17047119141,6.172935009,7.19639420509,363.449470997,365.944627047
unit.000043,Euclidean_dist_16195_80971,N/A,6.10633802414,6.1087501049,6.74950098991,345.095092058,346.726222038
unit.000044,Euclidean_dist_16195_89068,N/A,6.19729614258,6.19959115982,7.44612407684,323.29045105,325.304901123
unit.000045,Euclidean_dist_16195_97165,N/A,6.27899813652,6.28118515015,7.90182304382,328.538689137,330.68662405
unit.000046,Euclidean_dist_16195_105262,N/A,6.0108962059,6.01356601715,6.23676109314,307.187923193,309.340101004
unit.000047,Euclidean_dist_16195_113359,N/A,6.01610708237,6.01865005493,6.26090216637,308.25723815,310.393855095
unit.000048,Euclidean_dist_16195_121456,N/A,6.02909898758,6.03179812431,6.31927704811,319.173525095,321.003074169
unit.000049,Euclidean_dist_16195_129553,N/A,6.03918814659,6.04180312157,6.36876511574,416.642408133,419.36216712
unit.000050,Euclidean_dist_16195_137650,N/A,6.04706215858,6.0495929718,6.41841816902,342.322820187,343.551007032
unit.000051,Euclidean_dist_24292_24292,N/A,6.05445599556,6.05705118179,6.45495820045,152.322785139,155.855768204
unit.000052,Euclidean_dist_24292_32389,N/A,6.10877418518,6.11123013496,6.76132798195,362.507688999,364.868798018
unit.000053,Euclidean_dist_24292_40486,N/A,6.06996107101,6.07237911224,6.53040409088,343.239750147,344.625888109
unit.000054,Euclidean_dist_24292_48583,N/A,6.23709416389,6.23960399628,7.67155599594,453.656105995,455.219222069
unit.000055,Euclidean_dist_24292_56680,N/A,6.22322702408,6.22540903091,7.59619402885,270.827407122,288.527004004
unit.000056,Euclidean_dist_24292_64777,N/A,6.09194803238,6.09437012672,6.65007400513,417.715723991,420.420378208
unit.000057,Euclidean_dist_24292_72874,N/A,6.29052305222,6.29283905029,7.98522114754,300.57903409,303.035638094
unit.000058,Euclidean_dist_24292_80971,N/A,6.10391402245,6.10631918907,6.73764705658,440.032500029,441.337211132
unit.000059,Euclidean_dist_24292_89068,N/A,6.11123204231,6.11360812187,6.77353715897,346.008321047,347.761749983
unit.000060,Euclidean_dist_24292_97165,N/A,5.98533916473,5.98818707466,6.13185501099,442.017153025,443.438462973
unit.000061,Euclidean_dist_24292_105262,N/A,6.12793207169,6.13015604019,6.86139798164,460.524133205,462.754840136
unit.000062,Euclidean_dist_24292_113359,N/A,6.08243012428,6.08480405807,6.59635615349,303.999371052,306.191295147
unit.000063,Euclidean_dist_24292_121456,N/A,6.13959312439,6.14187097549,6.92511320114,462.467718124,464.908550978
unit.000064,Euclidean_dist_24292_129553,N/A,6.14423704147,6.14658117294,6.94992399216,301.744247198,304.090040207
unit.000065,Euclidean_dist_24292_137650,N/A,6.15387201309,6.156208992,7.00738620758,312.575637102,314.596136093
unit.000066,Euclidean_dist_32389_32389,N/A,6.16101503372,6.16340899467,7.05212402344,155.160135984,157.957435131
unit.000067,Euclidean_dist_32389_40486,N/A,6.27141714096,6.27413010597,7.83854699135,358.029093981,359.538042068
unit.000068,Euclidean_dist_32389_48583,N/A,6.30319309235,6.30555915833,8.09453201294,331.80768013,333.917956114
unit.000069,Euclidean_dist_32389_56680,N/A,6.17992019653,6.18246912956,7.3117480278,457.617963076,459.525113106
unit.000070,Euclidean_dist_32389_64777,N/A,6.19226312637,6.19468617439,7.39939713478,418.748033047,421.463523149
unit.000071,Euclidean_dist_32389_72874,N/A,6.18249607086,6.18483614922,7.33751416206,378.318072081,380.739341974
unit.000072,Euclidean_dist_32389_80971,N/A,6.19958114624,6.20206809044,7.45899915695,384.338410139,386.99643302
unit.000073,Euclidean_dist_32389_89068,N/A,6.20435214043,6.20675206184,7.4907310009,441.028920174,442.384335995
unit.000074,Euclidean_dist_32389_97165,N/A,6.20918607712,6.21149015427,7.5165309906,404.902966022,407.877458096
unit.000075,Euclidean_dist_32389_105262,N/A,6.21642398834,6.21866703033,7.55865120888,424.671172142,427.71700716
unit.000076,Euclidean_dist_32389_113359,N/A,6.21865320206,6.22102999687,7.57125115395,434.794998169,437.09882617
unit.000077,Euclidean_dist_32389_121456,N/A,6.22778606415,6.23005604744,7.62006616592,447.645632029,448.71628499
unit.000078,Euclidean_dist_32389_129553,N/A,6.23237204552,6.23472905159,7.64538311958,252.724985123,271.058700085
unit.000079,Euclidean_dist_32389_137650,N/A,6.24420499802,6.2466840744,7.70642113686,313.567631006,315.648481131
unit.000080,Euclidean_dist_40486_40486,N/A,6.24672102928,6.24900698662,7.71856498718,159.659771204,162.161691189
unit.000081,Euclidean_dist_40486_48583,N/A,6.25498819351,6.25726008415,7.75401997566,326.312761068,328.534801006
unit.000082,Euclidean_dist_40486_56680,N/A,6.25723218918,6.25970220566,7.76555109024,299.171802044,300.961987019
unit.000083,Euclidean_dist_40486_64777,N/A,6.26424908638,6.26660704613,7.80310702324,356.109584093,358.459115982
unit.000084,Euclidean_dist_40486_72874,N/A,6.26888799667,6.27147102356,7.82724118233,327.521991014,329.611093044
unit.000085,Euclidean_dist_40486_80971,N/A,6.27413606644,6.27651906013,7.84971308708,463.567335129,465.984281063
unit.000086,Euclidean_dist_40486_89068,N/A,6.27655601501,6.2789940834,7.87491703033,387.501857996,389.097674131
unit.000087,Euclidean_dist_40486_97165,N/A,6.28372597694,6.28615808487,7.94119906425,407.750970125,409.981558084
unit.000088,Euclidean_dist_40486_105262,N/A,6.28843617439,6.29053020477,7.97283816338,329.548455,331.762332201
unit.000089,Euclidean_dist_40486_113359,N/A,6.29508399963,6.29744505882,8.0111310482,445.795710087,447.640733004
unit.000090,Euclidean_dist_40486_121456,N/A,6.30015611649,6.30317497253,8.06554508209,388.535009146,391.15903616
unit.000091,Euclidean_dist_40486_129553,N/A,6.31275010109,6.31506609917,8.14540410042,448.588672161,450.867441177
unit.000092,Euclidean_dist_40486_137650,N/A,6.31730699539,6.31963419914,8.17086005211,333.113996029,334.993676186
unit.000093,Euclidean_dist_48583_48583,N/A,6.3222591877,6.32457399368,8.1961991787,149.595388174,152.728253126
unit.000094,Euclidean_dist_48583_56680,N/A,6.32697916031,6.32958507538,8.21975803375,379.52285099,381.778483152
unit.000095,Euclidean_dist_48583_64777,N/A,6.33542299271,6.33807110786,8.25562119484,439.022927046,440.2828722
unit.000096,Euclidean_dist_48583_72874,N/A,6.3380382061,6.34070801735,8.26730108261,409.144455194,412.065351009
unit.000097,Euclidean_dist_48583_80971,N/A,6.34882116318,6.35131812096,8.31550908089,410.27208519,413.108527184
unit.000098,Euclidean_dist_48583_89068,N/A,6.35332512856,6.35635209084,8.34256315231,421.696793079,423.564536095
unit.000099,Euclidean_dist_48583_97165,N/A,6.36157011986,6.36491799355,8.38139915466,446.71889019,448.766062975
unit.000100,Euclidean_dist_48583_105262,N/A,6.36486816406,6.36776518822,8.39312815666,411.496982098,414.166650057
unit.000101,Euclidean_dist_48583_113359,N/A,5.97398400307,5.97683119774,6.08577919006,394.018839121,396.387345076
unit.000102,Euclidean_dist_48583_121456,N/A,6.0016720295,6.00423908234,6.2009999752,373.176817179,374.485241175
unit.000103,Euclidean_dist_48583_129553,N/A,6.31497001648,6.31733608246,8.15830516815,438.068883181,440.261932135
unit.000104,Euclidean_dist_48583_137650,N/A,6.09671998024,6.09922099113,6.6814520359,344.183382034,345.652458191
unit.000105,Euclidean_dist_56680_56680,N/A,6.13736414909,6.1396510601,6.9125430584,131.811153173,137.112557173
unit.000106,Euclidean_dist_56680_64777,N/A,6.17767715454,6.17992901802,7.28315901756,432.57925415,434.997210979
unit.000107,Euclidean_dist_56680_72874,N/A,6.21150302887,6.21393013,7.53402113914,324.235730171,326.380761147
unit.000108,Euclidean_dist_56680_80971,N/A,6.25167703629,6.25502109528,7.74226999283,406.125240088,408.937924147
unit.000109,Euclidean_dist_56680_89068,N/A,6.2490170002,6.25139808655,7.7307600975,325.382503033,327.459168196
unit.000110,Euclidean_dist_56680_97165,N/A,6.31965017319,6.3222591877,8.1836180687,336.049223185,338.269818068
unit.000111,Euclidean_dist_56680_105262,N/A,6.22100615501,6.22330999374,7.58449101448,352.8639431,354.207242012
unit.000112,Euclidean_dist_56680_113359,N/A,5.98248720169,5.98526716232,6.12022709846,425.876710176,428.775772095
unit.000113,Euclidean_dist_56680_121456,N/A,6.31046915054,6.31279611588,8.13430905342,389.639983177,392.224524975
unit.000114,Euclidean_dist_56680_129553,N/A,5.94577407837,5.94924807549,5.96967411041,459.5154531,461.675947189
unit.000115,Euclidean_dist_56680_137650,N/A,6.32455801964,6.32698917389,8.2074739933,458.572260141,460.600433111
unit.000116,Euclidean_dist_64777_64777,N/A,6.225440979,6.22780013084,7.60813617706,150.977632046,153.774700165
unit.000117,Euclidean_dist_64777_72874,N/A,6.15161108971,6.15390205383,6.99414110184,347.904141188,349.905992031
unit.000118,Euclidean_dist_64777_80971,N/A,6.34070420265,6.34303212166,8.27843117714,315.539762974,316.726788998
unit.000119,Euclidean_dist_64777_89068,N/A,6.12575101852,6.1279900074,6.84811019897,296.742952108,298.857066154
