CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,5.64776611328,5.65123605728,5.71643519402,493.391779184,496.846359015
unit.000001,Euclidean_dist_1_16195,N/A,5.6916000843,5.69444203377,5.89175415039,987.834465981,998.300891161
unit.000002,Euclidean_dist_1_32389,N/A,5.74673700333,5.74923419952,6.15412998199,1067.08182812,1070.93789315
unit.000003,Euclidean_dist_1_48583,N/A,5.70841908455,5.7114341259,5.96500301361,1028.2356441,1036.22134519
unit.000004,Euclidean_dist_1_64777,N/A,5.71398806572,5.71657299995,5.98893117905,1035.93201709,1039.56124306
unit.000005,Euclidean_dist_1_80971,N/A,5.75924420357,5.76173305511,6.22902417183,955.885543108,961.072720051
unit.000006,Euclidean_dist_1_97165,N/A,5.72796416283,5.73040819168,6.06030607224,1095.88955903,1099.77876019
unit.000007,Euclidean_dist_1_113359,N/A,5.7331840992,5.73596906662,6.08857417107,1004.45536208,1009.994416
unit.000008,Euclidean_dist_1_129553,N/A,5.73841714859,5.74088001251,6.11453199387,1070.34806514,1074.08014798
unit.000009,Euclidean_dist_16195_16195,N/A,5.69443702698,5.69739603996,5.90493607521,501.415633202,504.280673981
unit.000010,Euclidean_dist_16195_32389,N/A,5.75416398048,5.75675296783,6.19338417053,935.029515982,938.864529133
unit.000011,Euclidean_dist_16195_48583,N/A,5.62996816635,5.63603711128,5.63921713829,1085.10536504,1090.055125
unit.000012,Euclidean_dist_16195_64777,N/A,5.64127898216,5.64463400841,5.68807697296,1103.97258902,1107.39822197
unit.000013,Euclidean_dist_16195_80971,N/A,5.6511759758,5.65444111824,5.73060417175,1081.97777915,1085.72856903
unit.000014,Euclidean_dist_16195_97165,N/A,5.66137814522,5.6645321846,5.76897597313,1053.76679516,1057.97084117
unit.000015,Euclidean_dist_16195_113359,N/A,5.67300105095,5.67598009109,5.81880903244,1111.45006514,1115.01203609
unit.000016,Euclidean_dist_16195_129553,N/A,5.67923808098,5.68237805367,5.84230399132,942.651209116,946.265709162
unit.000017,Euclidean_dist_32389_32389,N/A,5.68504810333,5.6878631115,5.8669230938,539.350301027,542.164700985
unit.000018,Euclidean_dist_32389_48583,N/A,5.74079704285,5.74341416359,6.12752604485,1132.8675282,1137.26380515
unit.000019,Euclidean_dist_32389_64777,N/A,5.70292401314,5.70548415184,5.94099807739,968.591681004,988.673454046
unit.000020,Euclidean_dist_32389_80971,N/A,5.70551109314,5.70836806297,5.9526591301,1099.24899507,1104.1678381
unit.000021,Euclidean_dist_32389_97165,N/A,5.71954917908,5.72223711014,6.01259112358,1078.79679298,1082.57612801
unit.000022,Euclidean_dist_32389_113359,N/A,5.6823580265,5.68516802788,5.85440516472,1073.40272903,1077.28455305
unit.000023,Euclidean_dist_32389_129553,N/A,5.73045110703,5.73324298859,6.07555198669,1039.3858211,1044.79480004
unit.000024,Euclidean_dist_48583_48583,N/A,5.71656417847,5.71949219704,6.00076317787,510.645284176,514.101606131
unit.000025,Euclidean_dist_48583_64777,N/A,5.70017504692,5.70282196999,5.92920708656,1009.251436,1013.19765711
unit.000026,Euclidean_dist_48583_80971,N/A,5.66754317284,5.67033004761,5.79429006577,1019.27801299,1025.62716913
unit.000027,Euclidean_dist_48583_97165,N/A,5.71135401726,5.71398305893,5.97717618942,1044.58828998,1048.24395919
unit.000028,Euclidean_dist_48583_113359,N/A,5.74345111847,5.74618601799,6.14041900635,1076.22862816,1079.3632822
unit.000029,Euclidean_dist_48583_129553,N/A,5.75179600716,5.75426912308,6.17922115326,1059.49550414,1064.510005
unit.000030,Euclidean_dist_64777_64777,N/A,5.67017412186,5.67299509048,5.80636620522,545.444139004,549.444404125
unit.000031,Euclidean_dist_64777_80971,N/A,5.7359380722,5.73840713501,6.10164213181,1048.12580705,1051.32579207
unit.000032,Euclidean_dist_64777_97165,N/A,5.69744610786,5.70011711121,5.91706705093,1088.35595417,1092.20507598
unit.000033,Euclidean_dist_64777_113359,N/A,5.65782618523,5.66125416756,5.75595903397,1063.75748205,1067.698879
unit.000034,Euclidean_dist_64777_129553,N/A,5.66459298134,5.66755914688,5.78130817413,1056.92336297,1060.12325311
unit.000035,Euclidean_dist_80971_80971,N/A,5.63454508781,5.63786506653,5.65992116928,488.376273155,491.579766989
unit.000036,Euclidean_dist_80971_97165,N/A,5.68786215782,5.69161605835,5.87955212593,1091.21636701,1096.5776372
unit.000037,Euclidean_dist_80971_113359,N/A,5.6546421051,5.65783810616,5.74331116676,1051.08412409,1054.65445399
unit.000038,Euclidean_dist_80971_129553,N/A,5.72520399094,5.72801303864,6.03895020485,960.621648073,969.44936204
unit.000039,Euclidean_dist_97165_97165,N/A,5.74915504456,5.75179600716,6.16637015343,520.607609987,524.571208
unit.000040,Euclidean_dist_97165_113359,N/A,5.67601418495,5.67917299271,5.83046317101,1025.38914418,1028.76712012
unit.000041,Euclidean_dist_97165_129553,N/A,5.72229909897,5.72521400452,6.02584719658,997.437903166,1004.72239399
unit.000042,Euclidean_dist_113359_113359,N/A,5.6378390789,5.64133620262,5.67355108261,507.034412146,510.766797066
unit.000043,Euclidean_dist_113359_129553,N/A,5.64477705956,5.64780211449,5.70237112045,1013.132725,1019.4034102
unit.000044,Euclidean_dist_129553_129553,N/A,5.75680398941,5.7593460083,6.20716714859,462.999078035,465.819157124
unit.000045,ConnComp,N/A,1141.66790605,1141.9429462,1141.94957614,1211.36411405,1214.22357416
