CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1_1,N/A,6.30997991562,6.31230378151,9.41814994812,155.325881004,157.508693933
unit.000001,Euclidean_dist_1_8098,N/A,6.04900193214,6.05133295059,7.07319092751,341.121070862,343.470832825
unit.000002,Euclidean_dist_1_16195,N/A,6.05363678932,6.05598092079,7.11562180519,502.868402958,504.414554834
unit.000003,Euclidean_dist_1_24292,N/A,6.06338787079,6.06580996513,7.17334794998,420.436401844,422.794282913
unit.000004,Euclidean_dist_1_32389,N/A,6.07073688507,6.07317399979,7.21010994911,504.220048904,506.482136965
unit.000005,Euclidean_dist_1_40486,N/A,6.08806085587,6.09046578407,7.61581897736,404.343146801,407.101002932
unit.000006,Euclidean_dist_1_48583,N/A,6.09276080132,6.09513878822,7.75123095512,505.948611975,507.542013884
unit.000007,Euclidean_dist_1_56680,N/A,5.93461585045,5.9370868206,6.37609291077,452.666049957,454.187212944
unit.000008,Euclidean_dist_1_64777,N/A,5.99840688705,6.00115084648,6.73443484306,267.93537879,310.545075893
unit.000009,Euclidean_dist_1_72874,N/A,6.10939383507,6.11188793182,7.85599589348,495.605762005,498.126848936
unit.000010,Euclidean_dist_1_80971,N/A,6.11672091484,6.11925196648,7.89466190338,381.011202812,384.128965855
unit.000011,Euclidean_dist_1_89068,N/A,6.12181997299,6.12889480591,7.91708779335,507.395979881,509.642815828
unit.000012,Euclidean_dist_1_97165,N/A,6.13324785233,6.13576579094,7.97232198715,383.243681908,386.191445827
unit.000013,Euclidean_dist_1_105262,N/A,6.23341584206,6.23562788963,8.93233180046,524.796706915,526.320949793
unit.000014,Euclidean_dist_1_113359,N/A,6.14751195908,6.14983487129,8.07510495186,428.918804884,430.222579002
unit.000015,Euclidean_dist_1_121456,N/A,6.15468192101,6.1569788456,8.14798688889,356.972556829,360.085902929
unit.000016,Euclidean_dist_1_129553,N/A,6.16168093681,6.16417479515,8.47922992706,384.963677883,387.26204896
unit.000017,Euclidean_dist_1_137650,N/A,6.17177295685,6.1746609211,8.58243989944,469.852277994,471.926657915
unit.000018,Euclidean_dist_8098_8098,N/A,6.17970991135,6.18210983276,8.61686086655,147.420349836,150.172916889
unit.000019,Euclidean_dist_8098_16195,N/A,6.0185739994,6.02123999596,6.7833468914,400.953226805,402.910465002
unit.000020,Euclidean_dist_8098_24292,N/A,6.19463300705,6.19709897041,8.72322678566,386.529032946,389.321242809
unit.000021,Euclidean_dist_8098_32389,N/A,6.20737481117,6.21324586868,8.7717628479,510.920851946,512.86916399
unit.000022,Euclidean_dist_8098_40486,N/A,6.2156829834,6.21824288368,8.81140494347,431.508651972,434.240009785
unit.000023,Euclidean_dist_8098_48583,N/A,6.22321486473,6.22596693039,8.87122488022,472.184785843,475.053905964
unit.000024,Euclidean_dist_8098_56680,N/A,6.23113679886,6.23347592354,8.9187169075,512.006792784,513.944573879
unit.000025,Euclidean_dist_8098_64777,N/A,6.23815894127,6.24094390869,8.96879577637,435.683858871,438.478899956
unit.000026,Euclidean_dist_8098_72874,N/A,6.2458088398,6.24862289429,9.03114080429,473.292882919,476.117748976
unit.000027,Euclidean_dist_8098_80971,N/A,6.25393891335,6.25676298141,9.08684277534,438.900988817,441.610305786
unit.000028,Euclidean_dist_8098_89068,N/A,6.26423978806,6.26668477058,9.15187382698,392.363453865,394.542955875
unit.000029,Euclidean_dist_8098_97165,N/A,6.2689678669,6.27119088173,9.18338394165,475.831445932,478.219391823
unit.000030,Euclidean_dist_8098_105262,N/A,6.2756459713,6.27777385712,9.26604890823,393.443717003,395.580744982
unit.000031,Euclidean_dist_8098_113359,N/A,6.28271985054,6.28502082825,9.30527377129,515.667475939,517.175325871
unit.000032,Euclidean_dist_8098_121456,N/A,6.31225585938,6.31483483315,9.4309489727,534.84025979,536.864543915
unit.000033,Euclidean_dist_8098_129553,N/A,6.33262991905,6.33910679817,9.50657892227,364.615992785,366.395696878
unit.000034,Euclidean_dist_8098_137650,N/A,5.87996077538,5.88252782822,6.13683390617,490.869184971,492.878955841
unit.000035,Euclidean_dist_16195_16195,N/A,5.90110898018,5.90352082253,6.24088096619,128.277512789,131.457509995
unit.000036,Euclidean_dist_16195_24292,N/A,6.09498596191,6.09748983383,7.78299188614,533.750487804,535.812780857
unit.000037,Euclidean_dist_16195_32389,N/A,6.10235095024,6.10482597351,7.82085084915,464.038490772,466.697330952
unit.000038,Euclidean_dist_16195_40486,N/A,6.04651999474,6.04896378517,7.01814079285,401.975730896,404.999748945
unit.000039,Euclidean_dist_16195_48583,N/A,6.0902838707,6.09279680252,7.71944785118,422.931296825,424.895948887
unit.000040,Euclidean_dist_16195_56680,N/A,6.0610909462,6.06338882446,7.16232895851,528.727664948,530.561229944
unit.000041,Euclidean_dist_16195_64777,N/A,6.07568883896,6.07829284668,7.23916697502,461.451270819,463.569706917
unit.000042,Euclidean_dist_16195_72874,N/A,6.04171490669,6.04424595833,6.96657395363,519.805773973,522.019201994
unit.000043,Euclidean_dist_16195_80971,N/A,6.18708896637,6.19008588791,8.68824696541,358.615776777,361.164584875
unit.000044,Euclidean_dist_16195_89068,N/A,5.80396986008,5.80846881866,5.89032077789,399.862163782,402.898288965
unit.000045,Euclidean_dist_16195_97165,N/A,6.18208098412,6.18452596664,8.65236377716,243.306417942,246.829871893
unit.000046,Euclidean_dist_16195_105262,N/A,6.14060592651,6.14297485352,8.03873491287,508.759789944,510.718644857
unit.000047,Euclidean_dist_16195_113359,N/A,6.14523983002,6.14754891396,8.06362891197,466.696299791,468.798666
unit.000048,Euclidean_dist_16195_121456,N/A,6.15220999718,6.15463089943,8.10226297379,342.641055822,345.523317814
unit.000049,Euclidean_dist_16195_129553,N/A,6.15697193146,6.15924191475,8.3994538784,344.772018909,347.624818802
unit.000050,Euclidean_dist_16195_137650,N/A,6.16660284996,6.16910886765,8.55872392654,509.796947002,511.794009924
unit.000051,Euclidean_dist_24292_24292,N/A,6.17714095116,6.17969179153,8.60554599762,138.010990858,140.79148078
unit.000052,Euclidean_dist_24292_32389,N/A,6.18457698822,6.18713188171,8.67510294914,484.814789772,487.615467787
unit.000053,Euclidean_dist_24292_40486,N/A,6.19228482246,6.19461393356,8.711550951,488.133479834,490.777763844
unit.000054,Euclidean_dist_24292_48583,N/A,6.20500779152,6.20743298531,8.74663281441,387.991677999,391.415606976
unit.000055,Euclidean_dist_24292_56680,N/A,6.21318984032,6.21572184563,8.79767894745,346.465438843,348.651315928
unit.000056,Euclidean_dist_24292_64777,N/A,6.22077894211,6.2232029438,8.85816884041,433.008750916,435.315894842
unit.000057,Euclidean_dist_24292_72874,N/A,6.228733778,6.23113298416,8.90652084351,390.990833998,393.479118824
unit.000058,Euclidean_dist_24292_80971,N/A,6.23564791679,6.23818898201,8.95395898819,513.16484189,515.020190954
unit.000059,Euclidean_dist_24292_89068,N/A,6.24343085289,6.24576377869,9.00623488426,437.209928989,439.523125887
unit.000060,Euclidean_dist_24292_97165,N/A,6.25145697594,6.25396180153,9.0753967762,359.888882875,362.238304853
unit.000061,Euclidean_dist_24292_105262,N/A,6.25944185257,6.26183390617,9.12654185295,526.02856493,528.429891825
unit.000062,Euclidean_dist_24292_113359,N/A,6.26664280891,6.26901078224,9.16540694237,361.505114794,364.291561842
unit.000063,Euclidean_dist_24292_121456,N/A,6.27350878716,6.27568387985,9.23985481262,485.955420971,488.676335812
unit.000064,Euclidean_dist_24292_129553,N/A,6.28026580811,6.28274393082,9.29346394539,443.079940796,444.752122879
