t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507791231,1,2.623914,2.623914,2.623914,0.000000,2.623914,2.623914,2.623914,2.623914,2.623914,2.623914,0.096371,0.184009,0.196694,0.198892,calls/second,milliseconds
1507791241,50,94.830688,1.973641,0.006200,13.300199,0.011148,0.016744,0.795073,94.830688,94.830688,94.830688,2.414977,0.939325,0.352226,0.250988,calls/second,milliseconds
1507791251,587,94.830688,0.460857,0.002830,4.041337,0.156015,0.241144,0.562019,3.567804,7.485148,94.830688,19.358318,8.695754,2.086503,0.839930,calls/second,milliseconds
1507791261,587,94.830688,0.460857,0.002830,4.041337,0.156015,0.241144,0.562019,3.567804,7.485148,94.830688,14.557797,7.360797,2.018100,0.830649,calls/second,milliseconds
1507791271,587,94.830688,0.460857,0.002830,4.041337,0.156015,0.241144,0.562019,3.567804,7.485148,94.830688,11.666084,6.230780,1.951938,0.821471,calls/second,milliseconds
1507791281,587,94.830688,0.460857,0.002830,4.041337,0.156015,0.241144,0.562019,3.567804,7.485148,94.830688,9.732013,5.274242,1.887946,0.812394,calls/second,milliseconds
1507791291,587,94.830688,0.460857,0.002830,4.041337,0.156015,0.241144,0.562019,3.567804,7.485148,94.830688,8.348057,4.464549,1.826052,0.803417,calls/second,milliseconds
1507791301,636,94.830688,0.407292,0.002830,3.714129,0.013329,0.229165,0.511845,3.567804,6.324355,94.830688,7.917431,4.562724,1.928167,0.848834,calls/second,milliseconds
1507791311,636,94.830688,0.407292,0.002830,3.714129,0.013329,0.229165,0.511845,3.567804,6.324355,94.830688,7.041484,3.862262,1.864954,0.839454,calls/second,milliseconds
1507791321,636,94.830688,0.407292,0.002830,3.714129,0.013329,0.229165,0.511845,3.567804,6.324355,94.830688,6.338828,3.269335,1.803813,0.830179,calls/second,milliseconds
1507791331,638,94.830688,0.410110,0.002830,3.695737,0.013491,0.232724,0.558488,3.567804,6.324355,94.830688,5.783286,2.798136,1.751234,0.823215,calls/second,milliseconds
1507791341,646,94.830688,0.413645,0.002830,3.612615,0.015690,0.244027,0.568404,2.623914,6.324355,94.830688,5.369190,2.492664,1.720104,0.822965,calls/second,milliseconds
1507791351,673,94.830688,0.415830,0.002830,3.337605,0.172273,0.371555,0.562019,1.039711,6.324355,94.830688,5.164428,2.525133,1.752256,0.843709,calls/second,milliseconds
1507791361,794,94.830688,0.411258,0.001989,2.636224,0.026341,0.348816,0.868178,4.045184,7.973635,22.002059,5.657384,3.771778,2.034752,0.948452,calls/second,milliseconds
1507791371,830,94.830688,0.433207,0.001989,2.514716,0.026656,0.376849,1.014995,4.985665,7.425597,22.002059,5.521642,3.987218,2.143602,0.997474,calls/second,milliseconds
1507791381,830,94.830688,0.433207,0.001989,2.514716,0.026656,0.376849,1.014995,4.985665,7.425597,22.002059,5.177193,3.375108,2.073327,0.986452,calls/second,milliseconds
1507791391,835,94.830688,0.462162,0.001989,2.520241,0.029395,0.383671,1.131595,6.125884,7.425597,22.002059,4.902618,2.936922,2.021883,0.981092,calls/second,milliseconds
1507791401,840,94.830688,0.515589,0.001989,2.591634,0.029938,0.404119,1.385958,6.489641,8.923123,22.002059,4.658451,2.562171,1.971963,0.975773,calls/second,milliseconds
1507791411,846,94.830688,0.507589,0.001989,2.545348,0.029938,0.414101,1.385958,6.489641,8.441456,22.002059,4.445189,2.262220,1.927039,0.971627,calls/second,milliseconds
1507791421,880,94.830688,0.466134,0.001989,2.290917,0.029938,0.455574,1.014995,6.101121,7.973635,13.510317,4.393017,2.443283,1.975602,0.998491,calls/second,milliseconds
1507791431,918,94.830688,0.428399,0.001989,2.058744,0.029938,0.480104,0.868178,4.045184,7.425597,10.686284,4.364778,2.640057,2.034921,1.029391,calls/second,milliseconds
