Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,1056,0.13099
100,1000,3,5000,120,1056,0.88704
100,10000,3,5000,120,1056,5.85533
100,100000,3,5000,120,1056,67.13508
100,1000000,3,5000,120,1056,627.92700
