t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1504294432,1,8.015570,8.015570,8.015570,0.000000,8.015570,8.015570,8.015570,8.015570,8.015570,8.015570,0.096461,0.184009,0.196694,0.198892,calls/second,milliseconds
1504294442,97,94.464012,1.281952,0.006646,9.493595,0.214946,0.367416,0.751388,5.406791,94.464012,94.464012,4.774050,0.939325,0.352226,0.250988,calls/second,milliseconds
1504294452,587,94.464012,0.475890,0.003545,4.036629,0.141803,0.258408,0.529709,4.154287,7.435844,94.464012,19.359923,8.695754,2.086503,0.839930,calls/second,milliseconds
1504294462,587,94.464012,0.475890,0.003545,4.036629,0.141803,0.258408,0.529709,4.154287,7.435844,94.464012,14.558876,7.360797,2.018100,0.830649,calls/second,milliseconds
1504294472,587,94.464012,0.475890,0.003545,4.036629,0.141803,0.258408,0.529709,4.154287,7.435844,94.464012,11.666186,6.230780,1.951938,0.821471,calls/second,milliseconds
1504294482,587,94.464012,0.475890,0.003545,4.036629,0.141803,0.258408,0.529709,4.154287,7.435844,94.464012,9.731645,5.274242,1.887946,0.812394,calls/second,milliseconds
1504294492,587,94.464012,0.475890,0.003545,4.036629,0.141803,0.258408,0.529709,4.154287,7.435844,94.464012,8.348019,4.464549,1.826052,0.803417,calls/second,milliseconds
1504294502,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,14.604642,13.149954,3.703332,1.443846,calls/second,milliseconds
1504294512,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,12.987620,11.131196,3.581923,1.427892,calls/second,milliseconds
1504294522,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,11.693070,9.422354,3.464493,1.412114,calls/second,milliseconds
1504294532,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,10.632873,7.975850,3.350914,1.396511,calls/second,milliseconds
1504294542,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,9.749132,6.751411,3.241058,1.381080,calls/second,milliseconds
1504294552,1173,94.464012,0.277554,0.001173,2.364218,0.094489,0.224778,0.358512,0.856593,4.893551,24.302726,9.001151,5.714946,3.134803,1.365820,calls/second,milliseconds
1504294562,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,12.536129,12.657254,4.648524,1.892555,calls/second,milliseconds
1504294572,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,11.702116,12.141250,4.811481,1.978526,calls/second,milliseconds
1504294582,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,10.972181,10.277346,4.653742,1.956664,calls/second,milliseconds
1504294592,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,10.327812,8.699586,4.501174,1.935044,calls/second,milliseconds
1504294602,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,9.755196,7.364041,4.353608,1.913662,calls/second,milliseconds
1504294612,1759,24.302726,0.185768,0.001173,0.765432,0.082817,0.185820,0.278580,0.687183,4.143292,6.325050,9.242518,6.233526,4.210880,1.892517,calls/second,milliseconds
1504294622,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,11.706581,14.647360,6.009976,2.520911,calls/second,milliseconds
1504294632,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,11.149844,12.398723,5.812946,2.493056,calls/second,milliseconds
1504294642,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,10.643819,10.495292,5.622375,2.465509,calls/second,milliseconds
1504294652,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,10.181743,8.884073,5.438052,2.438266,calls/second,milliseconds
1504294662,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,9.758082,7.520205,5.259771,2.411324,calls/second,milliseconds
1504294672,2345,12.807289,0.154471,0.001131,0.574449,0.077483,0.159662,0.249616,0.389827,4.032121,5.801467,9.368234,6.365717,5.087335,2.384680,calls/second,milliseconds
1504294682,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,11.259484,13.208119,6.537044,2.900157,calls/second,milliseconds
1504294692,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,10.842856,12.607547,6.638088,2.974995,calls/second,milliseconds
1504294702,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,10.456132,10.672059,6.420466,2.942123,calls/second,milliseconds
1504294712,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,10.095858,9.033703,6.209978,2.909613,calls/second,milliseconds
1504294722,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,9.759778,7.646864,6.006391,2.877463,calls/second,milliseconds
1504294732,2931,12.807289,0.152958,0.000795,0.537563,0.072842,0.172807,0.250250,0.515878,3.756407,5.275174,9.445212,6.472931,5.809478,2.845668,calls/second,milliseconds
1504294742,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,10.979853,14.850012,7.556166,3.463531,calls/second,milliseconds
1504294752,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,10.647445,12.570264,7.308446,3.425260,calls/second,milliseconds
1504294762,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,10.334611,10.640499,7.068846,3.387412,calls/second,milliseconds
1504294772,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,10.039593,9.006988,6.837102,3.349983,calls/second,milliseconds
1504294782,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,9.760971,7.624250,6.612955,3.312967,calls/second,milliseconds
1504294792,3517,13.371229,0.152342,0.000795,0.658572,0.077199,0.162132,0.244416,0.379253,3.257997,13.371229,9.497340,6.453789,6.396157,3.276360,calls/second,milliseconds
1504294802,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,10.664875,14.082226,7.968243,3.837385,calls/second,milliseconds
1504294812,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,10.391639,11.920347,7.707013,3.794984,calls/second,milliseconds
1504294822,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,10.132062,10.090356,7.454347,3.753051,calls/second,milliseconds
1504294832,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,9.885111,8.541302,7.209964,3.711581,calls/second,milliseconds
1504294842,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,9.649927,7.230056,6.973594,3.670569,calls/second,milliseconds
1504294852,4056,9.836271,0.160300,0.000744,0.596529,0.075435,0.169112,0.256523,0.479377,3.582508,9.836271,9.425695,6.120110,6.744972,3.630011,calls/second,milliseconds
1504294862,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,10.542489,14.551356,8.460991,4.239207,calls/second,milliseconds
1504294872,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,10.308369,12.317457,8.183607,4.192365,calls/second,milliseconds
1504294882,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,10.084420,10.426502,7.915316,4.146041,calls/second,milliseconds
1504294892,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,9.869977,8.825844,7.655821,4.100229,calls/second,milliseconds
1504294902,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,9.664532,7.470915,7.404834,4.054923,calls/second,milliseconds
1504294912,4642,9.836271,0.147230,0.000604,0.493959,0.073577,0.180709,0.243051,0.340752,3.266372,5.058309,9.467376,6.323993,7.162074,4.010118,calls/second,milliseconds
1504294922,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,10.449457,13.172801,8.543765,4.507634,calls/second,milliseconds
1504294932,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,10.244670,12.577652,8.579021,4.564710,calls/second,milliseconds
1504294942,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,10.047810,10.646752,8.297768,4.514272,calls/second,milliseconds
1504294952,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,9.858328,9.012281,8.025734,4.464391,calls/second,milliseconds
1504294962,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,9.675864,7.628731,7.762620,4.415061,calls/second,milliseconds
1504294972,5228,9.288477,0.154729,0.000731,0.590990,0.073178,0.164352,0.248914,0.494326,3.717167,9.288477,9.500030,6.457582,7.508131,4.366276,calls/second,milliseconds
1504294982,5814,6.073153,0.141094,0.000562,0.478983,0.069447,0.155001,0.249170,0.453118,2.729213,5.607422,10.376342,14.837019,9.199130,4.967337,calls/second,milliseconds
1504294992,5814,6.073153,0.141094,0.000562,0.478983,0.069447,0.155001,0.249170,0.453118,2.729213,5.607422,10.194397,12.559266,8.897547,4.912450,calls/second,milliseconds
1504295002,5814,6.073153,0.141094,0.000562,0.478983,0.069447,0.155001,0.249170,0.453118,2.729213,5.607422,10.018692,10.631189,8.605851,4.858169,calls/second,milliseconds
1504295012,5814,6.073153,0.141094,0.000562,0.478983,0.069447,0.155001,0.249170,0.453118,2.729213,5.607422,9.849010,8.999107,8.323717,4.804488,calls/second,milliseconds
