Produce_batch_Start,Produce_batch_Stop,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
310000,315000,84,5000,26103.0,4415.34297401
315000,320000,85,5000,26414.0,4432.33732835
320000,325000,86,5000,26725.0,4449.14344499
325000,330000,87,5000,27020.0,4468.04976787
330000,335000,88,5000,27316.0,4485.50078655
335000,340000,89,5000,27614.0,4494.68622074
340000,345000,90,5000,27912.0,4511.72290964
345000,350000,91,5000,28228.0,4527.71586656
350000,355000,92,5000,28543.0,4543.49230818
355000,360000,93,5000,28861.0,4562.61505756
360000,365000,94,5000,29178.0,4578.3710887
365000,370000,95,5000,29492.0,4587.84587889
370000,375000,96,5000,29806.0,4602.32989877
375000,380000,97,5000,30114.0,4616.43880471
380000,385000,98,5000,30421.0,4623.97679512
385000,390000,99,5000,30734.0,4633.61716169
390000,395000,100,5000,31047.0,4643.03285404
395000,400000,101,5000,31357.0,4626.11609491
400000,405000,102,5000,31668.0,4634.61964872
405000,410000,103,5000,31976.0,4641.77095204
410000,415000,104,5000,32285.0,4649.35559232
415000,420000,105,5000,32598.0,4658.27127742
420000,425000,106,5000,32912.0,4667.24991111
425000,430000,107,5000,33212.0,4674.06907146
430000,435000,108,5000,33511.0,4669.90290405
435000,440000,109,5000,33823.0,4677.67690035
440000,445000,110,5000,34135.0,4692.9245144
445000,450000,111,5000,34445.0,4706.08136532
450000,455000,112,5000,34756.0,4720.8431818
455000,460000,113,5000,35058.0,4726.75415511
460000,465000,114,5000,35361.0,4737.88737494
465000,470000,115,5000,35676.0,4745.43742074
470000,475000,116,5000,35991.0,4759.7609867
475000,480000,117,5000,36291.0,4772.60839324
480000,485000,118,5000,36592.0,4783.17787492
485000,490000,119,5000,36901.0,4794.00742316
490000,495000,120,5000,37210.0,4782.31897073
495000,500000,121,5000,37523.0,4778.80061494
500000,505000,122,5000,37837.0,4785.00536928
505000,510000,123,5000,38153.0,4792.44376505
510000,515000,124,5000,38469.0,4799.52441557
515000,520000,125,5000,38785.0,4806.69362219
520000,525000,126,5000,39100.0,4813.83382535
525000,530000,127,5000,39413.0,4819.21845019
530000,535000,128,5000,39726.0,4815.43499054
535000,540000,129,5000,40036.0,4820.57517131
540000,545000,130,5000,40346.0,4825.81622472
545000,550000,131,5000,40654.0,4830.54529961
550000,555000,132,5000,40962.0,4834.94467447
555000,560000,133,5000,41263.0,4839.65213678
560000,565000,134,5000,41564.0,4844.03724194
565000,570000,135,5000,41871.0,4839.58994048
570000,575000,136,5000,42178.0,4843.93695083
575000,580000,137,5000,42487.0,4848.75305066
580000,585000,138,5000,42797.0,4853.67082026
585000,590000,139,5000,43110.0,4843.43429975
590000,595000,140,5000,43423.0,4847.4222256
595000,600000,141,5000,43729.0,4851.41494681
600000,605000,142,5000,44036.0,4847.21083976
605000,610000,143,5000,44350.0,4851.87924937
610000,615000,144,5000,44664.0,4856.78381887
615000,620000,145,5000,44968.0,4860.90512347
620000,625000,146,5000,45271.0,4864.60475692
625000,630000,147,5000,45583.0,4869.1082707
630000,635000,148,5000,45895.0,4873.45311377
635000,640000,149,5000,46210.0,4878.24491621
640000,645000,150,5000,46524.0,4874.42111059
645000,650000,151,5000,46831.0,4883.40498926
650000,655000,152,5000,47138.0,4893.38882011
655000,660000,153,5000,47461.0,4902.60278881
660000,665000,154,5000,47784.0,4912.26208859
665000,670000,155,5000,48097.0,4916.34782896
670000,675000,156,5000,48410.0,4920.73607426
675000,680000,157,5000,48724.0,4925.58696413
680000,685000,158,5000,49039.0,4911.65842919
685000,690000,159,5000,49353.0,4915.79657839
690000,695000,160,5000,49667.0,4919.56799609
695000,700000,161,5000,49980.0,4916.30234561
700000,705000,162,5000,50294.0,4920.65300362
705000,710000,163,5000,50605.0,4924.26575035
710000,715000,164,5000,50916.0,4927.95533454
715000,720000,165,5000,51229.0,4937.35178244
720000,725000,166,5000,51541.0,4945.61645939
725000,730000,167,5000,51846.0,4952.30282463
730000,735000,168,5000,52151.0,4960.45458585
735000,740000,169,5000,52465.0,4969.72453522
740000,745000,170,5000,52778.0,4976.64856151
745000,750000,171,5000,53082.0,4983.52668857
750000,755000,172,5000,53385.0,4989.72650389
755000,760000,173,5000,53685.0,4992.62894946
760000,765000,174,5000,53985.0,4998.95820272
765000,770000,175,5000,54295.0,5002.11382947
770000,775000,176,5000,54604.0,5009.91404253
775000,780000,177,5000,54917.0,5005.17040625
780000,785000,178,5000,55229.0,5012.34819459
785000,790000,179,5000,55544.0,5021.23378298
790000,795000,180,5000,55860.0,5028.50703059
795000,800000,181,5000,56174.0,5035.72266096
800000,805000,182,5000,56489.0,5042.74491733
805000,810000,183,5000,56805.0,5051.02775231
810000,815000,184,5000,57121.0,5058.155832
815000,820000,185,5000,57435.0,5065.16223279
820000,825000,186,5000,57749.0,5073.67133885
825000,830000,187,5000,58061.0,5079.70208368
830000,835000,188,5000,58373.0,5085.96688246
835000,840000,189,5000,58682.0,5093.50712285
840000,845000,190,5000,58991.0,5100.7619011
845000,850000,191,5000,59292.0,5108.29005744
850000,855000,192,5000,59592.0,5113.7910373
855000,860000,193,5000,59908.0,5120.07403125
860000,865000,194,5000,60223.0,5126.23460552
865000,870000,195,5000,60524.0,5131.61744635
870000,875000,196,5000,60825.0,5124.54389752
875000,880000,197,5000,61139.0,5131.33757157
880000,885000,198,5000,61453.0,5137.59854373
885000,890000,199,5000,61759.0,5143.1386775
890000,895000,200,5000,62065.0,5144.86011514
895000,900000,201,5000,62369.0,5146.54818531
900000,905000,202,5000,62674.0,5148.25733996
905000,910000,203,5000,62984.0,5149.98481046
910000,915000,204,5000,63294.0,5151.92324843
915000,920000,205,5000,63610.0,5158.53549155
920000,925000,206,5000,63925.0,5164.3161491
925000,930000,207,5000,64238.0,5169.47949511
930000,935000,208,5000,64550.0,5175.58002071
935000,940000,209,5000,64871.0,5178.51635269
940000,945000,210,5000,65192.0,5185.53728558
945000,950000,211,5000,65508.0,5191.18665179
950000,955000,212,5000,65824.0,5198.04347933
955000,960000,213,5000,66123.0,5202.87868506
960000,965000,214,5000,66422.0,5204.37275805
965000,970000,215,5000,66735.0,5197.98974849
970000,975000,216,5000,67047.0,5203.12004008
975000,980000,217,5000,67356.0,5207.54769424
980000,985000,218,5000,67664.0,5212.35101345
985000,990000,219,5000,67965.0,5216.85826645
990000,995000,220,5000,68265.0,5221.53606779
995000,1000000,221,5000,68593.0,5227.68909822
0,5000,222,5000,68920.0,4015.75771355
5000,10000,223,5000,69220.0,4021.95325121
10000,15000,224,5000,69521.0,4028.53868168
15000,20000,225,5000,69821.0,4034.96670671
20000,25000,226,5000,70121.0,4041.5249506
25000,30000,227,5000,70421.0,4045.95475776
30000,35000,228,5000,70721.0,4050.56094902
35000,40000,229,5000,71021.0,4054.99501482
40000,45000,230,5000,71321.0,4059.54515565
45000,50000,231,5000,71621.0,4063.99920603
50000,55000,232,5000,71922.0,4068.56836849
55000,60000,233,5000,72222.0,4073.06908898
60000,65000,234,5000,72522.0,4067.6733932
65000,70000,235,5000,72822.0,4072.14691788
70000,75000,236,5000,73122.0,4076.47870213
75000,80000,237,5000,73422.0,4077.22459276
80000,85000,238,5000,73722.0,4081.50380671
85000,90000,239,5000,74022.0,4085.85765861
90000,95000,240,5000,74322.0,4090.13617503
95000,100000,241,5000,74622.0,4090.6452128
100000,105000,242,5000,74922.0,4094.97081471
105000,110000,243,5000,75222.0,4099.09297218
110000,115000,244,5000,75523.0,4103.32533984
115000,120000,245,5000,75824.0,4107.50054802
120000,125000,246,5000,76124.0,4107.94699345
125000,130000,247,5000,76425.0,4112.18481269
130000,135000,248,5000,76726.0,4116.28451225
135000,140000,249,5000,77026.0,4120.34071209
140000,145000,250,5000,77327.0,4124.39196396
145000,150000,251,5000,77627.0,4128.47559047
150000,155000,252,5000,77928.0,4132.57804354
155000,160000,253,5000,78229.0,4130.59346742
160000,165000,254,5000,78529.0,4134.60393938
165000,170000,255,5000,78830.0,4138.57628273
170000,175000,256,5000,79130.0,4139.04381589
175000,180000,257,5000,79431.0,4142.97185322
180000,185000,258,5000,79732.0,4149.63304312
185000,190000,259,5000,80032.0,4156.06191569
190000,195000,260,5000,80333.0,4159.82601071
195000,200000,261,5000,80634.0,4163.70438222
200000,205000,262,5000,80934.0,4167.47938512
205000,210000,263,5000,81249.0,4173.93003899
210000,215000,264,5000,81564.0,4178.08525944
215000,220000,265,5000,81879.0,4183.81113106
220000,225000,266,5000,82194.0,4188.07050387
225000,230000,267,5000,82509.0,4193.77665834
230000,235000,268,5000,82824.0,4199.70864534
235000,240000,269,5000,83139.0,4205.44806559
240000,245000,270,5000,83454.0,4211.30991273
245000,250000,271,5000,83769.0,4217.01964492
250000,255000,272,5000,84084.0,4216.86027064
255000,260000,273,5000,84399.0,4222.55064696
260000,265000,274,5000,84714.0,4228.95795268
265000,270000,275,5000,85029.0,4234.60156594
270000,275000,276,5000,85344.0,4240.74895646
275000,280000,277,5000,85659.0,4246.42077292
280000,285000,278,5000,85974.0,4251.94326656
285000,290000,279,5000,86288.0,4257.30213486
290000,295000,280,5000,86603.0,4262.7946464
295000,300000,281,5000,86918.0,4266.62940126
300000,305000,282,5000,87233.0,4270.50460023
305000,310000,283,5000,87551.0,4276.77486032
310000,315000,284,5000,87869.0,4282.96785398
315000,320000,285,5000,88187.0,4288.39951986
320000,325000,286,5000,88505.0,4294.31046296
325000,330000,287,5000,88822.0,4298.08924314
330000,335000,288,5000,89140.0,4303.45217658
335000,340000,289,5000,89458.0,4307.25749197
340000,345000,290,5000,89776.0,4312.59429772
345000,350000,291,5000,90094.0,4312.60968161
350000,355000,292,5000,90411.0,4317.92283886
355000,360000,293,5000,90729.0,4323.1484423
360000,365000,294,5000,91047.0,4326.8684089
365000,370000,295,5000,91364.0,4330.35871011
370000,375000,296,5000,91682.0,4333.93877841
375000,380000,297,5000,92000.0,4337.43672459
380000,385000,298,5000,92318.0,4337.59003154
385000,390000,299,5000,92636.0,4341.23136243
390000,395000,300,5000,92954.0,4344.69754184
395000,400000,301,5000,93272.0,4350.27124246
400000,405000,302,5000,93590.0,4355.4041109
405000,410000,303,5000,93903.0,4360.16625089
410000,415000,304,5000,94217.0,4365.11337862
415000,420000,305,5000,94530.0,4370.80557191
420000,425000,306,5000,94844.0,4375.42497615
425000,430000,307,5000,95157.0,4380.1793362
430000,435000,308,5000,95470.0,4383.32973444
435000,440000,309,5000,95784.0,4386.53032835
440000,445000,310,5000,96097.0,4383.11639582
445000,450000,311,5000,96410.0,4388.75812326
450000,455000,312,5000,96724.0,4393.25027954
455000,460000,313,5000,97037.0,4398.0272465
460000,465000,314,5000,97350.0,4401.06717572
465000,470000,315,5000,97664.0,4406.48028493
470000,475000,316,5000,97977.0,4411.04208846
475000,480000,317,5000,98290.0,4414.03094881
480000,485000,318,5000,98604.0,4418.60563992
485000,490000,319,5000,98917.0,4421.56927235
490000,495000,320,5000,99231.0,4426.17648399
495000,500000,321,5000,99544.0,4430.67332716
500000,505000,322,5000,99858.0,4433.45295356
505000,510000,323,5000,100155.0,4436.0294008
510000,515000,324,5000,100453.0,4438.56089629
515000,520000,325,5000,100750.0,4438.00710588
520000,525000,326,5000,101048.0,4440.55479755
525000,530000,327,5000,101346.0,4440.042147
530000,535000,328,5000,101643.0,4444.8743397
535000,540000,329,5000,101941.0,4440.72561034
540000,545000,330,5000,102238.0,4443.24801078
545000,550000,331,5000,102536.0,4442.6375885
550000,555000,332,5000,102833.0,4442.04806101
555000,560000,333,5000,103131.0,4444.51834622
560000,565000,334,5000,103428.0,4443.94966548
565000,570000,335,5000,103726.0,4446.49806518
570000,575000,336,5000,104024.0,4445.86715117
575000,580000,337,5000,104321.0,4448.36363658
580000,585000,338,5000,104619.0,4447.45156216
585000,590000,339,5000,104917.0,4449.94823945
590000,595000,340,5000,105214.0,4454.54684535
595000,600000,341,5000,105512.0,4458.34346782
600000,605000,342,5000,105809.0,4460.76243246
605000,610000,343,5000,106121.0,4464.93485943
610000,615000,344,5000,106432.0,4467.75654175
615000,620000,345,5000,106744.0,4472.00327933
620000,625000,346,5000,107055.0,4476.28753575
625000,630000,347,5000,107366.0,4481.40189041
630000,635000,348,5000,107678.0,4479.7658656
635000,640000,349,5000,107989.0,4484.02804344
640000,645000,350,5000,108301.0,4488.66494492
645000,650000,351,5000,108612.0,4491.35428752
650000,655000,352,5000,108924.0,4495.43946758
655000,660000,353,5000,109235.0,4499.60448109
660000,665000,354,5000,109546.0,4503.72392721
665000,670000,355,5000,109858.0,4508.65608996
670000,675000,356,5000,110169.0,4513.2429044
675000,680000,357,5000,110481.0,4517.35219067
680000,685000,358,5000,110792.0,4521.89411104
685000,690000,359,5000,111103.0,4525.93604358
690000,695000,360,5000,111415.0,4530.54334841
695000,700000,361,5000,111726.0,4535.02829113
700000,705000,362,5000,112037.0,4539.00092486
705000,710000,363,5000,112343.0,4543.55351483
710000,715000,364,5000,112648.0,4547.12200529
715000,720000,365,5000,112954.0,4550.81206441
720000,725000,366,5000,113259.0,4555.13278305
725000,730000,367,5000,113565.0,4553.47953034
730000,735000,368,5000,113870.0,4557.78462182
735000,740000,369,5000,114176.0,4561.34249791
740000,745000,370,5000,114481.0,4564.98135534
745000,750000,371,5000,114787.0,4568.52917258
750000,755000,372,5000,115092.0,4570.65752939
755000,760000,373,5000,115398.0,4574.71931634
760000,765000,374,5000,115703.0,4578.24368308
765000,770000,375,5000,116009.0,4581.79095317
770000,775000,376,5000,116315.0,4583.82156235
775000,780000,377,5000,116620.0,4585.89435241
780000,785000,378,5000,116926.0,4585.08499096
785000,790000,379,5000,117231.0,4587.02996295
790000,795000,380,5000,117536.0,4589.07323053
795000,800000,381,5000,117842.0,4591.07299662
800000,805000,382,5000,118148.0,4593.09682926
805000,810000,383,5000,118460.0,4595.52706994
810000,815000,384,5000,118773.0,4597.98937275
815000,820000,385,5000,119085.0,4600.42657528
820000,825000,386,5000,119397.0,4597.81115222
825000,830000,387,5000,119710.0,4600.2999754
830000,835000,388,5000,120022.0,4602.62593152
835000,840000,389,5000,120334.0,4605.01581396
840000,845000,390,5000,120647.0,4607.42060652
845000,850000,391,5000,120959.0,4609.77876096
850000,855000,392,5000,121271.0,4612.1580415
855000,860000,393,5000,121584.0,4614.44887976
860000,865000,394,5000,121896.0,4618.65376489
865000,870000,395,5000,122209.0,4622.37256203
870000,875000,396,5000,122521.0,4626.77134343
875000,880000,397,5000,122833.0,4630.41757592
880000,885000,398,5000,123146.0,4634.66495203
885000,890000,399,5000,123458.0,4638.35094351
890000,895000,400,5000,123771.0,4642.3751364
895000,900000,401,5000,124083.0,4646.43480034
900000,905000,402,5000,124396.0,4650.72874586
905000,910000,403,5000,124690.0,4653.86132931
910000,915000,404,5000,124985.0,4657.03055805
915000,920000,405,5000,125280.0,4656.10944467
920000,925000,406,5000,125575.0,4659.18874414
925000,930000,407,5000,125870.0,4660.81800047
930000,935000,408,5000,126165.0,4663.89717311
935000,940000,409,5000,126460.0,4665.59806394
940000,945000,410,5000,126755.0,4667.33865279
945000,950000,411,5000,127050.0,4669.00380326
950000,955000,412,5000,127345.0,4670.60266707
955000,960000,413,5000,127639.0,4672.24804453
960000,965000,414,5000,127934.0,4676.05230188
965000,970000,415,5000,128229.0,4678.90637825
970000,975000,416,5000,128524.0,4680.5762659
975000,980000,417,5000,128819.0,4682.12035906
980000,985000,418,5000,129114.0,4683.76887546
985000,990000,419,5000,129409.0,4682.62917706
990000,995000,420,5000,129704.0,4684.30795013
995000,1000000,421,5000,129999.0,4685.9189669
1000000,1005000,422,5000,130294.0,4687.57915544
1005000,1010000,423,5000,130601.0,4686.63027405
1010000,1015000,424,5000,130908.0,4683.67801192
1015000,1020000,425,5000,131216.0,4685.43377017
1020000,1025000,426,5000,131523.0,4687.1075888
1025000,1030000,427,5000,131830.0,4688.82465894
1030000,1035000,428,5000,132137.0,4690.47871012
1035000,1040000,429,5000,132445.0,4694.17356974
1040000,1045000,430,5000,132752.0,4697.16777538
1045000,1050000,431,5000,133059.0,4698.78761874
1050000,1055000,432,5000,133367.0,4702.43233617
1055000,1060000,433,5000,133674.0,4705.36684144
1060000,1065000,434,5000,133981.0,4708.39895725
1065000,1070000,435,5000,134289.0,4711.38307238
1070000,1075000,436,5000,134596.0,4714.27128225
1075000,1080000,437,5000,134903.0,4715.91209572
1080000,1085000,438,5000,135211.0,4714.8735942
1085000,1090000,439,5000,135518.0,4713.87893849
1090000,1095000,440,5000,135825.0,4707.60265917
1095000,1100000,441,5000,136133.0,4701.44788053
1100000,1105000,442,5000,136440.0,4695.29643078
1105000,1110000,443,5000,136753.0,4684.63473131
1110000,1115000,444,5000,137066.0,4678.72244737
1115000,1120000,445,5000,137379.0,4672.78718298
1120000,1125000,446,5000,137692.0,4659.04262177
1125000,1130000,447,5000,138005.0,4653.27494678
1130000,1135000,448,5000,138318.0,4639.65507057
1135000,1140000,449,5000,138631.0,4626.31828541
1140000,1145000,450,5000,138944.0,4620.68720335
1145000,1150000,451,5000,139257.0,4615.17810428
1150000,1155000,452,5000,139570.0,4602.0475206
1155000,1160000,453,5000,139883.0,4589.12540489
1160000,1165000,454,5000,140196.0,4576.28272447
1165000,1170000,455,5000,140509.0,4570.94578139
1170000,1175000,456,5000,140822.0,4565.7038517
1175000,1180000,457,5000,141135.0,4569.40344224
1180000,1185000,458,5000,141448.0,4572.4816021
1185000,1190000,459,5000,141761.0,4574.40106902
1190000,1195000,460,5000,142074.0,4578.05501308
1195000,1200000,461,5000,142387.0,4581.07104206
1200000,1205000,462,5000,142700.0,4578.90868056
1205000,1210000,463,5000,143008.0,4581.8078135
1210000,1215000,464,5000,143317.0,4584.70959928
1215000,1220000,465,5000,143625.0,4588.18641012
1220000,1225000,466,5000,143933.0,4591.06907413
1225000,1230000,467,5000,144241.0,4593.96776136
1230000,1235000,468,5000,144550.0,4595.70641502
1235000,1240000,469,5000,144858.0,4597.32804694
1240000,1245000,470,5000,145166.0,4596.70664585
1245000,1250000,471,5000,145475.0,4598.35971042
1250000,1255000,472,5000,145783.0,4600.05363985
1255000,1260000,473,5000,146092.0,4603.44329431
1260000,1265000,474,5000,146400.0,4605.03358224
1265000,1270000,475,5000,146708.0,4606.74557872
1270000,1275000,476,5000,147017.0,4610.17873572
1275000,1280000,477,5000,147325.0,4613.01072484
1280000,1285000,478,5000,147633.0,4615.79110695
1285000,1290000,479,5000,147942.0,4618.61636197
1290000,1295000,480,5000,148250.0,4621.3999418
1295000,1300000,481,5000,148558.0,4620.80216073
1300000,1305000,482,5000,148867.0,4623.64890563
1305000,1310000,483,5000,149181.0,4625.34490214
1310000,1315000,484,5000,149494.0,4628.82257377
1315000,1320000,485,5000,149808.0,4631.6645918
1320000,1325000,486,5000,150122.0,4634.56157117
1325000,1330000,487,5000,150435.0,4637.38020856
1330000,1335000,488,5000,150749.0,4640.16204495
1335000,1340000,489,5000,151063.0,4642.97959296
1340000,1345000,490,5000,151377.0,4645.803404
1345000,1350000,491,5000,151691.0,4648.56863883
1350000,1355000,492,5000,152004.0,4650.20528789
1355000,1360000,493,5000,152318.0,4651.78052431
1360000,1365000,494,5000,152632.0,4655.09486234
1365000,1370000,495,5000,152946.0,4657.83803475
1370000,1375000,496,5000,153259.0,4660.60315554
1375000,1380000,497,5000,153573.0,4663.26166835
1380000,1385000,498,5000,153887.0,4666.06481094
1385000,1390000,499,5000,154201.0,4669.44791993
1390000,1395000,500,5000,154514.0,4668.98672427
1395000,1400000,501,5000,154828.0,4671.73324345
1400000,1405000,502,5000,155142.0,4674.41114735
1405000,1410000,503,5000,155449.0,4677.61260766
1410000,1415000,504,5000,155755.0,4680.07831033
1415000,1420000,505,5000,156062.0,4681.50570915
1420000,1425000,506,5000,156368.0,4683.9644877
1425000,1430000,507,5000,156675.0,4687.05559851
1430000,1435000,508,5000,156982.0,4689.53803005
1435000,1440000,509,5000,157288.0,4691.99350042
1440000,1445000,510,5000,157594.0,4694.44869439
1445000,1450000,511,5000,157901.0,4696.94009848
1450000,1455000,512,5000,158207.0,4699.22626348
1455000,1460000,513,5000,158514.0,4701.71860702
1460000,1465000,514,5000,158820.0,4704.10087685
1465000,1470000,515,5000,159127.0,4706.60772241
1470000,1475000,516,5000,159433.0,4709.53249056
1475000,1480000,517,5000,159740.0,4711.99890721
1480000,1485000,518,5000,160047.0,4714.48604533
1485000,1490000,519,5000,160353.0,4713.17381427
1490000,1495000,520,5000,160660.0,4715.62777475
1495000,1500000,521,5000,160966.0,4718.44429029
1500000,1505000,522,5000,161273.0,4719.74119551
1505000,1510000,523,5000,161583.0,4721.08552352
1510000,1515000,524,5000,161893.0,4722.44875059
1515000,1520000,525,5000,162203.0,4723.81302738
1520000,1525000,526,5000,162512.0,4725.07652875
1525000,1530000,527,5000,162823.0,4726.46183705
1530000,1535000,528,5000,163133.0,4727.79013665
1535000,1540000,529,5000,163442.0,4730.69957652
1540000,1545000,530,5000,163752.0,4731.92656151
1545000,1550000,531,5000,164062.0,4733.19281015
1550000,1555000,532,5000,164372.0,4734.2926591
1555000,1560000,533,5000,164682.0,4735.55243617
1560000,1565000,534,5000,164992.0,4736.86949065
1565000,1570000,535,5000,165302.0,4739.74320657
1570000,1575000,536,5000,165612.0,4741.03539719
1575000,1580000,537,5000,165922.0,4742.34242971
1580000,1585000,538,5000,166232.0,4739.39713789
1585000,1590000,539,5000,166542.0,4740.69164048
1590000,1595000,540,5000,166852.0,4741.93563911
1595000,1600000,541,5000,167162.0,4743.24026697
1600000,1605000,542,5000,167472.0,4744.51136015
1605000,1610000,543,5000,167789.0,4747.5848165
1610000,1615000,544,5000,168106.0,4749.06413629
1615000,1620000,545,5000,168423.0,4748.37125968
1620000,1625000,546,5000,168740.0,4749.88291988
1625000,1630000,547,5000,169057.0,4751.3593358
1630000,1635000,548,5000,169374.0,4752.87139462
1635000,1640000,549,5000,169691.0,4755.85462236
1640000,1645000,550,5000,170008.0,4758.28317412
1645000,1650000,551,5000,170325.0,4760.80705727
1650000,1655000,552,5000,170642.0,4763.26415432
1655000,1660000,553,5000,170959.0,4766.30710526
1660000,1665000,554,5000,171276.0,4768.79263241
1665000,1670000,555,5000,171593.0,4771.91444104
1670000,1675000,556,5000,171910.0,4774.43374978
1675000,1680000,557,5000,172227.0,4773.45470668
1680000,1685000,558,5000,172544.0,4775.97091619
1685000,1690000,559,5000,172862.0,4778.46966343
1690000,1695000,560,5000,173179.0,4781.48054581
1695000,1700000,561,5000,173496.0,4784.39700358
1700000,1705000,562,5000,173813.0,4786.88140549
1705000,1710000,563,5000,174119.0,4789.08077293
1710000,1715000,564,5000,174426.0,4791.65795382
1715000,1720000,565,5000,174732.0,4793.77153361
1720000,1725000,566,5000,175039.0,4794.86980481
1725000,1730000,567,5000,175345.0,4797.36286794
1730000,1735000,568,5000,175652.0,4799.52215327
1735000,1740000,569,5000,175958.0,4801.57554286
1740000,1745000,570,5000,176265.0,4802.67036501
1745000,1750000,571,5000,176571.0,4805.21385411
1750000,1755000,572,5000,176878.0,4807.85539558
1755000,1760000,573,5000,177185.0,4810.56537548
1760000,1765000,574,5000,177491.0,4811.63982069
1765000,1770000,575,5000,177798.0,4814.25458575
1770000,1775000,576,5000,178104.0,4812.91814877
1775000,1780000,577,5000,178411.0,4815.53754827
1780000,1785000,578,5000,178717.0,4817.54755905
1785000,1790000,579,5000,179024.0,4818.6404475
1790000,1795000,580,5000,179331.0,4821.30422165
1795000,1800000,581,5000,179637.0,4823.78938154
1800000,1805000,582,5000,179944.0,4825.91347524
1805000,1810000,583,5000,180258.0,4828.07820104
1810000,1815000,584,5000,180573.0,4830.32288922
1815000,1820000,585,5000,180888.0,4832.50480001
1820000,1825000,586,5000,181202.0,4834.75162236
1825000,1830000,587,5000,181517.0,4836.9263771
1830000,1835000,588,5000,181831.0,4839.53951654
1835000,1840000,589,5000,182146.0,4841.77262696
