Number_Clusters,Number_Points_per_Cluster,        Number_Dim,Number_Points_per_Message,Interval,        Number_Partitions, Time
100,100,3,5000,120,1056,0.16126
100,1000,3,5000,120,1056,0.89327
100,10000,3,5000,120,1056,6.22121
100,100000,3,5000,120,1056,62.42304
100,1000000,3,5000,120,1056,589.02447
