Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,312.0,3739.57417721
0,5000,2,5000,622.0,3434.60476579
5000,10000,3,5000,929.0,3569.01228016
10000,15000,4,5000,1236.0,4020.83240766
15000,20000,5,5000,1543.0,4355.12760048
20000,25000,6,5000,1859.0,4283.20292505
25000,30000,7,5000,2167.0,4224.97847455
30000,35000,8,5000,2469.0,4171.26993991
35000,40000,9,5000,2786.0,4104.54903366
40000,45000,10,5000,3101.0,4087.83571891
45000,50000,11,5000,3410.0,4228.83785565
50000,55000,12,5000,3715.0,4350.27451515
55000,60000,13,5000,4025.0,4310.53420824
60000,65000,14,5000,4341.0,4422.16413096
65000,70000,15,5000,4648.0,4515.47910953
70000,75000,16,5000,4954.0,4599.3483921
75000,80000,17,5000,5264.0,4550.16511844
80000,85000,18,5000,5570.0,4734.71137588
85000,90000,19,5000,5878.0,4898.09179418
90000,95000,20,5000,6189.0,5059.43955113
95000,100000,21,5000,6499.0,5179.89769644
0,5000,22,5000,6803.0,4711.84819757
5000,10000,23,5000,7106.0,4513.68569192
10000,15000,24,5000,7409.0,4347.48157809
15000,20000,25,5000,7723.0,4329.5163137
20000,25000,26,5000,8036.0,4388.5228975
25000,30000,27,5000,8348.0,4478.82873077
30000,35000,28,5000,8660.0,4547.32103878
35000,40000,29,5000,8970.0,4662.3828041
40000,45000,30,5000,9279.0,4763.52028976
45000,50000,31,5000,9590.0,4843.73992046
50000,55000,32,5000,9901.0,4941.35609071
55000,60000,33,5000,10217.0,5018.83814655
60000,65000,34,5000,10533.0,5114.13210066
65000,70000,35,5000,10849.0,5207.14298747
70000,75000,36,5000,11164.0,5277.23651617
75000,80000,37,5000,11482.0,5347.74306092
80000,85000,38,5000,11799.0,5376.88515716
85000,90000,39,5000,12115.0,5403.54399969
90000,95000,40,5000,12431.0,5467.14578575
95000,100000,41,5000,12739.0,5486.98661907
100000,105000,42,5000,13048.0,5544.32561692
105000,110000,43,5000,13356.0,5600.67635313
110000,115000,44,5000,13664.0,5616.76052336
115000,120000,45,5000,13978.0,5634.33161841
120000,125000,46,5000,14292.0,5687.97757791
125000,130000,47,5000,14593.0,5745.83658659
130000,135000,48,5000,14895.0,5793.60719157
135000,140000,49,5000,15208.0,5843.35558006
140000,145000,50,5000,15522.0,5919.72549868
145000,150000,51,5000,15843.0,5969.57002457
150000,155000,52,5000,16164.0,6017.53208715
155000,160000,53,5000,16466.0,6023.2899218
160000,165000,54,5000,16767.0,6028.43905474
165000,170000,55,5000,17079.0,6037.16240552
170000,175000,56,5000,17391.0,6079.11990268
175000,180000,57,5000,17690.0,6083.41324
180000,185000,58,5000,17989.0,6120.74988819
185000,190000,59,5000,18301.0,6159.91401667
190000,195000,60,5000,18614.0,6165.9789576
195000,200000,61,5000,18937.0,6208.09696406
200000,205000,62,5000,19259.0,6248.63908171
205000,210000,63,5000,19574.0,6286.53458829
210000,215000,64,5000,19889.0,6324.42063947
215000,220000,65,5000,20201.0,6328.79876366
220000,225000,66,5000,20512.0,6319.04312717
225000,230000,67,5000,20831.0,6356.35422098
230000,235000,68,5000,21149.0,6362.63529352
235000,240000,69,5000,21459.0,6397.16437904
240000,245000,70,5000,21769.0,6399.88912536
245000,250000,71,5000,22084.0,6403.28825212
250000,255000,72,5000,22400.0,6406.86989778
255000,260000,73,5000,22712.0,6407.91072073
260000,265000,74,5000,23024.0,6410.2186363
265000,270000,75,5000,23323.0,6437.32109214
270000,275000,76,5000,23623.0,6464.77536034
275000,280000,77,5000,23936.0,6465.63109587
280000,285000,78,5000,24250.0,6494.38808615
285000,290000,79,5000,24563.0,6494.97086014
290000,295000,80,5000,24877.0,6495.57494507
295000,300000,81,5000,25192.0,6497.29799333
300000,305000,82,5000,25506.0,6525.70875785
305000,310000,83,5000,25806.0,6523.26077697
310000,315000,84,5000,26105.0,6566.82980058
315000,320000,85,5000,26422.0,6595.46324705
320000,325000,86,5000,26739.0,6635.39589865
325000,330000,87,5000,27047.0,6671.91748803
330000,335000,88,5000,27354.0,6708.31156982
335000,340000,89,5000,27669.0,6747.33336399
340000,345000,90,5000,27984.0,6772.19079565
345000,350000,91,5000,28297.0,6795.63887412
350000,355000,92,5000,28610.0,6818.61954008
355000,360000,93,5000,28927.0,6865.04968535
360000,365000,94,5000,29244.0,6902.58431835
365000,370000,95,5000,29551.0,6897.28559574
370000,375000,96,5000,29859.0,6937.64504415
375000,380000,97,5000,30158.0,6969.8714591
380000,385000,98,5000,30457.0,6988.94551074
385000,390000,99,5000,30757.0,7020.61692709
390000,395000,100,5000,31057.0,7051.82021159
395000,400000,101,5000,31373.0,7092.02688513
400000,405000,102,5000,31690.0,7126.30142486
405000,410000,103,5000,32005.0,7159.5515722
410000,415000,104,5000,32321.0,7182.29603707
415000,420000,105,5000,32627.0,7220.5002663
420000,425000,106,5000,32933.0,7249.33551125
425000,430000,107,5000,33252.0,7268.98646699
430000,435000,108,5000,33570.0,7301.51639228
435000,440000,109,5000,33870.0,7317.25474917
440000,445000,110,5000,34169.0,7346.02799191
445000,450000,111,5000,34487.0,7364.38586197
450000,455000,112,5000,34804.0,7395.17004277
455000,460000,113,5000,35117.0,7424.28629644
460000,465000,114,5000,35429.0,7441.1019449
465000,470000,115,5000,35743.0,7457.06730511
470000,475000,116,5000,36056.0,7491.40392351
475000,480000,117,5000,36359.0,7505.4506122
480000,485000,118,5000,36662.0,7531.27370172
485000,490000,119,5000,36972.0,7546.44094771
490000,495000,120,5000,37281.0,7572.69514143
495000,500000,121,5000,37596.0,7562.6258715
500000,505000,122,5000,37910.0,7596.54576931
505000,510000,123,5000,38239.0,7603.78932459
510000,515000,124,5000,38568.0,7633.61807531
515000,520000,125,5000,38890.0,7662.06963389
520000,525000,126,5000,39212.0,7698.22745906
525000,530000,127,5000,39529.0,7725.41775488
530000,535000,128,5000,39846.0,7740.61950083
535000,540000,129,5000,40149.0,7766.2896706
540000,545000,130,5000,40453.0,7778.42085149
