CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-1032.1501739,11.0814290047,11.0912151337,13.388436079,22.9399399757,43.0981800556
unit.000001,-1032.14998507,12.5661790371,12.5903840065,16.1838419437,25.8531770706,45.5380649567
unit.000002,-1032.14978099,12.6471850872,12.6632459164,16.3532919884,25.9073569775,45.6555259228
unit.000003,-1032.14963889,15.4026689529,15.4175050259,19.3266670704,29.4696729183,49.6263489723
unit.000004,-1032.14948988,15.5085959435,15.5235209465,19.4060330391,29.9472060204,49.7877941132
unit.000005,-1032.14934993,14.4975371361,14.5132870674,18.7630400658,28.9632530212,48.4189810753
unit.000006,-1032.14921093,14.9898519516,15.0058450699,19.0563600063,29.2573459148,49.0309760571
unit.000007,-1032.14906788,15.7826290131,15.7991571426,19.5472819805,30.4715640545,50.6006691456
unit.000008,-1032.14892387,15.852668047,15.8686230183,19.5979790688,29.8613090515,50.1672179699
unit.000009,-1032.14878392,15.9298131466,15.9492230415,19.6631319523,30.235845089,50.6638710499
unit.000010,-1032.14864588,17.0251309872,17.043268919,20.3681211472,30.5525901318,51.7604341507
unit.000011,-1032.14849806,16.1306509972,16.1566839218,19.7823600769,29.6793601513,50.3852391243
unit.000012,-1032.14835596,18.2440869808,18.3001339436,21.0493690968,31.5638101101,52.9578640461
unit.000013,-1032.14821506,18.5642940998,18.5788719654,21.3666639328,30.9294199944,53.5032749176
unit.000014,-1032.14807701,18.8381390572,18.8611469269,22.1904001236,31.9183731079,54.1637940407
unit.000015,-1032.14793801,16.5253820419,16.5519349575,20.0212440491,29.9084320068,51.0526311398
unit.000016,-1032.147789,19.3599181175,19.3844521046,23.9081289768,33.6872329712,55.5938029289
unit.000017,-1032.14763188,19.5656099319,19.5766019821,24.6417660713,34.4328651428,56.0832519531
unit.000018,-1032.14748693,19.8624880314,19.8777971268,26.0750050545,36.0220749378,56.8499479294
unit.000019,-1032.14734602,20.1398329735,20.1515409946,27.389922142,36.2425861359,57.5006670952
unit.000020,-1032.14720607,20.4287199974,20.4407329559,28.6787419319,38.3434660435,58.1971709728
unit.000021,-1032.14706302,20.8161859512,20.8276760578,29.7933111191,39.3240540028,58.9222919941
unit.000022,-1032.14691901,21.1156420708,21.1313009262,30.9426960945,41.065032959,59.5777869225
unit.000023,-1032.14678001,17.1560981274,17.1750400066,20.4502179623,30.4428889751,51.9267799854
unit.000024,-1032.14663696,17.1974110603,17.2209949493,20.477823019,30.5678150654,51.9804019928
unit.000025,-1032.14649296,17.3007791042,17.3338420391,20.545746088,30.480880022,52.1350340843
unit.000026,-1032.14633608,17.3650009632,17.3891429901,20.5850660801,30.4574530125,52.1978499889
unit.000027,-1032.14619803,17.4270679951,17.4425520897,20.6254501343,30.3597829342,52.2957501411
unit.000028,-1032.14605904,17.5025660992,17.521146059,20.7626070976,28.5797560215,52.4037630558
unit.000029,-1032.14592099,17.5810570717,17.6054079533,20.8165619373,30.3935749531,52.5107889175
unit.000030,-1032.1457839,17.7661061287,17.8320951462,20.8871440887,32.2817771435,52.6270139217
unit.000031,-1032.14564204,27.4348399639,27.5011389256,33.8170340061,43.2474279404,64.7933671474
unit.000032,-1032.14549494,28.517054081,28.5584099293,34.1674079895,44.1761980057,65.4120650291
unit.000033,-1032.14535594,10.9736571312,10.984498024,13.0957801342,22.931000948,43.0401771069
unit.000034,-1032.1452179,18.2746651173,18.3190879822,21.0641970634,31.2971990108,53.0116970539
unit.000035,-1032.145082,18.3772280216,18.4141709805,21.1149749756,30.6715660095,53.1222710609
unit.000036,-1032.14494085,18.4283680916,18.4649059772,21.1572511196,31.2986469269,53.179557085
unit.000037,-1032.14480305,18.474241972,18.5440750122,21.2263839245,31.1738469601,53.2880060673
unit.000038,-1032.14466286,18.5080001354,18.5716710091,21.2744829655,31.4367179871,53.3928761482
unit.000039,-1032.14449286,18.5875160694,18.6016380787,21.4157710075,31.0539610386,53.5571820736
unit.000040,-1032.14435005,18.6330080032,18.6439681053,21.55666399,31.0481700897,53.6653449535
unit.000041,-1032.14421105,18.6671960354,18.6783869267,21.6617209911,31.1770501137,53.7703790665
unit.000042,-1032.14402294,18.7129180431,18.7339379787,21.793874979,31.3032419682,53.8801119328
unit.000043,-1032.14383602,18.7591810226,18.7708370686,21.920468092,31.4444611073,53.9878740311
unit.000044,-1032.14363694,12.8122119904,12.831236124,16.6554760933,26.8047070503,45.8809120655
unit.000045,-1032.14348388,13.4142949581,13.437664032,17.7147579193,27.937538147,46.8544859886
unit.000046,-1032.14333892,18.8949761391,18.9066469669,22.3784070015,32.0501070023,54.3241291046
unit.000047,-1032.14319706,18.9287929535,18.9399909973,22.4881260395,31.9240369797,54.390319109
unit.000048,-1032.14306188,18.9844300747,19.030449152,22.6784751415,32.5387589931,54.5678191185
unit.000049,-1032.14292097,19.0277359486,19.0564100742,22.8165979385,32.4095580578,54.6782240868
unit.000050,-1032.14277506,19.0602419376,19.0707390308,22.9108829498,32.4190189838,54.7554240227
unit.000051,-1032.14263487,19.1164460182,19.1528880596,23.0981619358,32.4292690754,54.9081101418
unit.000052,-1032.14248991,19.1707100868,19.1819720268,23.275812149,32.3001980782,55.0339231491
unit.000053,-1032.14233994,19.2037279606,19.2236819267,23.3901600838,32.7615640163,55.1296510696
unit.000054,-1032.14219785,19.2482321262,19.2595160007,23.5299210548,31.4522171021,55.2694311142
unit.000055,-1032.14201689,18.5316169262,18.5745630264,21.3151590824,30.8140571117,53.4467439651
unit.000056,-1032.14186597,18.7931210995,18.8041441441,22.0322420597,31.5698339939,54.0554261208
unit.000057,-1032.14172697,19.0495231152,19.0602209568,22.8794300556,32.2936959267,54.7331490517
unit.000058,-1032.14158797,19.4960529804,19.5080089569,24.4266679287,34.0606410503,55.921546936
unit.000059,-1032.14143586,19.5206000805,19.5322749615,24.5034811497,34.1935770512,55.9753799438
unit.000060,-1032.14129686,19.5434250832,19.5544960499,24.568805933,34.3113460541,56.0294251442
unit.000061,-1032.14115906,19.5875711441,19.6219489574,24.7260260582,33.5761671066,56.1369450092
unit.000062,-1032.14102101,19.6504080296,19.6620180607,24.9647259712,34.6829090118,56.2452061176
unit.000063,-1032.14088297,19.7191700935,19.7456390858,25.275881052,34.3175389767,56.4059920311
unit.000064,-1032.14074206,22.2990059853,22.3342239857,31.8690080643,41.5125410557,60.9203259945
unit.000065,-1032.14060307,19.8004930019,19.8356010914,25.7204401493,35.784651041,56.7090120316
unit.000066,-1032.14046001,11.0629079342,11.0801920891,13.3482971191,22.9753921032,43.208384037
unit.000067,-1032.14032102,24.0173430443,24.0769290924,32.8250479698,42.2771480083,62.8512871265
unit.000068,-1032.14017797,25.1327130795,25.1821820736,33.2200341225,42.8237969875,63.7025690079
unit.000069,-1032.14003992,24.5726051331,24.5958499908,33.0512490273,42.700204134,63.3655540943
unit.000070,-1032.13990092,27.2554659843,27.3381941319,33.7582659721,43.2377691269,64.687816143
unit.000071,-1032.13976598,28.4189770222,28.442150116,34.0906500816,43.9604890347,65.2992579937
unit.000072,-1032.13962793,29.0872459412,29.126265049,34.5038220882,44.0890889168,65.9710240364
unit.000073,-1032.13947701,19.3490970135,19.3764159679,23.8757920265,33.2193589211,55.5493581295
unit.000074,-1032.13933706,22.797729969,22.8135521412,32.1369850636,41.736727953,61.4112651348
unit.000075,-1032.13915491,20.1859130859,20.1980030537,27.6216509342,37.895884037,57.609069109
unit.000076,-1032.13900399,8.09838104248,8.11570310593,8.12637615204,17.9773850441,31.4117441177
unit.000077,-1032.13886595,8.81748914719,8.84473514557,9.18641996384,18.9552540779,33.8009910583
unit.000078,-1032.13872504,20.2905061245,20.3017690182,28.0652730465,37.5531520844,57.862388134
unit.000079,-1032.13858604,9.35416698456,9.37042093277,10.060115099,19.7494010925,35.4248249531
unit.000080,-1032.13843989,9.80165410042,9.82532811165,10.9486920834,20.7155339718,38.2439329624
unit.000081,-1032.13829207,10.3719351292,10.3865859509,11.921651125,21.7414960861,40.2777240276
unit.000082,-1032.13814807,20.5224299431,20.5410299301,29.0171351433,38.2314269543,58.4155080318
unit.000083,-1032.13801098,11.5339801311,11.5518679619,14.2092590332,23.8363170624,42.7103700638
unit.000084,-1032.13787293,11.9056990147,11.9228510857,14.8584430218,24.9009521008,44.6154551506
unit.000085,-1032.13773394,12.3053619862,12.3206520081,15.6133580208,25.8778469563,45.1546070576
unit.000086,-1032.13758993,12.748652935,12.7715470791,16.5253949165,26.058371067,45.8145730495
unit.000087,-1032.13744092,13.2668011189,13.2858331203,17.4521329403,27.3831000328,46.4603481293
unit.000088,-1032.13730288,20.9080090523,20.9319939613,30.2735910416,39.7649960518,59.1431391239
unit.000089,-1032.13716292,20.9430160522,20.9545779228,30.4724910259,40.2976930141,59.2043011189
unit.000090,-1032.13702297,14.8426420689,14.8588840961,18.9646599293,29.3939759731,48.8592810631
unit.000091,-1032.13688087,15.3248491287,15.3408551216,19.2750499249,29.681704998,49.5660779476
unit.000092,-1032.13673997,15.7992191315,15.8154771328,19.5598769188,29.8447301388,50.1111431122
unit.000093,-1032.13660097,16.3273949623,16.3439369202,19.9023330212,30.1597900391,50.8905799389
unit.000094,-1032.13645601,16.848829031,16.8708951473,20.244426012,30.3328640461,51.5355379581
unit.000095,-1032.13631487,17.3494000435,17.3648090363,20.5717430115,30.423181057,52.1886370182
unit.000096,-1032.13616085,17.9554269314,17.9940969944,20.9531490803,30.8065099716,52.7843739986
unit.000097,-1032.13597894,18.3320240974,18.3578691483,21.0889251232,30.683011055,53.0667059422
unit.000098,-1032.13583994,18.4167699814,18.4461960793,21.1428360939,30.8106861115,53.1761469841
unit.000099,-1032.13570285,10.9843521118,11.0014901161,13.1333329678,22.8932011127,42.3779020309
unit.000100,-1032.13556504,18.4964959621,18.566108942,21.2594430447,31.6830811501,53.3418040276
unit.000101,-1032.13541508,18.5539450645,18.5774009228,21.3495759964,30.9313070774,53.5004551411
unit.000102,-1032.13527393,18.5429999828,18.5759699345,21.3321909904,30.8182189465,53.4491269588
unit.000103,-1032.13513589,11.2212030888,11.2449600697,13.7208161354,23.3677821159,42.2665529251
unit.000104,-1032.13499808,11.6016130447,11.6349830627,14.3368179798,24.0537660122,42.8155519962
unit.000105,-1032.13485909,11.9603540897,11.9758491516,14.9659121037,24.9919250011,44.6724009514
unit.000106,-1032.13471699,12.3726730347,12.3965201378,15.8145530224,25.9254369736,45.2613019943
unit.000107,-1032.13457894,18.8040139675,18.8165519238,22.0752570629,31.5713551044,54.0960879326
unit.000108,-1032.13443494,18.8489971161,18.8779470921,22.2213439941,31.7920520306,54.2040369511
unit.000109,-1032.13428402,13.8754270077,13.898911953,18.3827250004,28.5163469315,47.605987072
unit.000110,-1032.13412499,14.4135711193,14.4363920689,18.7129940987,28.6749489307,48.307641983
unit.000111,-1032.13397694,14.8992099762,14.9221739769,19.0029990673,28.5894460678,48.9180819988
unit.000112,-1032.13379002,15.3651280403,15.3814840317,19.3012959957,29.61115098,49.569425106
unit.000113,-1032.13361096,15.891201973,15.907585144,19.6332290173,29.8632941246,50.1668241024
unit.000114,-1032.13341808,16.408561945,16.4244151115,19.9536581039,30.0242800713,50.5439550877
unit.000115,-1032.13322496,16.9479839802,16.9645049572,20.3116750717,30.4002959728,51.6456360817
unit.000116,-1032.13304186,17.4052169323,17.4272339344,20.6122400761,30.4500260353,52.2512819767
unit.000117,-1032.1328609,18.1411991119,18.1963860989,21.0088970661,31.4346449375,52.8995680809
unit.000118,-1032.13269091,19.2812380791,19.293380022,23.6538331509,33.6855909824,55.34720397
unit.000119,-1032.13248706,19.3380010128,19.3721261024,23.8413000107,33.1084001064,55.5404989719
unit.000120,-1032.13233089,19.3812050819,19.3919999599,23.9776320457,33.8122241497,55.6470870972
unit.000121,-1032.13217306,19.4380800724,19.4492280483,24.1785979271,33.8151950836,55.7645130157
unit.000122,-1032.13203192,19.4723689556,19.4844260216,24.3447239399,34.0592269897,55.8672859669
unit.000123,-1032.13189006,19.8241069317,19.8453321457,25.9027950764,36.0115449429,56.7630660534
unit.000124,-1032.13174391,20.106470108,20.1179199219,27.2600049973,36.8098289967,57.4256839752
unit.000125,-1032.131603,20.3704829216,20.3823471069,28.4470059872,38.1220269203,58.0508451462
unit.000126,-1032.13145494,20.7587349415,20.7929739952,29.5262451172,39.1041779518,58.7682359219
unit.000127,-1032.13131499,21.0442199707,21.0575320721,30.8251900673,40.4137070179,59.4193930626
unit.000128,-1032.13117504,15.3425729275,15.3649790287,19.2879650593,29.43708992,49.462469101
unit.000129,-1032.13098907,15.4329581261,15.4543459415,19.354156971,29.684595108,49.6799731255
unit.000130,-1032.13083887,14.0006740093,14.0167019367,18.4657769203,28.6085760593,47.7704100609
