CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-106.384707928,6.3697180748,6.39430499077,6.40571212769,44.3479540348,45.2399702072
unit.000001,-106.384553909,10.0555140972,10.0872430801,10.2265851498,48.2537891865,49.7829380035
unit.000002,-106.384413004,10.714122057,10.7602291107,10.9237480164,49.1904270649,50.2161700726
unit.000003,-106.384279966,9.10440707207,9.13185214996,9.22934103012,47.3225841522,49.0384740829
unit.000004,-106.384142876,9.2303481102,9.2645380497,9.38796210289,46.4627041817,49.1267411709
unit.000005,-106.384009838,13.6049411297,13.6350970268,13.980700016,52.3725831509,53.4148859978
unit.000006,-106.383865833,9.569272995,9.60259103775,9.69754719734,46.6778380871,49.3509821892
unit.000007,-106.383730888,9.7342941761,9.76542115211,9.8820681572,46.9984130859,49.4757051468
unit.000008,-106.383598804,9.83774399757,9.87388420105,10.0175881386,46.7895791531,49.6201860905
unit.000009,-106.383466959,9.95006203651,9.984593153,10.1237690449,48.9837231636,49.6918590069
unit.000010,-106.383334875,10.0870962143,10.1185820103,10.2611060143,47.9428679943,49.8005990982
unit.000011,-106.383189917,9.90911698341,9.95005607605,10.0897431374,47.3263452053,49.6739151478
unit.000012,-106.383056879,10.549380064,10.5861821175,10.7554969788,49.5010631084,50.1613571644
unit.000013,-106.38292098,11.4276401997,11.4622960091,11.625079155,49.5091052055,50.9771761894
unit.000014,-106.382778883,10.4852800369,10.5210561752,10.6935451031,49.0868701935,50.1239731312
unit.000015,-106.382645845,13.060967207,13.0876600742,13.4288151264,53.3935530186,53.4731080532
unit.000016,-106.382511854,13.888821125,13.9274930954,14.2561480999,53.4995160103,54.6768991947
unit.000017,-106.382380009,8.27922701836,8.30416607857,8.37585020065,47.5301361084,48.5472211838
unit.000018,-106.382244825,9.04369616508,9.07317209244,9.16313815117,47.2153601646,48.9840471745
unit.000019,-106.38211298,6.58919811249,6.62248802185,6.62453508377,45.8244671822,45.3472571373
unit.000020,-106.381977797,6.81624603271,6.84389400482,6.84606099129,46.6741631031,47.2973151207
unit.000021,-106.381840944,6.94421410561,6.96742320061,6.96969509125,48.0454981327,48.3013050556
unit.000022,-106.381706953,7.11425805092,7.15366601944,7.15597105026,44.0154821873,45.4619731903
unit.000023,-106.381573915,7.26374602318,7.30704903603,7.30986905098,44.1343400478,45.5697081089
unit.000024,-106.381442785,7.40616321564,7.44702410698,7.44964599609,45.3016061783,45.6725370884
unit.000025,-106.38130784,7.63048219681,7.70528507233,7.70827817917,45.0987980366,45.7890150547
unit.000026,-106.381176949,7.82842707634,7.86684513092,7.87949204445,45.4067430496,45.8979279995
unit.000027,-106.381044865,7.94290018082,7.99541807175,8.00538516045,44.6610732079,45.9971721172
unit.000028,-106.380913973,8.03156113625,8.07025003433,8.07310009003,44.6649429798,46.007652998
unit.000029,-106.380774021,8.31949615479,8.35353517532,8.44108915329,46.0341382027,46.0512311459
unit.000030,-106.380566835,8.47672915459,8.50867319107,8.57782912254,45.4139339924,46.1052780151
unit.000031,-106.380385876,8.57107114792,8.61616420746,8.68618917465,46.4687561989,48.6561081409
unit.000032,-106.380213976,8.71261501312,8.75177407265,8.83804011345,46.567553997,48.7646842003
unit.000033,-106.38003397,8.90011715889,8.94093608856,9.02308917046,47.1086750031,48.8754181862
unit.000034,-106.379845858,8.22252511978,8.24324512482,8.25816321373,47.6336050034,48.4627211094
unit.000035,-106.379674911,9.16473913193,9.19418215752,9.2996571064,46.4606552124,49.0715031624
unit.000036,-106.379494905,6.73306417465,6.77377414703,6.77584409714,42.5239121914,42.9646952152
unit.000037,-106.379318953,9.45576810837,9.49336504936,9.58975720406,46.6888151169,49.2597100735
unit.000038,-106.379134893,9.63908004761,9.66850304604,9.76319313049,47.5328381062,49.404897213
unit.000039,-106.378865957,6.69329309464,6.73283100128,6.7347881794,46.7861640453,47.2456941605
unit.000040,-106.378676891,9.87379097939,9.90920519829,10.0528810024,48.7771019936,49.6381361485
unit.000041,-106.378498793,10.0184631348,10.0556941032,10.1942629814,47.2287421227,49.7462320328
unit.000042,-106.3783288,10.118432045,10.1551949978,10.3020460606,48.119382143,49.8371760845
unit.000043,-106.378139973,10.1824572086,10.2190990448,10.3767430782,48.2740800381,49.8911960125
unit.000044,-106.377959013,10.3269650936,10.3618500233,10.5184471607,48.4653270245,49.9999940395
unit.000045,-106.377774954,10.4250462055,10.4608180523,10.626376152,48.3622441292,50.0704731941
unit.000046,-106.377600908,10.5207769871,10.5494480133,10.7274310589,49.817373991,50.5465672016
unit.000047,-106.377414942,10.6837480068,10.7141520977,10.8914361,49.5334131718,50.6258780956
unit.000048,-106.377239943,10.7906191349,10.8207931519,11.0032920837,49.1929130554,50.2699041367
unit.000049,-106.37706089,9.41094708443,9.45555615425,9.55420207977,46.4667961597,49.2428340912
unit.000050,-106.376827002,6.51738905907,6.56297111511,6.56507110596,44.2407491207,45.2994270325
unit.000051,-106.376591921,6.41584920883,6.43694806099,6.43868303299,43.6937010288,44.0555241108
unit.000052,-106.37645483,6.89766407013,6.92298817635,6.92517709732,47.1119902134,48.278619051
unit.000053,-106.376319885,7.99506115913,8.03157114983,8.03425216675,47.4257969856,48.3333880901
unit.000054,-106.376182795,7.19250702858,7.23044514656,7.23292517662,44.0180051327,45.5158381462
unit.000055,-106.376048803,7.34979915619,7.40625619888,7.40873503685,44.1383330822,45.6239020824
unit.000056,-106.375914812,7.52236008644,7.58279418945,7.58605217934,44.881619215,45.7346670628
unit.000057,-106.375772953,7.75001215935,7.79121398926,7.79428100586,45.0892150402,45.8432691097
unit.000058,-106.375638962,7.90190005302,7.94299697876,7.95667004585,45.4158511162,45.952049017
unit.000059,-106.375501871,15.0027711391,15.0481920242,15.3491342068,50.0368711948,54.304254055
unit.000060,-106.375366926,8.15829610825,8.19004607201,8.19620203972,47.2106130123,48.4095180035
unit.000061,-106.375230789,8.43986010551,8.47679305077,8.54009509087,46.041768074,48.6015980244
unit.000062,-106.375093937,8.50872898102,8.54231905937,8.61954212189,45.9294381142,46.1149170399
unit.000063,-106.374959946,8.64760613441,8.67950320244,8.75321316719,46.3514111042,48.7105791569
unit.000064,-106.374819994,8.82206320763,8.85645198822,8.95836114883,47.636316061,48.8189949989
unit.000065,-106.374684811,8.97720909119,9.0070810318,9.09412717819,46.9938399792,48.9298410416
unit.000066,-106.374547005,12.1257901192,12.1628980637,12.3405630589,49.8266711235,51.488353014
unit.000067,-106.374409914,12.7445840836,12.7773401737,13.1202611923,50.4387149811,51.9731411934
unit.000068,-106.374276876,6.43692016602,6.46657419205,6.46829414368,44.0202641487,45.2451050282
unit.000069,-106.374013901,14.4671690464,14.5003461838,14.7978990078,52.2759301662,53.9197041988
unit.000070,-106.37387085,10.4586081505,10.4865632057,10.6606969833,47.3284931183,50.1075201035
unit.000071,-106.373734951,7.15353608131,7.19257712364,7.1953420639,44.1318380833,45.5099461079
unit.000072,-106.373595953,8.07039999962,8.12509918213,8.12785220146,47.4287540913,48.3553111553
unit.000073,-106.373462915,9.07306098938,9.1044781208,9.19724607468,47.2307159901,49.0096240044
unit.000074,-106.373330832,10.154815197,10.1826090813,10.3412840366,48.1748280525,49.85455513
unit.000075,-106.373198986,10.2566261292,10.2868571281,10.4483520985,48.2788820267,49.9452300072
unit.000076,-106.373066902,10.3976721764,10.4258670807,10.5911769867,48.2762751579,50.0540289879
unit.000077,-106.37293601,12.3351759911,12.3760180473,12.5543022156,51.455466032,51.6494951248
