CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-57.5848059654,7.78914499283,7.84683585167,7.8688390255,45.5452480316,47.8377828598
unit.000001,-57.5846281052,9.55930805206,9.60942006111,9.76211094856,47.4518909454,49.2874119282
unit.000002,-57.5844349861,10.2130298615,10.252161026,10.4336588383,47.8751049042,49.7542338371
unit.000003,-57.5842981339,13.0125248432,13.0381639004,13.3550260067,50.2430129051,52.7833428383
unit.000004,-57.5841610432,13.1656169891,13.199657917,13.5338928699,50.4461200237,52.9566478729
unit.000005,-57.5840220451,13.258658886,13.294741869,13.6524808407,50.4491529465,53.0108799934
unit.000006,-57.5838770866,13.4224948883,13.4501240253,13.8568789959,51.8066608906,53.1636879444
unit.000007,-57.5837409496,13.544342041,13.5776898861,14.0076439381,53.5251810551,53.9849638939
unit.000008,-57.5836060047,6.86528396606,6.8882958889,6.89043784142,45.1060819626,47.1002049446
unit.000009,-57.5834729671,13.801322937,13.827244997,14.3687038422,53.2197258472,53.9916889668
unit.000010,-57.5833380222,13.8958668709,13.9303350449,14.469974041,50.9823770523,53.5005538464
unit.000011,-57.5832021236,14.0843000412,14.1916799545,14.6896719933,52.9138329029,54.0939569473
unit.000012,-57.5830669403,10.0468530655,10.0832209587,10.281498909,47.7778959274,49.6499269009
unit.000013,-57.5829319954,10.9524600506,11.0090649128,11.2154438496,48.4942760468,50.2453179359
unit.000014,-57.5827920437,11.7261140347,11.7593050003,12.0557458401,49.3221690655,50.4630548954
unit.000015,-57.5826561451,12.6986148357,12.735421896,13.0136568546,50.8898699284,52.5757260323
unit.000016,-57.5825190544,13.5106599331,13.5443520546,13.9702959061,51.4937729836,53.2275710106
unit.000017,-57.5823700428,6.21402406693,6.34358096123,6.34886193275,44.5476288795,46.558795929
unit.000018,-57.5822341442,12.9483368397,12.9804320335,13.2864398956,52.6080708504,53.8826370239
unit.000019,-57.5820980072,10.7691550255,10.8026380539,11.0271170139,48.3854839802,50.1143109798
unit.000020,-57.5819611549,10.9137759209,10.9525449276,11.1781220436,48.4919860363,50.2234630585
unit.000021,-57.5818181038,11.0523309708,11.1065518856,11.2913849354,48.6012890339,50.3004670143
unit.000022,-57.5816831589,9.972260952,10.0089268684,10.207020998,47.7821969986,49.5980298519
unit.000023,-57.5815479755,11.3517649174,11.3865778446,11.6064970493,50.5483319759,51.9065229893
unit.000024,-57.5814130306,11.4812040329,11.5149149895,11.7489619255,50.7565610409,52.0149168968
unit.000025,-57.5812759399,11.6085698605,11.6340248585,11.9013769627,51.3873510361,52.8480770588
unit.000026,-57.5811419487,11.6982469559,11.7262148857,12.0273120403,49.5314528942,51.7620420456
unit.000027,-57.5810070038,11.8517899513,11.888655901,12.1951959133,49.5267150402,51.7978229523
unit.000028,-57.5808689594,12.0143909454,12.0408899784,12.384542942,50.8703129292,52.1232910156
unit.000029,-57.5807340145,12.1167428493,12.1599259377,12.4936258793,50.6541378498,52.1985230446
unit.000030,-57.5805940628,12.2560698986,12.2962839603,12.6368100643,50.8926348686,52.3061099052
unit.000031,-57.5804619789,12.3910429478,12.4325270653,12.7646119595,50.7615680695,52.4004409313
unit.000032,-57.5803279877,12.6470589638,12.698652029,12.9765269756,50.8787300587,52.5660128593
unit.000033,-57.5801930428,12.8515439034,12.887996912,13.1619529724,50.9801800251,52.6839668751
unit.000034,-57.5800559521,7.97386193275,7.98938584328,8.1611828804,45.6581790447,48.0504379272
unit.000035,-57.579916954,13.0380940437,13.0709118843,13.3902590275,50.1402978897,52.7940900326
unit.000036,-57.5797851086,8.22470498085,8.25166296959,8.49617385864,45.2172298431,48.2833549976
unit.000037,-57.5796511173,13.3544268608,13.3876700401,13.7784509659,51.3902258873,53.1095659733
unit.000038,-57.5795171261,13.4841349125,13.5108439922,13.9334700108,51.3922820091,53.2181699276
unit.000039,-57.5793790817,6.55290603638,6.58241891861,6.58443188667,44.3418428898,45.4768328667
unit.000040,-57.5792250633,13.7334320545,13.7680299282,14.2898859978,51.5986759663,53.3911499977
unit.000041,-57.5790801048,13.8272199631,13.8612020016,14.4021170139,50.7817080021,53.4461359978
unit.000042,-57.5789451599,13.9894258976,14.024214983,14.5785729885,53.3227488995,54.0396580696
unit.000043,-57.5788061619,14.2192969322,14.2536709309,14.7682900429,53.018048048,54.1491038799
unit.000044,-57.5786719322,14.3175909519,14.3527860641,14.8773469925,52.8121089935,54.2113540173
unit.000045,-57.5785369873,14.4123828411,14.4464929104,14.9952168465,53.2227249146,54.3151040077
unit.000046,-57.5784029961,14.6034228802,14.6304428577,15.2116570473,50.9847178459,53.7104558945
unit.000047,-57.5782580376,14.7254729271,14.7584249973,15.3570518494,52.8149590492,54.3747229576
unit.000048,-57.5781209469,14.8509459496,14.8854169846,15.4998459816,52.9166259766,54.424052
unit.000049,-57.5779881477,13.2924418449,13.3208968639,13.6905610561,51.7998199463,53.0551059246
unit.000050,-57.5778479576,10.7022759914,10.7352910042,10.9516980648,49.4221949577,50.0597159863
unit.000051,-57.5777151585,7.95963788033,7.97401499748,8.12115502357,45.6509759426,48.0133998394
unit.000052,-57.5775821209,11.0095300674,11.0523478985,11.2540450096,48.5962319374,50.2776298523
unit.000053,-57.5774459839,10.8025598526,10.8431749344,11.0602560043,48.3878879547,50.132557869
unit.000054,-57.5773129463,11.2932929993,11.3194069862,11.5443170071,50.8652820587,51.8519539833
unit.000055,-57.5771801472,11.4128289223,11.4471690655,11.6775579453,50.6510388851,51.9606349468
unit.000056,-57.5770440102,11.5749430656,11.6086750031,11.854872942,52.3057119846,52.8378970623
