CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-530.540520191,6.05615186691,6.09667682648,6.09890294075,326.543370962,327.403426886
unit.000001,-530.540354967,7.63348293304,7.70605182648,7.71037387848,324.205400944,324.482968807
unit.000002,-530.540148973,8.11769104004,8.18878698349,8.19313383102,324.623474836,326.372051001
unit.000003,-530.540003061,6.69909286499,6.74602603912,6.74898195267,329.657640934,330.807161808
unit.000004,-530.539859056,8.51928186417,8.59334897995,8.59736585617,294.254276991,294.996729851
unit.000005,-530.539702177,8.87656402588,8.94590592384,8.95048999786,295.082904816,295.035044909
unit.000006,-530.53954196,9.0900118351,9.16192603111,9.16672682762,206.589542866,207.467483997
unit.000007,-530.539386034,9.31269884109,9.38358998299,9.38746190071,198.422639847,198.145130873
unit.000008,-530.539211035,8.2366399765,8.31161499023,8.31552195549,327.452515841,327.646232843
unit.000009,-530.53906703,6.59304785728,6.61572790146,6.61774802208,324.306107998,324.209276915
unit.000010,-530.538918018,6.65623092651,6.69928193092,6.70230484009,325.027424812,325.91950798
unit.000011,-530.538777113,6.99047803879,7.02994894981,7.03289699554,316.127292871,316.806159019
unit.000012,-530.538635969,6.87292385101,6.91255283356,6.91562581062,324.924168825,326.153458834
unit.000013,-530.538493156,7.14908480644,7.18947196007,7.1968729496,314.008430958,314.671476841
unit.000014,-530.538352013,6.42169594765,6.47484493256,6.47751903534,326.646136999,327.559463978
unit.000015,-530.538202047,7.23563885689,7.27425885201,7.27728700638,326.342408895,326.266132832
unit.000016,-530.538058996,7.43747186661,7.48714900017,7.49025082588,324.096957922,324.370950937
unit.000017,-530.53790617,7.78106403351,7.85992598534,7.86322689056,324.101377964,324.538751841
unit.000018,-530.537749052,6.09656190872,6.13546395302,6.137996912,325.83582902,325.784934044
unit.000019,-530.537595034,8.38058400154,8.45041203499,8.45437288284,294.766618967,294.92275095
unit.000020,-530.537433147,8.73662185669,8.80842590332,8.81275892258,293.546191931,293.841289043
