CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-1305.44273496,8.00628590584,8.03282189369,8.13089585304,190.799962997,190.799311876
unit.000001,-1305.44257712,9.80609989166,9.84366989136,9.85862994194,190.589344978,191.120332956
unit.000002,-1305.44244003,10.7788770199,10.8171679974,10.8250849247,189.859297037,190.561181068
unit.000003,-1305.442307,14.2408959866,14.288864851,14.2932219505,192.769727945,193.351346016
unit.000004,-1305.44217515,14.4301040173,14.4822700024,14.4858970642,193.579938889,194.883441925
unit.000005,-1305.44204807,14.7469320297,14.7865669727,14.7907099724,192.662922859,193.405071974
unit.000006,-1305.44191408,15.2623419762,15.3029708862,15.3083219528,190.49405694,191.652534008
unit.000007,-1305.44176292,15.3928349018,15.4308099747,15.4389870167,192.255383968,192.497868061
unit.000008,-1305.44163013,6.80339694023,6.83399796486,6.83623600006,182.469565868,182.819947004
unit.000009,-1305.44150209,7.75423884392,7.80343985558,7.80761194229,186.836133003,187.041511059
unit.000010,-1305.44137096,16.1424529552,16.1921069622,16.1961100101,194.796257973,195.152746916
unit.000011,-1305.44123793,9.63878703117,9.68496990204,9.68908286095,187.048637867,187.20156002
unit.000012,-1305.44110513,10.6526799202,10.6905739307,10.6954598427,190.908442974,191.30208993
unit.000013,-1305.4409771,11.3964140415,11.4345960617,11.4581539631,189.649904966,190.724484921
unit.000014,-1305.44083405,12.3721048832,12.4264709949,12.4301450253,194.087581873,194.70847702
unit.000015,-1305.440696,17.0493879318,17.0989530087,17.1034228802,170.692636967,171.641394854
unit.000016,-1305.44056106,15.3460960388,15.3931360245,15.3972358704,190.382497072,191.717156887
unit.000017,-1305.44043112,8.07497191429,8.10193490982,8.23589086533,190.695698023,190.883841038
unit.000018,-1305.44029903,14.1507589817,14.1929359436,14.1969249249,192.971623898,193.317992926
unit.000019,-1305.4401691,7.0694000721,7.10420084,7.10668587685,186.208348036,185.630014896
unit.000020,-1305.4400351,8.80097484589,8.84998297691,8.91322994232,184.855197906,185.810343027
unit.000021,-1305.43990493,9.50077795982,9.55138397217,9.56110596657,188.921079874,188.659791946
unit.000022,-1305.43977213,11.58228302,11.6198358536,11.6234459877,189.126925945,189.098089933
unit.000023,-1305.43963408,11.7813470364,11.8190889359,11.825152874,191.836174011,191.950898886
unit.000024,-1305.43950415,12.0333299637,12.0804688931,12.0841269493,190.281764984,191.587138891
unit.000025,-1305.43937206,12.2267279625,12.2679600716,12.2832679749,193.071982861,192.869174957
unit.000026,-1305.43923807,12.3182640076,12.3657929897,12.3698439598,192.454228878,192.112720966
unit.000027,-1305.43911099,12.5161519051,12.5716130733,12.5755639076,191.838213921,192.217324972
unit.000028,-1305.4389801,12.7036838531,12.7442610264,12.7482819557,192.660742998,192.922853947
unit.000029,-1305.43884993,13.0064468384,13.0471298695,13.0509550571,192.047415018,192.275068045
unit.000030,-1305.43871307,13.1382539272,13.1929869652,13.1970489025,194.493481874,194.721842051
unit.000031,-1305.43858004,13.3338329792,13.3921740055,13.3961019516,193.077432871,193.19067502
unit.000032,-1305.43844914,13.4759678841,13.5219669342,13.52592206,192.148401976,192.324959993
unit.000033,-1305.43831897,13.6480488777,13.7026388645,13.7068059444,191.734818935,192.382824898
unit.000034,-1305.43818712,6.30407094955,6.32484602928,6.32651901245,181.829390049,182.189130068
unit.000035,-1305.43805599,14.3430600166,14.3859570026,14.3900549412,193.986553907,194.829470873
unit.000036,-1305.43792605,11.3115730286,11.3580019474,11.3619558811,188.201256037,189.044533014
unit.000037,-1305.43779612,14.831815958,15.1265399456,15.1308538914,193.176966906,193.458391905
unit.000038,-1305.43765998,15.3027849197,15.3465359211,15.3506820202,192.353026867,192.48752284
unit.000039,-1305.43752694,15.5699849129,15.6145029068,15.6184868813,191.012845039,192.55272007
unit.000040,-1305.43739605,15.7527608871,15.8126249313,15.8169279099,194.190130949,194.977978945
unit.000041,-1305.43726611,15.9840688705,16.0216269493,16.028236866,194.294344902,195.045439005
unit.000042,-1305.43713713,16.1917378902,16.2323389053,16.2374119759,197.004430056,197.301795959
unit.000043,-1305.43700695,16.3522439003,16.3977210522,16.418448925,191.422647953,192.706815958
unit.000044,-1305.43686414,16.5193698406,16.5777649879,16.5998790264,191.42564702,192.815217018
unit.000045,-1305.43672895,16.6546909809,16.6925258636,16.7226798534,191.637657881,193.586994886
unit.000046,-1305.43659902,16.8968298435,16.9357030392,16.9730758667,169.280431986,169.366910934
unit.000047,-1305.43646908,17.1443219185,17.1877579689,17.2044038773,171.639030933,172.723315954
unit.000048,-1305.43633604,17.3281948566,17.3655450344,17.3701729774,109.331656933,109.740237951
unit.000049,-1305.43620706,14.7862210274,14.8321158886,14.8394110203,192.871490955,193.425298929
unit.000050,-1305.43607593,11.1577980518,11.1959688663,11.1999299526,190.279088974,190.67017293
unit.000051,-1305.43594503,8.03273892403,8.0504360199,8.14911293983,190.903487921,190.830677032
unit.000052,-1305.4358151,11.4344189167,11.4954359531,11.5072059631,187.155997992,187.265779972
unit.000053,-1305.435673,11.3577010632,11.3967308998,11.4107248783,186.839833975,187.254624844
unit.000054,-1305.43554401,11.6974298954,11.736645937,11.7486970425,190.806792021,191.415047884
unit.000055,-1305.43541503,11.9084239006,11.9477598667,11.9516170025,191.536429882,192.004992008
