BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529286420000 ms, 2018-06-17T20:47:00, 4, 61167, 61171, 24,light-sirt-16-2-16-100
1529286480000 ms, 2018-06-17T20:48:00, 1217, 59149, 60366, 24,light-sirt-16-2-16-100
1529286540000 ms, 2018-06-17T20:49:00, 374, 121760, 122134, 48,light-sirt-16-2-16-100
1529286600000 ms, 2018-06-17T20:50:00, 62135, 62651, 124786, 24,light-sirt-16-2-16-100
1529286660000 ms, 2018-06-17T20:51:00, 64787, 122629, 187416, 48,light-sirt-16-2-16-100
1529286720000 ms, 2018-06-17T20:52:00, 127411, 60871, 188282, 24,light-sirt-16-2-16-100
