BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529274660000 ms, 2018-06-17T17:31:00, 4, 122058, 122062, 48,light-sirt-16-2-4-100
1529274720000 ms, 2018-06-17T17:32:00, 62116, 60429, 122545, 24,light-sirt-16-2-4-100
1529274780000 ms, 2018-06-17T17:33:00, 62547, 121496, 184043, 48,light-sirt-16-2-4-100
1529274840000 ms, 2018-06-17T17:34:00, 124043, 60754, 184797, 24,light-sirt-16-2-4-100
1529274900000 ms, 2018-06-17T17:35:00, 124801, 119067, 243868, 48,light-sirt-16-2-4-100
1529274960000 ms, 2018-06-17T17:36:00, 183864, 60728, 244592, 24,light-sirt-16-2-4-100
