BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529269860000 ms, 2018-06-17T16:11:00, 4, 121688, 121692, 48,light-sirt-16-1-1-100
1529269920000 ms, 2018-06-17T16:12:00, 61744, 120037, 181781, 48,light-sirt-16-1-1-100
1529269980000 ms, 2018-06-17T16:13:00, 121783, 60789, 182572, 24,light-sirt-16-1-1-100
1529270040000 ms, 2018-06-17T16:14:00, 122574, 87821, 210395, 35,light-sirt-16-1-1-100
1529270100000 ms, 2018-06-17T16:15:00, 150393, 92669, 243062, 37,light-sirt-16-1-1-100
1529270160000 ms, 2018-06-17T16:16:00, 183065, 60688, 243753, 24,light-sirt-16-1-1-100
