BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529274000000 ms, 2018-06-17T17:20:00, 4, 62460, 62464, 24,light-sirt-16-2-2-100
1529274060000 ms, 2018-06-17T17:21:00, 2519, 120994, 123513, 48,light-sirt-16-2-2-100
1529274120000 ms, 2018-06-17T17:22:00, 63514, 60484, 123998, 24,light-sirt-16-2-2-100
1529274180000 ms, 2018-06-17T17:23:00, 63997, 119650, 183647, 48,light-sirt-16-2-2-100
1529274240000 ms, 2018-06-17T17:24:00, 123650, 60698, 184348, 24,light-sirt-16-2-2-100
1529274300000 ms, 2018-06-17T17:25:00, 124348, 119014, 243362, 48,light-sirt-16-2-2-100
