BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529271720000 ms, 2018-06-17T16:42:00, 3, 62968, 62971, 24,light-sirt-16-1-8-100
1529271780000 ms, 2018-06-17T16:43:00, 3021, 62823, 65844, 24,light-sirt-16-1-8-100
1529271840000 ms, 2018-06-17T16:44:00, 5846, 122636, 128482, 48,light-sirt-16-1-8-100
1529271900000 ms, 2018-06-17T16:45:00, 68483, 62632, 131115, 24,light-sirt-16-1-8-100
1529271960000 ms, 2018-06-17T16:46:00, 71117, 123333, 194450, 48,light-sirt-16-1-8-100
1529272020000 ms, 2018-06-17T16:47:00, 134450, 62911, 197361, 24,light-sirt-16-1-8-100
