BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529275260000 ms, 2018-06-17T17:41:00, 4, 63167, 63171, 24,light-sirt-16-2-8-100
1529275320000 ms, 2018-06-17T17:42:00, 3220, 62689, 65909, 24,light-sirt-16-2-8-100
1529275380000 ms, 2018-06-17T17:43:00, 5912, 121529, 127441, 48,light-sirt-16-2-8-100
1529275440000 ms, 2018-06-17T17:44:00, 67442, 60489, 127931, 24,light-sirt-16-2-8-100
1529275500000 ms, 2018-06-17T17:45:00, 67933, 121456, 189389, 48,light-sirt-16-2-8-100
1529275560000 ms, 2018-06-17T17:46:00, 129389, 60786, 190175, 24,light-sirt-16-2-8-100
