BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529287200000 ms, 2018-06-17T21:00:00, 4, 120752, 120756, 48,light-sirt-8-4-16-100
1529287260000 ms, 2018-06-17T21:01:00, 60814, 62732, 123546, 24,light-sirt-8-4-16-100
1529287320000 ms, 2018-06-17T21:02:00, 63542, 119702, 183244, 48,light-sirt-8-4-16-100
1529287380000 ms, 2018-06-17T21:03:00, 123250, 61023, 184273, 24,light-sirt-8-4-16-100
1529287440000 ms, 2018-06-17T21:04:00, 124278, 120174, 244452, 48,light-sirt-8-4-16-100
1529287500000 ms, 2018-06-17T21:05:00, 184454, 60614, 245068, 24,light-sirt-8-4-16-100
