BatchTime, SubmissionTime, SchedulingDelay, ProcessingDelay, TotalDelay, NumberRecords, Scenario
1529273340000 ms, 2018-06-17T17:09:00, 4, 62820, 62824, 24,light-sirt-16-2-1-100
1529273400000 ms, 2018-06-17T17:10:00, 2875, 60772, 63647, 24,light-sirt-16-2-1-100
1529273460000 ms, 2018-06-17T17:11:00, 3648, 119433, 123081, 48,light-sirt-16-2-1-100
1529273520000 ms, 2018-06-17T17:12:00, 63082, 61406, 124488, 24,light-sirt-16-2-1-100
1529273580000 ms, 2018-06-17T17:13:00, 64493, 119407, 183900, 48,light-sirt-16-2-1-100
1529273640000 ms, 2018-06-17T17:14:00, 123898, 60829, 184727, 24,light-sirt-16-2-1-100
