t,value
1511981550,-1
1511981560,-1
1511981570,-1
1511981580,-1
1511981590,5237
1511981600,5237
1511981610,5237
1511981620,5237
1511981630,5237
1511981640,5237
1511981650,5237
1511981660,5237
1511981670,5237
1511981680,28803
1511981690,28803
1511981700,28803
1511981710,28803
1511981720,28803
1511981730,21603
1511981740,21603
1511981750,21603
1511981760,21603
1511981770,21603
1511981780,21603
1511981790,21603
1511981800,27501
1511981810,27501
1511981820,27501
1511981830,27501
1511981840,27501
1511981850,27501
1511981860,25391
1511981870,25391
1511981880,25391
1511981890,25391
1511981900,25391
1511981910,25391
1511981920,28073
1511981930,28073
1511981940,28073
1511981950,28073
1511981960,28073
1511981970,28073
1511981980,26618
1511981990,26618
1511982000,26618
1511982010,26618
1511982020,26618
1511982030,26618
1511982040,27662
1511982050,27662
1511982060,27662
1511982070,27662
1511982080,27662
1511982090,27662
1511982100,27728
1511982110,27728
1511982120,27728
1511982130,27728
1511982140,27728
1511982150,27728
1511982160,26639
1511982170,26639
1511982180,26639
1511982190,26639
1511982200,26639
1511982210,26639
1511982220,25667
1511982230,25667
1511982240,25667
1511982250,25667
1511982260,25667
1511982270,22128
1511982280,22128
1511982290,22128
1511982300,22128
1511982310,5992
1511982320,5992
1511982330,5992
1511982340,5992
1511982350,5992
1511982360,5992
1511982370,3656
1511982380,3656
1511982390,3656
1511982400,3656
1511982410,3656
1511982420,3656
1511982430,2139
1511982440,2139
1511982450,2139
1511982460,2139
1511982470,2139
1511982480,2139
1511982490,1645
1511982500,1645
1511982510,1645
1511982520,1645
1511982530,1645
1511982540,1645
1511982550,1609
1511982560,1609
1511982570,1609
1511982580,1609
1511982590,1609
1511982600,1609
1511982610,1633
1511982620,1633
1511982630,1633
1511982640,1633
1511982650,1633
1511982660,1633
1511982670,1596
1511982680,1596
1511982690,1596
1511982700,1596
1511982710,1596
1511982720,1596
1511982730,1630
1511982740,1630
1511982750,1630
1511982760,1630
1511982770,1630
1511982780,1630
1511982790,1607
1511982800,1607
1511982810,1607
1511982820,1607
1511982830,1607
1511982840,1607
1511982850,1622
1511982860,1622
1511982870,1622
1511982880,1622
1511982890,1622
1511982900,1622
1511982910,1616
1511982920,1616
1511982930,1616
1511982940,1616
1511982950,1616
1511982960,1616
1511982970,1672
1511982980,1672
1511982990,1672
1511983000,1672
1511983010,1672
1511983020,1672
1511983030,1630
1511983040,1630
1511983050,1630
1511983060,1630
1511983070,1630
1511983080,1630
1511983090,1643
1511983100,1643
1511983110,1643
1511983120,1643
1511983130,1643
1511983140,1643
1511983150,1600
1511983160,1600
1511983170,1600
1511983180,1600
1511983190,1600
1511983200,1600
1511983210,1583
1511983220,1583
1511983230,1583
1511983240,1583
1511983250,1583
1511983260,1583
1511983270,1640
1511983280,1640
1511983290,1640
1511983300,1640
1511983310,1640
1511983320,1640
1511983330,1610
1511983340,1610
1511983350,1610
1511983360,1610
1511983370,1610
1511983380,1610
1511983390,1605
1511983400,1605
1511983410,1605
1511983420,1605
1511983430,1605
1511983440,1605
1511983450,1576
1511983460,1576
1511983470,1576
1511983480,1576
1511983490,1576
1511983500,1576
1511983510,1607
1511983520,1607
1511983530,1607
1511983540,1607
1511983550,1607
1511983560,1607
1511983570,1636
1511983580,1636
1511983590,1636
1511983600,1636
1511983610,1636
1511983620,1636
1511983630,1635
1511983640,1635
1511983650,1635
1511983660,1635
1511983670,1635
1511983680,1635
1511983690,1592
1511983700,1592
1511983710,1592
1511983720,1592
1511983730,1592
1511983740,1592
1511983750,1651
1511983760,1651
1511983770,1651
1511983780,1651
1511983790,1651
1511983800,1651
1511983810,1618
1511983820,1618
1511983830,1618
1511983840,1618
1511983850,1618
1511983860,1618
1511983870,1637
1511983880,1637
1511983890,1637
1511983900,1637
1511983910,1637
1511983920,1637
1511983930,1592
1511983940,1592
1511983950,1592
1511983960,1592
1511983970,1592
1511983980,1592
1511983990,1603
1511984000,1603
1511984010,1603
1511984020,1603
1511984030,1603
1511984040,1603
1511984050,1613
1511984060,1613
1511984070,1613
1511984080,1613
1511984090,1613
1511984100,1613
1511984110,1643
1511984120,1643
1511984130,1643
1511984140,1643
1511984150,1643
1511984160,1643
1511984170,1623
1511984180,1623
1511984190,1623
1511984200,1623
1511984210,1623
1511984220,1623
1511984230,1595
1511984240,1595
1511984250,1595
1511984260,1595
1511984270,1595
1511984280,1595
1511984290,1611
1511984300,1611
1511984310,1611
1511984320,1611
1511984330,1611
1511984340,1611
1511984350,1583
1511984360,1583
1511984370,1583
1511984380,1583
1511984390,1583
1511984400,1583
1511984410,1595
1511984420,1595
1511984430,1595
1511984440,1595
1511984450,1595
1511984460,1595
1511984470,1572
1511984480,1572
1511984490,1572
1511984500,1572
1511984510,1572
1511984520,1572
1511984530,1589
1511984540,1589
1511984550,1589
1511984560,1589
1511984570,1589
1511984580,1589
1511984590,1601
1511984600,1601
1511984610,1601
1511984620,1601
1511984630,1601
1511984640,1601
1511984650,1611
1511984660,1611
1511984670,1611
1511984680,1611
1511984690,1611
1511984700,1611
1511984710,1606
1511984720,1606
1511984730,1606
1511984740,1606
1511984750,1606
1511984760,1606
1511984770,1616
1511984780,1616
1511984790,1616
1511984800,1616
1511984810,1616
1511984820,1616
1511984830,1624
1511984840,1624
1511984850,1624
1511984860,1624
1511984870,1624
1511984880,1624
1511984890,1586
1511984900,1586
1511984910,1586
1511984920,1586
1511984930,1586
1511984940,1586
1511984950,1594
1511984960,1594
1511984970,1594
1511984980,1594
1511984990,1594
1511985000,1594
1511985010,1598
1511985020,1598
1511985030,1598
1511985040,1598
1511985050,1598
1511985060,1598
1511985070,1608
1511985080,1608
1511985090,1608
1511985100,1608
1511985110,1608
1511985120,1608
1511985130,1571
1511985140,1571
1511985150,1571
1511985160,1571
1511985170,1571
1511985180,1571
1511985190,1587
1511985200,1587
1511985210,1587
1511985220,1587
1511985230,1587
1511985240,1587
1511985250,1563
1511985260,1563
1511985270,1563
1511985280,1563
1511985290,1563
1511985300,1563
1511985310,1573
1511985320,1573
1511985330,1573
1511985340,1573
1511985350,1573
1511985360,1573
1511985370,1569
1511985380,1569
1511985390,1569
1511985400,1569
1511985410,1569
1511985420,1569
1511985430,1586
1511985440,1586
1511985450,1586
1511985460,1586
1511985470,1586
1511985480,1586
1511985490,1618
1511985500,1618
1511985510,1618
1511985520,1618
1511985530,1618
1511985540,1618
1511985550,1606
1511985560,1606
1511985570,1606
1511985580,1606
1511985590,1606
1511985600,1606
1511985610,1564
1511985620,1564
1511985630,1564
1511985640,1564
1511985650,1564
1511985660,1564
1511985670,1577
1511985680,1577
1511985690,1577
1511985700,1577
1511985710,1577
1511985720,1577
1511985730,1679
1511985740,1679
1511985750,1679
1511985760,1679
1511985770,1679
1511985780,1679
