CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-75.5832438469,9.30094099045,9.31746315956,33.7745299339,40.3717041016,42.0591640472
unit.000001,-75.5830290318,8.17991304398,8.20775413513,26.2611551285,32.8994171619,33.8068101406
unit.000002,-75.58284688,8.32208013535,8.35190105438,26.6815750599,33.5086510181,34.9944319725
unit.000003,-75.5826699734,8.9225461483,8.95182394981,32.8164300919,39.4510600567,40.6315939426
unit.000004,-75.5824918747,9.21923494339,9.24642109871,33.6685659885,40.369959116,42.0071959496
unit.000005,-75.5823168755,9.5573990345,9.58638811111,39.3684461117,45.793694973,47.4865069389
unit.000006,-75.582146883,6.4194381237,6.44904899597,6.45140504837,12.8364961147,15.226113081
unit.000007,-75.5819618702,8.64136195183,8.67001700401,27.1105771065,33.7203350067,35.2107040882
unit.000008,-75.5817830563,7.07533311844,7.10490202904,13.4969830513,20.0047590733,22.1985509396
unit.000009,-75.5815908909,7.38607811928,7.41618394852,19.2055001259,25.9375059605,27.683298111
unit.000010,-75.581414938,7.72758293152,7.75503110886,20.0911159515,27.0641710758,28.1296010017
unit.000011,-75.5812399387,8.4100959301,8.43813109398,26.7536151409,33.6152200699,35.0531749725
unit.000012,-75.5810580254,8.38007998466,8.41016411781,26.7292599678,33.6172571182,35.048386097
unit.000013,-75.580878973,8.83781099319,8.86519193649,32.511507988,39.0445120335,40.5171210766
unit.000014,-75.5807058811,8.78095793724,8.80860304832,31.5057411194,38.3391060829,39.434128046
unit.000015,-75.5805308819,8.95173501968,8.97986793518,32.917979002,39.7558979988,40.6387181282
unit.000016,-75.5803558826,9.00938606262,9.02451515198,33.1216740608,39.6540360451,40.6983411312
unit.000017,-75.5801818371,9.02479100227,9.05232000351,33.2371490002,39.9583990574,40.7656509876
unit.000018,-75.5799798965,9.1080391407,9.13660812378,33.5659940243,40.2667059898,41.8995759487
unit.000019,-75.5797998905,9.13648915291,9.16390800476,33.5780279636,40.0612509251,41.9045009613
unit.000020,-75.5796229839,9.19227600098,9.21931695938,33.6570911407,40.0636129379,41.9589030743
unit.000021,-75.5794489384,9.24642300606,9.27496004105,33.6805651188,39.3493390083,40.8193349838
unit.000022,-75.579269886,9.31773304939,9.34359693527,33.7882370949,40.1664421558,42.0652420521
unit.000023,-75.5790939331,9.34359312057,9.37209010124,34.0408611298,40.6728100777,42.1123261452
unit.000024,-75.5789129734,9.3721370697,9.39804601669,35.546587944,41.9772911072,43.1440689564
unit.000025,-75.5787389278,8.12178206444,8.15233111382,26.1723430157,32.7977380753,33.7470970154
unit.000026,-75.5785660744,9.50401616096,9.53105711937,39.0915660858,45.1938049793,46.4058110714
unit.000027,-75.5783889294,9.58631300926,9.61253499985,39.4699749947,45.6926009655,47.511701107
unit.000028,-75.5782170296,9.66831707954,9.69537997246,39.7749371529,45.8956899643,47.5961289406
unit.000029,-75.5780379772,9.75202798843,9.7796690464,40.0942780972,44.2844121456,45.2490079403
unit.000030,-75.5778639317,9.69537115097,9.72549009323,39.9907989502,46.3000471592,47.619838953
unit.000031,-75.5776770115,6.3295109272,6.34477996826,6.34735107422,13.4527220726,15.1188139915
unit.000032,-75.5774970055,6.39019298553,6.4194920063,6.42182612419,13.7627649307,15.1773769855
unit.000033,-75.5773239136,6.44895410538,6.47814106941,6.48053407669,13.4546771049,15.2312469482
unit.000034,-75.577149868,6.50649309158,6.5354950428,6.53797602654,13.2469980717,15.2855451107
unit.000035,-75.5769679546,6.56288099289,6.59119796753,6.59361600876,12.7363791466,15.3404419422
unit.000036,-75.5767920017,6.61906099319,6.64669394493,6.64924407005,13.9636981487,15.4009900093
unit.000037,-75.5766160488,6.64658308029,6.67703795433,12.7549231052,19.1845750809,20.7412600517
unit.000038,-75.5764429569,6.70465993881,6.73189997673,12.9499650002,19.4870350361,20.8270349503
unit.000039,-75.5762720108,6.78875303268,6.81483411789,13.1529099941,19.8948290348,20.9047811031
unit.000040,-75.5760989189,6.81467103958,6.84043502808,13.2669830322,19.9985749722,20.9345850945
unit.000041,-75.5759160519,6.86856913567,6.89608001709,13.3716721535,20.0006091595,22.0911431313
unit.000042,-75.5757389069,6.92413115501,6.95414209366,13.3975019455,19.8968920708,20.9583320618
unit.000043,-75.5755648613,6.98454213142,7.01261806488,13.4255161285,17.9777419567,19.6459450722
unit.000044,-75.5753920078,7.04483103752,7.0757329464,13.4836740494,20.3101620674,22.1753330231
unit.000045,-75.5752148628,6.11811614037,6.14139795303,6.14530110359,13.1414239407,14.7532241344
unit.000046,-75.5750329494,7.13165211678,7.1582159996,13.5743551254,20.1062750816,22.2514669895
unit.000047,-75.5748448372,7.18696808815,7.21435308456,13.8193860054,20.3120441437,22.3041479588
unit.000048,-75.57467103,7.26986908913,7.30027794838,13.8732199669,19.6906940937,21.0118780136
unit.000049,-75.5744519234,7.32804703712,7.35826706886,17.9962880611,24.53008008,26.5448560715
unit.000050,-75.5742740631,7.35827493668,7.38615298271,18.3992600441,25.0331830978,26.6023690701
unit.000051,-75.5740990639,7.41602110863,7.44407010078,19.5060679913,26.1396160126,27.7094831467
unit.000052,-75.5739159584,7.47278499603,7.50014996529,19.7094550133,26.242249012,27.7767601013
unit.000053,-75.5737419128,7.52909803391,7.55792498589,19.8383419514,26.546546936,27.8335461617
unit.000054,-75.5735549927,7.58485794067,7.61442303658,19.950922966,26.5484919548,27.9034090042
unit.000055,-75.5733749866,7.61445403099,7.64149999619,19.9647841454,26.8586239815,28.0424630642
unit.000056,-75.5732028484,7.6981151104,7.72760105133,20.0784521103,26.9614100456,28.1123080254
unit.000057,-75.5730228424,7.75495815277,7.78505110741,20.1044270992,26.7568321228,28.1645071507
unit.000058,-75.5728490353,6.21548008919,6.23279809952,6.23473000526,13.4511389732,14.9145550728
unit.000059,-75.572676897,7.8117120266,7.84070897102,20.1617369652,26.8607490063,28.2166669369
unit.000060,-75.5725009441,7.86763310432,7.90133213997,20.3426430225,26.1415851116,28.2694439888
unit.000061,-75.5723278522,7.95808315277,8.00852704048,20.4579370022,26.9633090496,28.3727481365
unit.000062,-75.5721559525,7.92860913277,7.95814609528,20.4456319809,27.369382143,28.3743879795
unit.000063,-75.5719778538,8.09403800964,8.1237821579,25.9560620785,32.4925370216,33.6884541512
unit.000064,-75.5718040466,8.15232014656,8.17994403839,26.185021162,32.695857048,33.7480521202
unit.000065,-75.5716319084,8.23710799217,8.26468515396,26.5782971382,33.205021143,33.8594379425
unit.000066,-75.5714590549,8.2941660881,8.32211613655,26.6148469448,33.103249073,33.9132380486
unit.000067,-75.5712869167,8.26470303535,8.29432892799,26.6022040844,33.2072069645,33.8644480705
unit.000068,-75.5711150169,8.46813106537,8.49605202675,26.78064394,31.2847371101,32.6047160625
unit.000069,-75.5709340572,8.49605512619,8.52543711662,26.8915610313,33.5143229961,35.10841012
unit.000070,-75.5707650185,6.28267812729,6.29887914658,6.30065011978,12.9377770424,15.018157959
unit.000071,-75.5705909729,8.5253970623,8.55364704132,26.9048309326,32.5941269398,33.9186041355
unit.000072,-75.5704050064,8.5836019516,8.61248993874,27.0075590611,33.5124180317,35.1617081165
