CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-74.5720510483,11.0103929043,11.0263180733,11.0282890797,14.8143460751,19.3755040169
unit.000001,-74.571846962,9.64645695686,9.67541408539,9.67789292336,13.4714188576,18.2694559097
unit.000002,-74.5716519356,7.86987900734,7.8984439373,7.90075993538,11.8040158749,15.36186409
unit.000003,-74.5714790821,7.92812108994,7.95890808105,7.96139502525,11.904761076,15.4694480896
unit.000004,-74.5713059902,7.98794198036,8.02033901215,8.02289891243,11.9093029499,15.5767550468
unit.000005,-74.5711319447,8.02020788193,8.05018997192,8.05268001556,11.8083860874,15.6302778721
unit.000006,-74.5709559917,10.9038629532,10.9328858852,10.9352889061,14.8163499832,19.2704250813
unit.000007,-74.5707719326,11.2997379303,11.3279850483,11.3304710388,15.1276738644,19.6565768719
unit.000008,-74.5705990791,8.39039993286,8.42214202881,8.42460203171,12.1160650253,17.0833358765
unit.000009,-74.5704250336,8.29595708847,8.32799696922,8.33044099808,12.3238220215,16.9840250015
unit.000010,-74.5702519417,8.48374795914,8.51775097847,8.52033901215,12.5337278843,17.1431200504
unit.000011,-74.5700790882,8.90667486191,8.93481397629,8.93719387054,13.2579259872,17.5302169323
unit.000012,-74.56990695,9.33357286453,9.3641910553,9.36652493477,13.1586329937,17.9474089146
unit.000013,-74.5697259903,8.612003088,8.64071297646,8.64321899414,12.325715065,17.2498009205
unit.000014,-74.5695359707,8.685972929,8.71616888046,8.71851706505,12.7372188568,17.3546900749
unit.000015,-74.5693619251,8.26427507401,8.29601192474,8.29844594002,12.3276469707,16.9767179489
unit.000016,-74.5691869259,8.66912603378,8.68572807312,8.6880068779,12.5318069458,17.3018269539
unit.000017,-74.5690159798,8.17104291916,8.20098900795,8.20352292061,12.3212490082,16.8762969971
unit.000018,-74.5688450336,8.11179208755,8.14062905312,8.14311695099,12.0092558861,15.7405099869
unit.000019,-74.5686659813,8.79099297523,8.82022500038,8.82268500328,12.6359980106,17.4126639366
unit.000020,-74.5684931278,8.84769701958,8.87784600258,8.8801920414,12.8485469818,17.4765679836
unit.000021,-74.5683209896,8.93476986885,8.96289587021,8.96519994736,12.8421900272,17.583548069
