CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-46.6568520069,6.1555659771,6.17409491539,6.17666196823,17.675634861,18.760819912
unit.000001,-46.6565711498,7.47798085213,7.50557780266,7.50813698769,15.1072018147,15.6704928875
unit.000002,-46.6563241482,7.61873888969,7.64660286903,7.64910101891,19.7173960209,21.7230768204
unit.000003,-46.6560640335,7.58973097801,7.61904382706,7.62155890465,15.1092720032,15.7239320278
unit.000004,-46.655821085,7.73078680038,7.75995492935,7.76240992546,18.0830368996,19.025744915
unit.000005,-46.6555380821,7.81462287903,7.84469294548,7.84713983536,15.7223439217,17.3176708221
unit.000006,-46.6552829742,7.90060091019,7.9277369976,7.93010592461,14.9028859138,15.8309099674
unit.000007,-46.6550350189,7.95609688759,7.98506402969,7.98760986328,23.3796038628,24.0766718388
unit.000008,-46.6547930241,8.04168581963,8.07114386559,8.07364487648,18.2895019054,19.086414814
unit.000009,-46.6545550823,8.09930586815,8.12910079956,8.13141703606,23.4807589054,24.1300189495
unit.000010,-46.6543149948,8.18681097031,8.21604299545,8.21865797043,17.1609079838,19.1867949963
unit.000011,-46.6540651321,8.24394202232,8.27209401131,8.27453184128,18.3932409286,19.1944818497
unit.000012,-46.6538190842,8.32765197754,8.35643386841,8.35891389847,22.769562006,24.2321088314
unit.000013,-46.6535789967,8.41192603111,8.44030380249,8.44294500351,23.1770808697,24.2855188847
unit.000014,-46.6533150673,8.4560649395,8.48433995247,8.48733282089,19.5130629539,20.4335989952
unit.000015,-46.6530640125,8.51297998428,8.54115891457,8.54390192032,21.6564488411,22.6113419533
unit.000016,-46.6528260708,8.59763097763,8.61343598366,8.61557888985,15.3133358955,15.8825919628
unit.000017,-46.6525840759,8.64126300812,8.67029881477,13.3982329369,25.3949348927,26.6602578163
unit.000018,-46.6523470879,8.69799780846,8.72549295425,13.6969869137,20.8373420238,22.6651208401
unit.000019,-46.6520950794,8.75138092041,8.77881193161,14.7179708481,24.2897188663,25.425921917
unit.000020,-46.6518549919,8.80580997467,8.83254599571,15.1443779469,22.9771330357,24.3460149765
unit.000021,-46.6516180038,8.85924983025,8.88736891747,15.3349659443,21.4519078732,22.7188248634
unit.000022,-46.6513769627,8.94116687775,8.96872591972,15.7476668358,28.1183049679,30.1782588959
unit.000023,-46.6511321068,8.99608898163,9.02335691452,15.9490399361,24.1891479492,25.5275228024
unit.000024,-46.6508920193,9.07445883751,9.24985194206,16.2824130058,28.7228629589,30.2075400352
unit.000025,-46.650657177,9.36594295502,9.39327597618,16.4873769283,25.0926189423,26.713821888
unit.000026,-46.6504211426,9.44753289223,9.47526502609,16.7157769203,25.0946619511,26.7319219112
unit.000027,-46.6501760483,9.47505998611,9.50120592117,16.7657608986,28.1208589077,30.2321588993
unit.000028,-46.6499371529,9.54966688156,9.57360887527,17.0035350323,29.1250720024,30.3153069019
unit.000029,-46.6496989727,9.62672901154,9.65199398994,17.2098619938,27.1092009544,29.1283268929
unit.000030,-46.6494619846,9.70400190353,9.72858095169,17.3387339115,28.4209759235,30.2620298862
unit.000031,-46.6492011547,6.25541901588,6.27060484886,6.27246689796,19.1021509171,20.264756918
unit.000032,-46.6489601135,9.80945801735,9.83559894562,17.4837698936,24.1914269924,25.5936288834
unit.000033,-46.6487181187,9.60075187683,9.62693285942,17.1954770088,26.504545927,27.866396904
unit.000034,-46.6484820843,9.42032194138,9.44779682159,16.7020468712,23.7846410275,25.5318179131
unit.000035,-46.6482381821,7.67518687248,7.70326089859,7.70574188232,14.7006700039,15.7773849964
unit.000036,-46.6480000019,7.75966882706,7.78789281845,7.79035282135,21.2460329533,22.3970389366
unit.000037,-46.6477630138,7.84454298019,7.87283301353,7.87525987625,17.2645468712,19.0331819057
unit.000038,-46.6475219727,7.92768287659,7.95621800423,7.95860481262,22.8716568947,24.0712828636
unit.000039,-46.6472761631,7.98493099213,8.01390981674,8.01628494263,17.3696799278,19.0792369843
unit.000040,-46.6470379829,8.07096886635,8.09944701195,8.10192084312,17.3715388775,19.133658886
unit.000041,-46.6467959881,8.12887787819,8.15793180466,8.16067481041,21.248085022,22.5048828125
unit.000042,-46.646559,8.21583199501,8.24413895607,8.24662089348,23.0758349895,24.1782398224
unit.000043,-46.6463329792,8.27186799049,8.30003380775,8.30245184898,18.8997588158,20.3796958923
unit.000044,-46.6460990906,8.35626983643,8.38417482376,8.38679885864,22.9750339985,24.2375459671
unit.000045,-46.6458690166,6.11634802818,6.137996912,6.14160680771,13.6844370365,15.4597918987
unit.000046,-46.6456320286,8.48413181305,8.51326584816,8.51606082916,19.3083119392,20.4758138657
unit.000047,-46.6445100307,8.54084682465,8.56971502304,8.57243180275,16.4387660027,17.3813798428
unit.000048,-46.64402318,8.61348795891,8.64147090912,8.64435482025,15.6190779209,17.4681780338
unit.000049,-46.6434841156,8.67000293732,8.69823980331,13.5949289799,25.9985928535,27.7935638428
unit.000050,-46.6427600384,8.72497487068,8.75158500671,14.0017709732,22.7716269493,24.3391389847
unit.000051,-46.6425201893,8.77857303619,8.80608892441,14.9226949215,27.6143100262,29.0205159187
unit.000052,-46.6422781944,8.83234882355,8.85949587822,15.1590688229,23.7826700211,25.4745829105
unit.000053,-46.6420509815,8.88700079918,8.91446185112,15.349342823,24.1869180202,25.4792728424
unit.000054,-46.6418271065,8.96854281425,8.9962978363,15.760890007,27.9163579941,29.075165987
unit.000055,-46.6415991783,9.02314186096,9.04815983772,15.9646229744,27.5127389431,29.0985758305
unit.000056,-46.6413769722,9.24965190887,9.36618685722,16.4724199772,26.3009068966,27.8120839596
unit.000057,-46.6411201954,9.39310884476,9.42049193382,16.686702013,29.7310039997,30.2855739594
unit.000058,-46.6408941746,6.23918199539,6.25543093681,6.25725889206,15.925814867,17.0344488621
unit.000059,-46.6406731606,9.50102496147,9.52538084984,16.8685970306,23.8847520351,25.5799069405
unit.000060,-46.640444994,9.57342886925,9.60108399391,17.0750930309,23.2784759998,24.3929538727
unit.000061,-46.6402111053,9.65176701546,9.67852091789,17.3115320206,29.932723999,30.3386688232
unit.000062,-46.6399860382,9.72840881348,9.75402498245,17.4150969982,26.402176857,27.9025268555
unit.000063,-46.6397640705,9.75368189812,9.78044390678,17.4286270142,29.3266768456,30.3682789803
unit.000064,-46.639537096,9.83543181419,9.86139202118,17.7024857998,26.0007939339,27.9206058979
unit.000065,-46.6393151283,9.88722300529,9.91168189049,18.1023869514,26.4043178558,27.9657819271
unit.000066,-46.6390850544,9.86118388176,9.88740181923,17.7163410187,29.427989006,30.3916628361
unit.000067,-46.6388640404,6.29793190956,6.32575702667,6.32805991173,19.2056889534,20.2742300034
unit.000068,-46.6386430264,6.32577085495,6.35275793076,6.35507893562,18.6963119507,20.3178699017
unit.000069,-46.6384181976,6.38174700737,6.40882182121,6.41126298904,21.3473379612,21.8300759792
unit.000070,-46.6381890774,6.43591380119,6.45133399963,6.45304703712,13.9892230034,15.5119998455
unit.000071,-46.6379621029,6.49557995796,6.52279186249,6.52528786659,13.379832983,15.5172579288
unit.000072,-46.6377401352,6.55003595352,6.57780981064,6.58031201363,21.8568429947,23.7989280224
unit.000073,-46.6375219822,6.60612082481,6.63486599922,6.6372718811,16.6418859959,18.7084639072
unit.000074,-46.6372699738,6.66369199753,6.69093084335,6.69348597527,20.2263820171,21.6600129604
unit.000075,-46.6370441914,6.69074296951,6.71956992149,6.7219119072,16.4367749691,17.0962519646
unit.000076,-46.6368150711,6.74650883675,6.77490401268,6.7774310112,15.9278049469,17.1496388912
unit.000077,-46.6366040707,6.80271983147,6.83199596405,6.83439993858,19.6150479317,20.3270549774
unit.000078,-46.6363899708,6.83175802231,6.85963892937,6.86222290993,20.0224328041,21.6694808006
unit.000079,-46.6361691952,6.88753795624,6.91481900215,6.91724300385,18.2872898579,18.7667689323
unit.000080,-46.6359531879,6.91457486153,6.94430994987,6.94672894478,20.7340888977,22.0446679592
unit.000081,-46.6357421875,6.97221493721,6.98792386055,6.98969888687,13.5822248459,15.5649898052
unit.000082,-46.6355321407,6.9881708622,7.01654601097,7.0190808773,22.4657948017,23.8604748249
unit.000083,-46.6353161335,7.04467892647,7.07282280922,7.07517385483,17.367664814,18.8138298988
unit.000084,-46.6350960732,7.07268190384,7.10091781616,7.10330581665,21.6522939205,22.1820878983
unit.000085,-46.6348860264,7.10079693794,7.12877297401,7.13107585907,17.1588499546,18.8205888271
unit.000086,-46.6346521378,7.12863898277,7.15732288361,7.15971589088,16.2339439392,17.258015871
unit.000087,-46.6340460777,7.17355394363,7.20205283165,7.20453000069,22.1606729031,23.8588848114
unit.000088,-46.6338231564,7.20178580284,7.2311899662,7.23404383659,22.363492012,23.9170548916
unit.000089,-46.6336061954,7.25978302956,7.28822398186,7.29065489769,18.3912270069,18.8735020161
unit.000090,-46.6333911419,7.2879858017,7.31700801849,7.31930184364,22.3655219078,23.9134569168
unit.000091,-46.6331391335,7.34642601013,7.36243987083,7.36433386803,21.8586850166,23.9645838737
unit.000092,-46.6329200268,7.36255383492,7.39110589027,7.39360880852,16.9519410133,18.9189219475
unit.000093,-46.632707119,7.41955089569,7.44903492928,7.45141983032,21.7553889751,24.0177648067
unit.000094,-46.6324920654,7.4488298893,7.47814297676,7.48056483269,16.6452958584,18.9263088703
