CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-65.0285658836,6.13707995415,6.15581297874,6.15996003151,73.5943470001,74.3674659729
unit.000001,-65.0283339024,8.33976101875,8.36870503426,189.083849907,247.914602041,249.640779972
unit.000002,-65.0281069279,8.48495101929,8.51393604279,192.806356907,258.161336899,259.108134031
unit.000003,-65.0278968811,8.1928589344,8.22208809853,138.793828964,197.714109898,198.95519805
unit.000004,-65.027643919,8.56961798668,8.59833788872,196.826484919,270.531384945,271.811445951
unit.000005,-65.0274310112,8.62690711021,8.65649008751,197.532589912,259.673985004,260.190499067
unit.000006,-65.0272231102,9.11414003372,9.14289808273,251.75455904,310.584357977,311.956635952
unit.000007,-65.0270009041,8.7419090271,8.7695350647,198.442187071,259.976911068,261.270044088
unit.000008,-65.0267961025,9.86165094376,9.88956904411,322.144560099,358.071222067,359.414078951
unit.000009,-65.0265920162,6.41610908508,6.46452903748,6.46698498726,72.0848660469,73.2576210499
unit.000010,-65.0263838768,7.08506798744,7.11309409142,67.3761670589,126.695647955,127.980421066
unit.000011,-65.0261700153,7.39491200447,7.42159509659,72.8037009239,131.022253036,132.3133111
unit.000012,-65.0259618759,7.69988012314,7.72736406326,128.526458025,190.471735001,191.421422005
unit.000013,-65.0257589817,8.04276490211,8.07020902634,136.275458097,200.532345057,201.24023509
unit.000014,-65.0255250931,9.08499693871,9.11427807808,250.950035095,312.789540052,314.057662964
unit.000015,-65.0253179073,8.59808111191,8.62700200081,197.430516958,265.606462955,267.598439932
unit.000016,-65.0250990391,9.20906305313,9.2323050499,258.192620993,322.131169081,323.321157932
unit.000017,-65.0248889923,9.29018592834,9.31919693947,259.592772007,321.224364996,323.376254082
unit.000018,-65.0246729851,9.59639191628,9.62399101257,266.737190962,326.462939978,326.865884066
unit.000019,-65.0244750977,10.0048360825,10.0339689255,323.999789,382.94938612,384.297338009
unit.000020,-65.0242800713,9.48403811455,9.51378393173,263.919595003,323.950067997,324.649970055
unit.000021,-65.0240769386,7.16869807243,7.19621706009,69.6887729168,128.002002954,129.061527967
unit.000022,-65.0238800049,9.56865906715,9.59653902054,266.333987951,332.892960072,333.364690065
unit.000023,-65.0236859322,9.63849902153,9.66691207886,273.062940121,332.089231968,333.418884993
unit.000024,-65.0234780312,9.69471311569,9.72278404236,306.4167521,364.89564395,366.483158112
unit.000025,-65.0232820511,9.74985194206,9.77732801437,310.635803938,367.30282402,368.628886938
unit.000026,-65.0230810642,9.80503296852,9.83383393288,321.245445967,370.714456081,371.785154104
unit.000027,-65.0228869915,9.88929700851,9.91760706902,322.455235958,370.612983942,371.81795001
unit.000028,-65.0226900578,9.94570302963,9.97526597977,323.153685093,382.34731698,384.286447048
unit.000029,-65.0224940777,10.0336830616,10.0624620914,324.016074896,384.253469944,385.367738962
unit.000030,-65.022300005,9.97515892982,10.0050640106,323.464118958,374.626938105,374.996222973
unit.000031,-65.0220980644,6.28195500374,6.29564595222,6.29732608795,67.0502300262,68.8139269352
unit.000032,-65.021903038,6.38104295731,6.41616296768,6.41842699051,66.9491100311,68.864964962
unit.000033,-65.0216910839,6.46456098557,6.50271511078,6.50513696671,77.6172010899,79.6693971157
unit.000034,-65.0214951038,6.55112099648,6.59391689301,6.59628200531,70.5755169392,71.1284439564
unit.000035,-65.021296978,6.6542570591,6.83831810951,6.84073805809,67.3572080135,68.8696660995
unit.000036,-65.0210940838,6.91177296638,6.9386100769,66.9698529243,128.505646944,129.008671045
unit.000037,-65.0208969116,6.9386909008,7.05684900284,67.0640559196,131.12429595,132.25981307
unit.000038,-65.0206980705,7.05653691292,7.0849609375,67.1658461094,134.74783802,135.499677896
unit.000039,-65.0205020905,7.11319088936,7.14129805565,67.4701619148,129.314054966,130.141968966
unit.000040,-65.0203120708,7.14133810997,7.16864800453,68.7759780884,129.916445017,131.222573996
unit.000041,-65.0201010704,7.19625210762,7.22397208214,69.8830120564,128.808593988,130.153674126
unit.000042,-65.0199010372,7.25212192535,7.27918696404,70.5963580608,136.558084965,137.640878916
unit.000043,-65.0197050571,7.30806207657,7.3378970623,71.9961299896,133.03500104,133.387269974
unit.000044,-65.0195090771,7.36666202545,7.39496707916,72.4083170891,138.772912025,139.822129011
unit.000045,-65.0193140507,6.11751699448,6.13815498352,6.14162802696,70.3728480339,71.0747499466
unit.000046,-65.019110918,7.4495639801,7.47724294662,73.717525959,140.977708101,142.943246126
unit.000047,-65.0189080238,7.50552606583,7.53432512283,75.0338020325,137.764153957,138.741956949
unit.000048,-65.0187089443,7.56352090836,7.59092712402,75.7218449116,133.939913988,134.446513891
unit.000049,-65.0185129642,7.64536309242,7.67365312576,126.716187954,193.589849949,194.609082937
unit.000050,-65.0183179379,7.67348003387,7.70005607605,128.022919893,187.656089067,189.310959101
unit.000051,-65.0181150436,6.33442902565,6.38104104996,6.3834939003,69.6677548885,69.9497029781
unit.000052,-65.0179159641,7.77878308296,7.80560588837,129.356059074,189.566589117,190.301239014
unit.000053,-65.0177049637,7.83190703392,7.85878491402,131.053519964,193.692164898,194.626588106
unit.000054,-65.0174109936,7.88494110107,7.9125649929,131.648806095,189.06299305,190.355703115
unit.000055,-65.0171949863,7.96485209465,7.99029803276,134.363810062,197.818891048,199.090543985
unit.000056,-65.0169939995,8.0160779953,8.04306912422,134.768651009,199.429039955,200.170857906
unit.000057,-65.0167970657,8.07005095482,8.09549808502,136.579030991,203.047101974,204.339634895
unit.000058,-65.0165998936,6.2052090168,6.22077608109,6.22264194489,71.9826529026,73.1353549957
unit.000059,-65.0164039135,8.1236000061,8.15212011337,137.987679005,198.522929907,199.122664928
unit.000060,-65.0162060261,8.15192198753,8.19303297997,138.691802979,197.511481047,198.951287031
unit.000061,-65.0160050392,8.25099110603,8.28119802475,142.5108881,205.859211922,207.496787071
unit.000062,-65.0158109665,8.22184109688,8.25110411644,140.903830051,202.443052053,204.374968052
unit.000063,-65.0156180859,7.27928209305,7.30806708336,71.9020619392,134.343133926,135.529298067
unit.000064,-65.0154249668,8.39688706398,8.42722392082,190.492732048,248.819801092,249.703164101
unit.000065,-65.0152299404,7.91242909431,7.93928003311,133.055787086,190.874991894,192.466113091
unit.000066,-65.01501894,8.54152798653,8.56993794441,193.713076115,251.733702898,252.839343071
unit.000067,-65.0148229599,8.51366591454,8.54168796539,193.611269951,259.57190609,260.141915083
unit.000068,-65.0146200657,8.82557892799,8.85330510139,199.450354099,261.988136053,262.357894897
unit.000069,-65.0144319534,8.68509697914,8.71402406693,197.85594511,266.312801123,267.606945992
unit.000070,-65.0142409801,6.2669570446,6.28195500374,6.28379702568,68.7624490261,69.9437420368
unit.000071,-65.0140469074,8.79771709442,8.82564210892,198.665035009,257.055988073,258.028031111
unit.000072,-65.0138599873,8.85317611694,8.8816421032,200.455357075,260.379945993,261.274996996
unit.000073,-65.0136590004,8.91066193581,8.9398560524,203.06844306,260.382226944,261.33968401
unit.000074,-65.0134699345,8.96892905235,8.99803709984,210.498908997,273.042184114,274.900918961
unit.000075,-65.0132770538,8.99798202515,9.0261991024,245.224210024,306.362957954,307.789436102
unit.000076,-65.0130798817,9.02610206604,9.05504703522,247.935724974,306.366444111,307.797147989
unit.000077,-65.0128920078,8.31103110313,8.33995389938,187.677135944,245.203327894,246.508675098
unit.000078,-65.0127050877,9.14279198647,9.18002605438,256.774158955,322.737471104,324.433186054
unit.000079,-65.0125188828,8.93978500366,8.96905303001,205.879731894,266.716149092,268.688225985
unit.000080,-65.0123300552,9.26064705849,9.29052305222,258.988872051,330.181834936,331.205029011
unit.000081,-65.0121359825,9.40987300873,9.42564606667,260.43404007,323.140278101,324.456453085
unit.000082,-65.0119469166,9.42570090294,9.45474290848,262.008810997,326.866837025,327.94443202
unit.000083,-65.0117619038,6.59380292892,6.62509202957,6.62796211243,71.8814411163,72.0560889244
unit.000084,-65.0115718842,9.51365089417,9.54088306427,265.627748013,326.76512599,328.017378092
unit.000085,-65.0113840103,7.47710299492,7.50566506386,74.3215329647,137.966731071,138.726073027
unit.000086,-65.0111808777,7.80544710159,7.83207893372,129.937468052,192.7851789,193.546834946
unit.000087,-65.0109889507,8.09538006783,8.12376403809,137.785154104,196.805340052,198.891273975
unit.000088,-65.0106210709,8.3684720993,8.39926791191,189.587592125,258.664947033,259.061115026
unit.000089,-65.0104250908,8.71384692192,8.74222993851,197.872123003,263.898667097,264.473571062
unit.000090,-65.0102310181,9.83364200592,9.86184692383,321.950175047,360.381592989,362.268078089
unit.000091,-65.0100328922,6.17216610909,6.18942499161,6.19122695923,69.869756937,69.9955019951
unit.000092,-65.0098450184,7.42161989212,7.4497179985,73.6078379154,136.255194902,137.661480904
