CU,New,StageIn,Allocate,Exec,StageOut,Done
unit.000000,-42.9655849934,6.6687130928,7.65333914757,7.65679192543,146.10831213,147.201527119
unit.000001,-42.9652469158,18.1209099293,18.156388998,285.637654066,415.480219126,416.542542934
unit.000002,-42.9649698734,7.82183098793,7.8510890007,7.85382413864,144.095535994,145.137921095
unit.000003,-42.9646959305,7.8805129528,7.90945291519,7.91170096397,135.182222128,137.152339935
unit.000004,-42.9644150734,7.90941691399,7.93731307983,7.93967103958,155.77819705,156.762556076
unit.000005,-42.9641258717,7.93727397919,7.96616005898,7.96851396561,138.313385963,139.421890974
unit.000006,-42.9638428688,7.96601104736,7.99551796913,7.99783706665,138.316759109,139.468773127
unit.000007,-42.963588953,8.02380394936,8.05503606796,8.05755496025,149.429876089,150.387109995
unit.000008,-42.9633300304,8.05497193336,8.0875210762,8.08996200562,133.973216057,136.064680099
unit.000009,-42.9630739689,8.11819696426,8.14929199219,8.15176701546,149.227157116,150.444267035
unit.000010,-42.9627919197,8.18007612228,8.20813393593,8.21038603783,142.374297142,142.870990038
unit.000011,-42.9625370502,8.2366271019,8.26680493355,8.26912307739,135.485057116,137.201144934
unit.000012,-42.9622719288,8.26683211327,8.30216097832,8.30461597443,134.278340101,136.069689989
unit.000013,-42.9620108604,8.33444905281,8.36164712906,8.36400699615,152.246009111,153.506577969
unit.000014,-42.9617528915,9.62315201759,9.65419507027,9.6571199894,139.221295118,140.651612043
unit.000015,-42.9614958763,9.68417596817,9.71458411217,9.71733093262,152.755032063,153.560373068
unit.000016,-42.9612350464,9.71409106255,9.73096108437,9.73319292068,138.211067915,139.520231962
unit.000017,-42.9609789848,9.76100611687,9.79334497452,9.79613494873,140.844221115,141.740596056
unit.000018,-42.960725069,9.79322504997,9.82616996765,9.82909703255,143.185194016,143.964072943
unit.000019,-42.9604680538,9.86499214172,9.91874694824,9.92148208618,152.249150991,153.576056004
unit.000020,-42.9602079391,9.91864395142,9.97123599052,9.97398591042,136.999556065,138.332875967
unit.000021,-42.9599530697,9.97120499611,10.0171120167,10.019810915,137.002134085,138.342354059
unit.000022,-42.9595880508,10.0170419216,10.162019968,10.1647479534,152.550107002,153.613654137
unit.000023,-42.9592549801,10.1619329453,10.1940450668,10.1969480515,143.188735962,144.002035141
unit.000024,-42.9589779377,10.1939399242,10.225069046,10.2277300358,141.066790104,141.792592049
unit.000025,-42.9587218761,10.2552280426,11.5988121033,11.6015210152,143.194764137,144.056534052
unit.000026,-42.9584679604,11.6549389362,11.684896946,11.6878011227,138.717625141,139.527715921
unit.000027,-42.9582030773,11.7148871422,11.7440750599,133.993587017,265.339963913,265.954926968
unit.000028,-42.95794487,11.7439389229,11.773070097,134.297347069,263.729989052,264.874541998
unit.000029,-42.9576869011,11.8045921326,11.8330070972,135.757071018,260.485363007,261.562916994
unit.000030,-42.957433939,11.8329229355,11.8648900986,135.801362038,285.152588129,286.19868207
unit.000031,-42.9571700096,11.9221799374,11.9402310848,138.288367033,268.46451211,269.192749023
unit.000032,-42.9569158554,12.0001859665,12.0321891308,139.475826979,285.155204058,286.375159025
unit.000033,-42.9566600323,11.9702551365,12.0003399849,139.432300091,285.184303999,286.308617115
unit.000034,-42.9564049244,12.1218731403,12.1538569927,139.85732007,263.523173094,263.795032024
unit.000035,-42.956143856,12.1835041046,12.2124090195,140.026418924,285.186799049,286.587580919
unit.000036,-42.9558880329,12.2721951008,12.3015871048,141.020901918,271.081707001,271.460832119
unit.000037,-42.955616951,12.3599030972,13.650192976,142.267452955,268.159645081,269.246403933
unit.000038,-42.9553558826,13.7097110748,13.7404339314,143.143243074,285.166855097,286.804363012
unit.000039,-42.955092907,13.7401299477,13.7685420513,143.159353018,269.069967985,270.378833055
unit.000040,-42.9548239708,13.7984521389,13.8285369873,143.645602942,284.851534128,286.91219306
unit.000041,-42.954570055,13.8596820831,13.8880090714,143.695222139,285.205872059,286.965605021
unit.000042,-42.9543008804,13.9167249203,13.94917202,144.116631031,285.172090054,287.014209986
